promptFile,correctFile,dist_01File,dist_02File,correct_pos,dist01_pos,dist02_pos,correct_ans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial_type,img_first,img_second,img_third,opt_left,opt_right,correct_side,correct_key,distance_correct,image_dur_retr,fix_dur_retr,ImageExamplePath,iti_dur_retr,reflection_win_dur,condFileLearning,condFileRetrieval,n_routes_block,block,learningSeq,runIndexWithinSeq,currPosInSeq,promptConcept,correctConcept,dist01Concept,dist02Concept,dist01_diff,dist02_diff,pairTargetPosInSeq,buf1Concept,buf1Exemplar,buf1File,buf2Concept,buf2Exemplar,buf2File,buf13Concept,buf13Exemplar,buf13File,buf14Concept,buf14Exemplar,buf14File,promptTrigNumber,correctTrigNumber,dist01TrigNumber,dist02TrigNumber,key_resp.keys,key_resp.rt,key_resp.duration,miniblockWithinRun,coupleIndexWithinRoute,is_yes,routeIndexWithinBlock,seqOfRoute,retrIm1Trig,retrIm2Trig,continue_button_18.keys,resp.keys,resp_4.keys,resp.rt,resp.duration,resp_4.rt,resp_4.duration,practice_learning.thisRepN,practice_learning.thisTrialN,practice_learning.thisN,practice_learning.thisIndex,retrieval_prc_loop.thisRepN,retrieval_prc_loop.thisTrialN,retrieval_prc_loop.thisN,retrieval_prc_loop.thisIndex,retry_loop.thisRepN,retry_loop.thisTrialN,retry_loop.thisN,retry_loop.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,miniblocks.thisRepN,miniblocks.thisTrialN,miniblocks.thisN,miniblocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,retrieval_trials.thisRepN,retrieval_trials.thisTrialN,retrieval_trials.thisN,retrieval_trials.thisIndex,thisRow.t,notes,startup_settings.started,startup_settings.stopped,instructions_01.started,instruction_part1.started,continue_button.started,instructions_01.stopped,continue_button.keys,continue_button.rt,continue_button.duration,instructions_02.started,instruction_part2.started,continue_button_3.started,instructions_02.stopped,continue_button_3.keys,continue_button_3.rt,continue_button_3.duration,instructions_03.started,instruction_part3.started,continue_button_4.started,instructions_03.stopped,continue_button_4.keys,continue_button_4.rt,continue_button_4.duration,instructions_04.started,instruction_part4.started,continue_button_5.started,instructions_04.stopped,continue_button_5.keys,continue_button_5.rt,continue_button_5.duration,instructions_05.started,instruction_part5.started,continue_button_6.started,instructions_05.stopped,continue_button_6.keys,continue_button_6.rt,continue_button_6.duration,instructions_06.started,instruction_part6.started,continue_button_7.started,instructions_06.stopped,continue_button_7.keys,continue_button_7.rt,continue_button_7.duration,instructions_replay_break.started,instructions_part16.started,continue_button_22.started,instructions_replay_break.stopped,continue_button_22.keys,continue_button_22.rt,continue_button_22.duration,practice_choice_display.started,polygon.started,prompt_prc.started,dist_01_prc.started,dist_02_prc.started,correct_prc.started,key_resp_2.started,instructions_choose_2.started,practice_choice_display.stopped,practice_learning.key_resp_2.keys,practice_learning.key_resp_2.rt,practice_learning.key_resp_2.duration,practice_feedback.started,polygon_7.started,prompt_prc_2.started,dist_01_prc_2.started,dist_02_prc_2.started,correct_prc_2.started,practice_feedback.stopped,rest_practice.started,fix_cross_2.started,rest_instruction.started,fix_cross_2.stopped,rest_instruction.stopped,rest_practice.stopped,instruction_retrieval_trials.started,instruction_part7.started,continue_button_8.started,instruction_retrieval_trials.stopped,continue_button_8.keys,continue_button_8.rt,continue_button_8.duration,instruction_retrievalques1.started,instruction_part10.started,continue_button_10.started,instruction_retrievalques1.stopped,continue_button_10.keys,continue_button_10.rt,continue_button_10.duration,instruction_retrievalques1_02.started,instruction_part13.started,continue_button_19.started,instruction_retrievalques1_02.stopped,continue_button_19.keys,continue_button_19.rt,continue_button_19.duration,instruction_retrievalques2.started,instruction_part11.started,continue_button_11.started,instruction_retrievalques2.stopped,continue_button_11.keys,continue_button_11.rt,continue_button_11.duration,instruction_retrievalques2_02.started,instruction_part14.started,continue_button_20.started,instruction_retrievalques2_02.stopped,continue_button_20.keys,continue_button_20.rt,continue_button_20.duration,instruction_refl_period.started,instruction_part12.started,continue_button_14.started,instruction_refl_period.stopped,continue_button_14.keys,continue_button_14.rt,continue_button_14.duration,instruction_refl_period_02.started,instruction_part15.started,continue_button_21.started,instruction_refl_period_02.stopped,continue_button_21.keys,continue_button_21.rt,continue_button_21.duration,retrieval_backg_info.started,instruction_info.started,continue_button_15.started,retrieval_backg_info.stopped,continue_button_15.keys,continue_button_15.rt,continue_button_15.duration,instruction_practice_type1.started,instruction_part8.started,continue_button_9.started,instruction_practice_type1.stopped,continue_button_9.keys,continue_button_9.rt,continue_button_9.duration,retrieval_type1_practice.started,fix_cross_retrbegin.started,fix_cross_retrbegin.stopped,retrieval_type1_practice.stopped,first_image_prc.started,image_1_prc.started,info_example_3.started,image_1_prc.stopped,info_example_3.stopped,first_image_prc.stopped,mask_retr1_prc.started,mask_img1.started,info_example_4.started,mask_retr1_prc.stopped,second_image_prc.started,image_2_prc.started,info_example_5.started,image_2_prc.stopped,info_example_5.stopped,second_image_prc.stopped,mask_retr2_prc.started,mask_img2.started,info_example_6.started,mask_retr2_prc.stopped,reflection_period.started,fix_cross_reflretr_2.started,text.started,fix_cross_reflretr_2.stopped,text.stopped,reflection_period.stopped,retr_response_order_prc.started,yes_txt_3.started,no_txt_3.started,polygon_9.started,resp_3.started,info_example_7.started,text_question_order.started,retr_response_order_prc.stopped,retry_loop.resp_3.keys,retry_loop.resp_3.rt,retry_loop.resp_3.duration,retr_response_distance_prc.started,resp_2.started,info_example.started,opt_2_prc.started,opt_3_prc.started,opt_4_prc.started,opt_5_prc.started,text_question_retrieval.started,retr_response_distance_prc.stopped,retry_loop.resp_2.keys,retry_loop.resp_2.rt,retry_loop.resp_2.duration,retr_response_feedback.started,text_feedback.started,text_continue.started,continue_button_16.started,retr_response_feedback.stopped,retry_loop.continue_button_16.keys,retry_loop.continue_button_16.rt,retry_loop.continue_button_16.duration,info_example_2.started,instructions_07.started,instructions_part7.started,continue_button_13.started,instructions_07.stopped,continue_button_13.keys,continue_button_13.rt,continue_button_13.duration,reset_rows_to_select.started,reset_rows_to_select.stopped,set_learning_rows.started,set_learning_rows.stopped,show_context.started,scene_image.started,show_context.stopped,choice_display.started,scene_image_2.started,polygon_4.started,prompt.started,dist_01.started,dist_02.started,correct.started,chooseNowText.started,key_resp.started,choice_display.stopped,learning_trials.key_resp.keys,learning_trials.key_resp.rt,learning_trials.key_resp.duration,feedback.started,scene_image_3.started,polygon_8.started,prompt_2.started,dist_01_2.started,dist_02_2.started,correct_2.started,feedback.stopped,too_slow_routine.started,too_slow_routine.stopped,scene_image_4.started,tooSlowtext.started,scene_image_4.stopped,tooSlowtext.stopped,rest_period.started,fix_cross.started,fix_cross.stopped,rest_period.stopped,instruction_retr_start.started,instruction_now_retr.started,continue_button_18.started,instruction_now_retr.stopped,continue_button_18.stopped,instruction_retr_start.stopped,miniblocks.continue_button_18.keys,set_retrieval_rows.started,set_retrieval_rows.stopped,retr_ITI.started,fix_cross_retrbegin_2.started,fix_cross_retrbegin_2.stopped,retr_ITI.stopped,first_image.started,image_1.started,image_1.stopped,first_image.stopped,mask_retr1.started,mask_img1_2.started,mask_img1_2.stopped,mask_retr1.stopped,second_image.started,image_2.started,image_2.stopped,second_image.stopped,mask_retr2.started,mask_img2_2.started,mask_retr2.stopped,reflection_period_retr.started,fix_cross_reflretr.started,fix_cross_reflretr.stopped,reflection_period_retr.stopped,retr_response_order.started,polygon_6.started,yes_txt.started,no_txt.started,chooseNowText_2.started,resp.started,retr_response_order.stopped,retrieval_trials.resp.keys,too_slow_routine_1.started,tooSlowtext_4.started,tooSlowtext_4.stopped,too_slow_routine_1.stopped,retr_response_distance.started,chooseNowText_3.started,opt_2.started,opt_3.started,opt_4.started,opt_5.started,resp_4.started,chooseNowText_3.stopped,opt_2.stopped,opt_3.stopped,opt_4.stopped,opt_5.stopped,resp_4.stopped,retr_response_distance.stopped,retrieval_trials.resp_4.keys,too_slow_routine_2.started,tooSlowtext_2.started,tooSlowtext_2.stopped,too_slow_routine_2.stopped,mask_img2_2.stopped,yes_txt.stopped,no_txt.stopped,resp.stopped,retrieval_trials.resp.rt,retrieval_trials.resp.duration,retrieval_trials.resp_4.rt,retrieval_trials.resp_4.duration,retr_task_break.started,retr_task_break.stopped,instructions_new_learn.started,instruction_text_newroute.started,instruction_text_newroute.stopped,instructions_new_learn.stopped,participant_ID,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,1,1,0,,,,3,stimuli/practice_images/cow.jpg,stimuli/practice_images/belt.jpg,None,no,yes,right,right,4,2,0.5,stimuli/practice_images/practice_sequence_overview_t3_02.jpg,0.52,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,98.55188490002183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.54167500004405,98.55188490002183,99.13898550003069,99.06985360005638,99.11600030004047,99.13898550003069,99.13898550003069,100.65190350002376,100.65190350002376,100.63688970002113,100.64048430003459,100.65190350002376,100.65190350002376,100.8895601000404,100.92943530000048,100.93806980003137,100.93806980003137,102.45136880001519,102.45136880001519,102.43568750005215,102.43921219999902,102.45136880001519,102.45136880001519,102.68595920002554,102.6860069000395,102.70052860002033,102.70052860002033,106.600458800036,106.600458800036,106.5866278000176,106.59043620002922,106.600458800036,106.600458800036,106.600458800036,0.0038366999942809343,106.600458800036,106.600458800036,109.41767490003258,b,2.700268500018865,None,109.42138150002575,0.0036892000352963805,109.43334420002066,109.43334420002066,109.43334420002066,109.43334420002066,109.43334420002066,109.43334420002066,112.25184530002298,b,2.700268500018865,0.22039309999672696,112.25627320003696,112.26577030000044,112.26577030000044,112.76388750004116,112.90069070004392,y,0.1273090000031516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2026-08-10_16h31.13.674,TSRlearn_main-blocks,,2025.1.1,59.99987998535648,2026-08-10 16h33.08.322690 +0200,
,,,,,,,,2,2,0,,,,3,stimuli/practice_images/belt.jpg,stimuli/practice_images/ant.jpg,None,yes,no,right,up,3,2,0.5,stimuli/practice_images/practice_sequence_overview_t3_03.jpg,0.61,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,127.1929175000405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.18284920003498,127.1929175000405,127.86458050005604,127.79642880003667,127.84951120003825,127.86458050005604,127.86458050005604,129.39479480002774,129.39479480002774,129.3626218000427,129.38781040004687,129.39479480002774,129.39479480002774,129.62774390005507,129.672854000004,129.6954939000425,129.6954939000425,131.22772710002027,131.22772710002027,131.1951971000526,131.2132404000149,131.22772710002027,131.22772710002027,131.4454830000177,131.44555430003675,131.45913880004082,131.45913880004082,135.64261400001124,135.64261400001124,135.60912360000657,135.62649430002784,135.64261400001124,135.64261400001124,135.64261400001124,0.017417500028386712,135.64261400001124,135.64261400001124,140.2241333000129,b,4.468736600014381,None,140.24018870003056,0.016052499995566905,140.2580526000238,140.2580526000238,140.2580526000238,140.2580526000238,140.2580526000238,140.2580526000238,142.807643200038,b,4.468736600014381,0.19878169998992234,142.83129970001755,142.84017989999847,142.84017989999847,143.32262830005493,143.35886590002337,b,0.024745100003201514,None,126.39994500001194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2026-08-10_16h31.13.674,TSRlearn_main-blocks,,2025.1.1,59.99987998535648,2026-08-10 16h33.08.322690 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.36852300004102,143.38806720002322,144.37034780002432,146.25746960000833,b,1.8816047000000253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2026-08-10_16h31.13.674,TSRlearn_main-blocks,,2025.1.1,59.99987998535648,2026-08-10 16h33.08.322690 +0200,
stimuli/lamp/lamp_01.jpg,stimuli/key/key_01.jpg,stimuli/bicycle/bicycle_06.jpg,stimuli/bread/bread_29.jpg,right,center,left,right,0,0,0,,,,,,,,,,,,,,,,,,sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx,sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx,6,1.0,A,1,1,lamp,key,bicycle,bread,0.53,0.42,2,lamp,1,stimuli/lamp/lamp_01.jpg,key,1,stimuli/key/key_01.jpg,pencil,1,stimuli/pencil/pencil_01.jpg,phone,1,stimuli/phone/phone_01.jpg,14,15,2,3,g,1.9009583999868482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,147.26810169999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.2630088000442,146.26305670000147,146.26325720001478,146.26329430000624,146.27053320000414,146.2884418000467,146.77187360002426,147.13345330004813,147.26810169999953,147.26810169999953,147.26810169999953,147.26810169999953,147.26810169999953,147.26810169999953,147.26810169999953,0.3702169000171125,149.17245450004702,g,1.9009583999868482,None,149.47138750000158,149.61825150001096,149.61825150001096,149.61825150001096,149.61825150001096,149.61825150001096,149.61825150001096,150.6049417000031,150.61813590000384,150.61822020000545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2026-08-10_16h31.13.674,TSRlearn_main-blocks,,2025.1.1,59.99987998535648,2026-08-10 16h33.08.322690 +0200,
stimuli/key/key_01.jpg,stimuli/hand/hand_16.jpg,stimuli/flower/flower_17.jpg,stimuli/chair/chair_11.jpg,right,center,left,right,1,1,0,,,,,,,,,,,,,,,,,,sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx,sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx,6,1.0,A,1,2,key,hand,flower,chair,0.69,0.53,3,lamp,1,stimuli/lamp/lamp_01.jpg,key,1,stimuli/key/key_01.jpg,pencil,1,stimuli/pencil/pencil_01.jpg,phone,1,stimuli/phone/phone_01.jpg,15,8,6,4,r,0.17739039997104555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,150.87252330000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.82304460002342,150.87252330000047,150.87252330000047,150.87252330000047,150.87252330000047,150.87252330000047,150.87252330000047,150.87252330000047,0.20485929999267682,151.13892350002425,r,0.17739039997104555,None,151.32971740001813,151.3687890000292,151.3687890000292,151.3687890000292,151.3687890000292,151.3687890000292,151.3687890000292,152.35515760001726,152.3661565000075,152.36623310000869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2026-08-10_16h31.13.674,TSRlearn_main-blocks,,2025.1.1,59.99987998535648,2026-08-10 16h33.08.322690 +0200,
stimuli/hand/hand_16.jpg,stimuli/ball/ball_11.jpg,stimuli/dog/dog_49.jpg,stimuli/house/house_35.jpg,center,left,right,center,2,2,0,,,,,,,,,,,,,,,,,,sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx,sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx,6,1.0,A,1,3,hand,ball,dog,house,0.8,0.47,4,lamp,1,stimuli/lamp/lamp_01.jpg,key,1,stimuli/key/key_01.jpg,pencil,1,stimuli/pencil/pencil_01.jpg,phone,1,stimuli/phone/phone_01.jpg,8,1,5,9,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,152.67522280005505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.59461860003648,152.67522280005505,152.67522280005505,152.67522280005505,152.67522280005505,152.67522280005505,152.67522280005505,152.67522280005505,0.22842709999531507,157.38970380002866,None,,,157.6188369000447,157.6743334000348,157.6743334000348,157.6743334000348,157.6743334000348,157.6743334000348,157.6743334000348,158.65459720004583,158.66692780004814,159.1866162000224,158.68491050001467,158.68491050001467,159.5156584000215,159.5156584000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2026-08-10_16h31.13.674,TSRlearn_main-blocks,,2025.1.1,59.99987998535648,2026-08-10 16h33.08.322690 +0200,
stimuli/ball/ball_11.jpg,stimuli/dog/dog_49.jpg,stimuli/jacket/jacket_44.jpg,stimuli/phone/phone_01.jpg,center,left,right,center,3,3,0,,,,,,,,,,,,,,,,,,sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx,sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx,6,1.0,A,1,4,ball,dog,jacket,phone,0.75,0.36,5,lamp,1,stimuli/lamp/lamp_01.jpg,key,1,stimuli/key/key_01.jpg,pencil,1,stimuli/pencil/pencil_01.jpg,phone,1,stimuli/phone/phone_01.jpg,1,5,10,17,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,159.5156584000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.4584889000398,159.5156584000215,159.5156584000215,159.5156584000215,159.5156584000215,159.5156584000215,159.5156584000215,159.5156584000215,0.27190500003052875,164.2076307000243,None,,,164.4642029000097,164.52693670004373,164.52693670004373,164.52693670004373,164.52693670004373,164.52693670004373,164.52693670004373,165.51784939999925,165.52713400003267,166.03460780001478,165.5328254000051,165.5328254000051,166.27044990001014,166.27044990001014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2026-08-10_16h31.13.674,TSRlearn_main-blocks,,2025.1.1,59.99987998535648,2026-08-10 16h33.08.322690 +0200,
stimuli/dog/dog_49.jpg,stimuli/flower/flower_17.jpg,stimuli/bread/bread_29.jpg,stimuli/hammer/hammer_16.jpg,left,right,center,left,4,4,0,,,,,,,,,,,,,,,,,,sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx,sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx,6,1.0,A,1,5,dog,flower,bread,hammer,0.64,0.53,6,lamp,1,stimuli/lamp/lamp_01.jpg,key,1,stimuli/key/key_01.jpg,pencil,1,stimuli/pencil/pencil_01.jpg,phone,1,stimuli/phone/phone_01.jpg,5,6,3,7,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,166.27044990001014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.2140363000217,166.27044990001014,166.27044990001014,166.27044990001014,166.27044990001014,166.27044990001014,166.27044990001014,166.27044990001014,0.1794516999507323,171.05095350003103,None,,,171.22269620001316,171.25350350001827,171.25350350001827,171.25350350001827,171.25350350001827,171.25350350001827,171.25350350001827,172.2319189000409,172.24190080002882,172.73198040004354,172.24687660002382,172.24687660002382,172.93275400000857,172.93275400000857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2026-08-10_16h31.13.674,TSRlearn_main-blocks,,2025.1.1,59.99987998535648,2026-08-10 16h33.08.322690 +0200,
stimuli/flower/flower_17.jpg,stimuli/jacket/jacket_44.jpg,stimuli/chair/chair_11.jpg,stimuli/pencil/pencil_01.jpg,right,center,left,right,5,5,0,,,,,,,,,,,,,,,,,,sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx,sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx,6,1.0,A,1,6,flower,jacket,chair,pencil,0.75,0.53,7,lamp,1,stimuli/lamp/lamp_01.jpg,key,1,stimuli/key/key_01.jpg,pencil,1,stimuli/pencil/pencil_01.jpg,phone,1,stimuli/phone/phone_01.jpg,6,10,4,16,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,172.93275400000857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.89537950005615,172.93275400000857,172.93275400000857,172.93275400000857,172.93275400000857,172.93275400000857,172.93275400000857,172.93275400000857,0.16342450003139675,177.7491312000202,None,,,177.8744950000546,177.90994290000526,177.90994290000526,177.90994290000526,177.90994290000526,177.90994290000526,177.90994290000526,178.89807100000326,178.90936760004843,179.42875190003542,178.9294606000185,178.9294606000185,179.65156590001425,179.65156590001425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2026-08-10_16h31.13.674,TSRlearn_main-blocks,,2025.1.1,59.99987998535648,2026-08-10 16h33.08.322690 +0200,
stimuli/jacket/jacket_44.jpg,stimuli/bicycle/bicycle_06.jpg,stimuli/hand/hand_16.jpg,stimuli/dog/dog_49.jpg,left,right,center,left,6,6,0,,,,,,,,,,,,,,,,,,sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx,sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx,6,1.0,A,1,7,jacket,bicycle,hand,dog,0.33,0.2,8,lamp,1,stimuli/lamp/lamp_01.jpg,key,1,stimuli/key/key_01.jpg,pencil,1,stimuli/pencil/pencil_01.jpg,phone,1,stimuli/phone/phone_01.jpg,10,2,8,5,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,179.65156590001425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.60780590004288,179.65156590001425,179.65156590001425,179.65156590001425,179.65156590001425,179.65156590001425,179.65156590001425,179.65156590001425,0.1790853000129573,184.4473254000186,None,,,184.63509480003268,184.6659251000383,184.6659251000383,184.6659251000383,184.6659251000383,184.6659251000383,184.6659251000383,185.64386370003922,185.65538720000768,186.16224500001408,185.67646710004192,185.67646710004192,186.6141974000493,186.6141974000493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2026-08-10_16h31.13.674,TSRlearn_main-blocks,,2025.1.1,59.99987998535648,2026-08-10 16h33.08.322690 +0200,
