subject	block_num	trial_num	component_label	onset	duration	type_of_stimulus	concept_label	concept_examplar	response_time	response	expected_response	wrd_img_match	correct
0	1	15	image	97.2003743000023	0.764609966663798	image	chair	chair_40.jpg	n/a	n/a	n/a	1	n/a
0	1	15	word	97.9649842666661	0.5652783000005002	word	Stuhl_german	n/a	n/a	n/a	n/a	1	n/a
0	1	15	possible_button_press	99.46721479999906	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	15	fix_cross_after_trial	99.48227690000203	0.9314053666642081	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	16	image	100.46945550000237	0.7607513666664687	image	ball	ball_36.jpg	n/a	n/a	n/a	1	n/a
0	1	16	word	101.2468735333355	0.7825793333320092	word	Ball_german	n/a	n/a	n/a	n/a	1	n/a
0	1	16	possible_button_press	102.73205550000057	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	16	fix_cross_after_trial	102.74609749999945	0.9003560666681238	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	17	image	103.68282829999953	0.7634134666661936	image	bicycle	bicycle_10.jpg	n/a	n/a	n/a	1	n/a
0	1	17	word	104.44624176666572	0.715749599999981	word	Fahrrad_german	n/a	n/a	n/a	n/a	1	n/a
0	1	17	possible_button_press	105.9481194	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	17	fix_cross_after_trial	105.96190070000011	1.0162798666681425	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	18	image	106.9972471000001	0.7644288666672452	image	hand	hand_19.jpg	n/a	n/a	n/a	1	n/a
0	1	18	word	107.76167596666734	0.49896459999945364	word	Hand_german	n/a	n/a	n/a	n/a	1	n/a
0	1	18	possible_button_press	109.26356540000052	0.0	response	n/a	n/a	[]	m	m	1	1
0	1	18	fix_cross_after_trial	109.27789029999985	1.099595666666815	fixation cross	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0	1	19	image	110.44971860000078	0.7606655666679814	image	bread	bread_47.jpg	n/a	n/a	n/a	1	n/a
0	1	19	word	111.21038416666876	0.9163184999997611	word	Brot_german	n/a	n/a	n/a	n/a	1	n/a
0	1	19	possible_button_press	112.71245280000221	0.0	response	n/a	n/a	[]	m	m	1	1
