promptFile	correctFile	dist_01File	dist_02File	correct_pos	dist01_pos	dist02_pos	correct_ans	thisN	thisTrialN	thisRepN	key_resp_2.keys	key_resp_2.rt	key_resp_2.duration	trial_type	img_first	img_second	img_third	opt_left	opt_right	correct_side	correct_key	distance_correct	image_dur_retr	fix_dur_retr	ImageExamplePath	iti_dur_retr	reflection_win_dur	condFileLearning	condFileRetrieval	n_routes_block	block	learningSeq	runIndexWithinSeq	currPosInSeq	promptConcept	correctConcept	dist01Concept	dist02Concept	dist01_diff	dist02_diff	pairTargetPosInSeq	promptTrigNumber	correctTrigNumber	dist01TrigNumber	dist02TrigNumber	key_resp.keys	key_resp.rt	key_resp.duration	miniblockWithinRun	is_yes	routeIndexWithinBlock	seqOfRoute	retrIm1Trig	retrIm2Trig	continue_button_18.keys	resp.keys	resp_4.keys	resp_4.rt	resp_4.duration	resp.rt	resp.duration	practice_learning.thisRepN	practice_learning.thisTrialN	practice_learning.thisN	practice_learning.thisIndex	retrieval_prc_loop.thisRepN	retrieval_prc_loop.thisTrialN	retrieval_prc_loop.thisN	retrieval_prc_loop.thisIndex	retry_loop.thisRepN	retry_loop.thisTrialN	retry_loop.thisN	retry_loop.thisIndex	Block.thisRepN	Block.thisTrialN	Block.thisN	Block.thisIndex	miniblocks.thisRepN	miniblocks.thisTrialN	miniblocks.thisN	miniblocks.thisIndex	learning_trials.thisRepN	learning_trials.thisTrialN	learning_trials.thisN	learning_trials.thisIndex	retrieval_trials.thisRepN	retrieval_trials.thisTrialN	retrieval_trials.thisN	retrieval_trials.thisIndex	thisRow.t	notes	startup_settings.started	startup_settings.stopped	instructions_01.started	instruction_part1.started	continue_button.started	instructions_01.stopped	continue_button.keys	continue_button.rt	continue_button.duration	instructions_02.started	instruction_part2.started	continue_button_3.started	instructions_02.stopped	continue_button_3.keys	continue_button_3.rt	continue_button_3.duration	instructions_03.started	instruction_part3.started	continue_button_4.started	instructions_03.stopped	continue_button_4.keys	continue_button_4.rt	continue_button_4.duration	instructions_04.started	instruction_part4.started	continue_button_5.started	instructions_04.stopped	continue_button_5.keys	continue_button_5.rt	continue_button_5.duration	instructions_05.started	instruction_part5.started	continue_button_6.started	instructions_05.stopped	continue_button_6.keys	continue_button_6.rt	continue_button_6.duration	instructions_06.started	instruction_part6.started	continue_button_7.started	instructions_06.stopped	continue_button_7.keys	continue_button_7.rt	continue_button_7.duration	practice_choice_display.started	polygon.started	prompt_prc.started	dist_01_prc.started	dist_02_prc.started	correct_prc.started	key_resp_2.started	instructions_choose_2.started	practice_choice_display.stopped	practice_learning.key_resp_2.keys	practice_learning.key_resp_2.rt	practice_learning.key_resp_2.duration	practice_feedback.started	polygon_7.started	prompt_prc_2.started	dist_01_prc_2.started	dist_02_prc_2.started	correct_prc_2.started	practice_feedback.stopped	instruction_retrieval_trials.started	instruction_part7.started	continue_button_8.started	instruction_retrieval_trials.stopped	continue_button_8.keys	continue_button_8.rt	continue_button_8.duration	instruction_retrievalques1.started	instruction_part10.started	continue_button_10.started	instruction_retrievalques1.stopped	continue_button_10.keys	continue_button_10.rt	continue_button_10.duration	instruction_retrievalques2.started	instruction_part11.started	continue_button_11.started	instruction_retrievalques2.stopped	continue_button_11.keys	continue_button_11.rt	continue_button_11.duration	instruction_refl_period.started	instruction_part12.started	continue_button_14.started	instruction_refl_period.stopped	continue_button_14.keys	continue_button_14.rt	continue_button_14.duration	retrieval_backg_info.started	instruction_info.started	continue_button_15.started	retrieval_backg_info.stopped	continue_button_15.keys	continue_button_15.rt	continue_button_15.duration	instruction_practice_type1.started	instruction_part8.started	continue_button_9.started	instruction_practice_type1.stopped	continue_button_9.keys	continue_button_9.rt	continue_button_9.duration	retrieval_type1_practice.started	fix_cross_retrbegin.started	fix_cross_retrbegin.stopped	retrieval_type1_practice.stopped	first_image_prc.started	image_1_prc.started	info_example_3.started	image_1_prc.stopped	info_example_3.stopped	first_image_prc.stopped	mask_retr1_prc.started	mask_img1.started	info_example_4.started	mask_img1.stopped	info_example_4.stopped	mask_retr1_prc.stopped	second_image_prc.started	image_2_prc.started	info_example_5.started	image_2_prc.stopped	info_example_5.stopped	second_image_prc.stopped	mask_retr2_prc.started	mask_img2.started	info_example_6.started	mask_retr2_prc.stopped	reflection_period.started	fix_cross_reflretr_2.started	text.started	fix_cross_reflretr_2.stopped	text.stopped	reflection_period.stopped	retr_response_order_prc.started	yes_txt_3.started	no_txt_3.started	polygon_9.started	resp_3.started	info_example_7.started	retr_response_order_prc.stopped	retry_loop.resp_3.keys	retry_loop.resp_3.rt	retry_loop.resp_3.duration	retr_response_distance_prc.started	resp_2.started	info_example.started	opt_2_prc.started	opt_3_prc.started	opt_4_prc.started	opt_5_prc.started	retr_response_distance_prc.stopped	retry_loop.resp_2.keys	retry_loop.resp_2.rt	retry_loop.resp_2.duration	retr_response_feedback.started	textbox_feedback.started	textbox_continue.started	continue_button_16.started	retr_response_feedback.stopped	retry_loop.continue_button_16.keys	retry_loop.continue_button_16.rt	retry_loop.continue_button_16.duration	mask_img2.stopped	info_example_6.stopped	instructions_07.started	instructions_part7.started	continue_button_13.started	instructions_07.stopped	continue_button_13.keys	continue_button_13.rt	continue_button_13.duration	instructions_08.started	instructions_part8.started	continue_button_17.started	instructions_08.stopped	continue_button_17.keys	continue_button_17.rt	continue_button_17.duration	reset_rows_to_select.started	reset_rows_to_select.stopped	set_learning_rows.started	set_learning_rows.stopped	choice_display.started	background_texture.started	polygon_4.started	prompt.started	dist_01.started	dist_02.started	correct.started	chooseNowText.started	key_resp.started	choice_display.stopped	learning_trials.key_resp.keys	feedback.started	background_texture_2.started	polygon_8.started	prompt_2.started	dist_01_2.started	dist_02_2.started	correct_2.started	feedback.stopped	too_slow_routine.started	tooSlowtext.started	tooSlowtext.stopped	too_slow_routine.stopped	learning_trials.key_resp.rt	learning_trials.key_resp.duration	rest_period.started	fix_cross.started	fix_cross.stopped	rest_period.stopped	instruction_retr_start.started	instruction_now_retr.started	continue_button_18.started	instruction_retr_start.stopped	miniblocks.continue_button_18.keys	set_retrieval_rows.started	set_retrieval_rows.stopped	retr_ITI.started	fix_cross_retrbegin_2.started	fix_cross_retrbegin_2.stopped	retr_ITI.stopped	first_image.started	background_texture_3.started	image_1.started	background_texture_3.stopped	image_1.stopped	first_image.stopped	mask_retr1.started	background_texture_4.started	mask_img1_2.started	mask_retr1.stopped	second_image.started	background_texture_5.started	image_2.started	background_texture_5.stopped	image_2.stopped	second_image.stopped	mask_retr2.started	background_texture_6.started	mask_img2_2.started	background_texture_6.stopped	mask_img2_2.stopped	mask_retr2.stopped	reflection_period_retr.started	background_texture_7.started	fix_cross_reflretr.started	background_texture_7.stopped	fix_cross_reflretr.stopped	reflection_period_retr.stopped	retr_response_order.started	background_texture_8.started	polygon_6.started	yes_txt.started	no_txt.started	chooseNowText_2.started	resp.started	retr_response_order.stopped	retrieval_trials.resp.keys	too_slow_routine_1.started	tooSlowtext_4.started	tooSlowtext_4.stopped	too_slow_routine_1.stopped	retr_response_distance.started	background_texture_9.started	chooseNowText_3.started	opt_2.started	opt_3.started	opt_4.started	opt_5.started	resp_4.started	retr_response_distance.stopped	retrieval_trials.resp_4.keys	retrieval_trials.resp_4.rt	retrieval_trials.resp_4.duration	too_slow_routine_2.started	too_slow_routine_2.stopped	retrieval_trials.resp.rt	retrieval_trials.resp.duration	background_texture_4.stopped	mask_img1_2.stopped	background_texture_9.stopped	chooseNowText_3.stopped	opt_2.stopped	opt_3.stopped	opt_4.stopped	opt_5.stopped	resp_4.stopped	tooSlowtext_2.started	tooSlowtext_2.stopped	background_texture_8.stopped	yes_txt.stopped	no_txt.stopped	resp.stopped	retr_task_break.started	retr_task_break.stopped	instructions_new_learn.started	instruction_text_newroute.started	instruction_text_newroute.stopped	instructions_new_learn.stopped	instruction_now_retr.stopped	continue_button_18.stopped	break_instruction.started	break_instruction.stopped	participant_ID	date	expName	expVersion	psychopyVersion	frameRate	expStart	
								5	5	0				1	stimuli/hammer/hammer_02.jpg	stimuli/jacket/jacket_16.jpg	None	no	yes	left	left	2	1.2	0.2		0.33	1.94	sequences/learning_block2_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block2_fixed-middle-10_0{participant_ID}.xlsx	4	block2	B	1																1	0	1	B	7	10	None	None	None																	0	1	1	1	0	0	0	0					0	5	5	5	2368.498455899942																																																																																																																																																																																																																																2368.48354809999	2368.498455899942	2368.8502498999587	2368.81692079996	2368.8353651999496	2368.8502498999587	2368.8502498999587	2369.863314999966	2369.863314999966	2369.848447999975	2369.8484982999507	2369.863314999966	2369.863314999966	2370.0997944999835	2370.1156130999443	2370.13299199997	2370.13299199997	2371.1471133999876	2371.1471133999876	2371.1322734999703	2371.132318299962	2371.1471133999876	2371.1471133999876			2371.3826667999965	2371.382725899981	2371.397016599949	2371.397016599949	2373.379472899949	2373.379472899949	2373.332349799981	2373.3602032999624	2373.379472899949	2373.379472899949	2373.379472899949	2373.379472899949	2373.379472899949	2373.379472899949	2376.365588799992	None	2376.367538099992	2376.377519199974	2376.893992099969	2376.864656299993	2376.8675105999573	2376.893992099969	2376.893992099969	2376.893992099969	2376.893992099969	2376.893992099969	2376.893992099969	2377.3766294999514	2380.367940599972	None			2380.371362499951	2380.877691499947					2379.91044279997	2379.91044279997	2379.91044279997	2379.91044279997	2379.91044279997	2379.91044279997	2380.3775176999625	2380.3775176999625	2380.8924343999824															0	2026-07-26_20h00.33.820	TSRlearn_main-blocks		2025.1.1	60.53902740190511	2026-07-26 20h00.42.798974 +0200	
								6	6	0				1	stimuli/flower/flower_08.jpg	stimuli/bicycle/bicycle_19.jpg	None	no	yes	right	right	3	1.2	0.2		0.46	1.93	sequences/learning_block2_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block2_fixed-middle-10_0{participant_ID}.xlsx	4	block2	B	1																1	1	1	B	6	2	None	None	None																	0	1	1	1	0	0	0	0					0	6	6	6	2380.8924343999824																																																																																																																																																																																																																																2380.878170299984	2380.8924343999824	2381.3959916999447	2381.3459020999726	2381.3737110999646	2381.3959916999447	2381.3959916999447	2382.4091870999546	2382.4091870999546	2382.3950625999714	2382.395110399986	2382.4091870999546	2382.4091870999546	2382.6457464999985	2382.662189799943	2382.677961199952	2382.677961199952	2383.6928693999653	2383.6928693999653	2383.6787007999956	2383.678735399968	2383.6928693999653	2383.6928693999653			2383.9288608999923	2383.928920699982	2383.941653099959	2383.941653099959	2385.9254984	2385.9254984	2385.861828699999	2385.890344799962	2385.9254984	2385.9254984	2385.9254984	2385.9254984	2385.9254984	2385.9254984	2388.894964499981	None	2388.8979353999603	2388.90795339999	2389.424260999949	2389.393911399995	2389.3970964999753	2389.424260999949	2389.424260999949	2389.424260999949	2389.424260999949	2389.424260999949	2389.424260999949	2389.9086582999444	2392.9097295999527	None			2392.9123019999824	2393.4090303999837					2392.4235206999583	2392.4235206999583	2392.4235206999583	2392.4235206999583	2392.4235206999583	2392.4235206999583	2392.9224188999506	2392.9224188999506	2393.422954599955															0	2026-07-26_20h00.33.820	TSRlearn_main-blocks		2025.1.1	60.53902740190511	2026-07-26 20h00.42.798974 +0200	
								7	7	0				1	stimuli/chair/chair_23.jpg	stimuli/house/house_42.jpg	None	yes	no	right	right	4	1.2	0.2		0.36	2.15	sequences/learning_block2_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block2_fixed-middle-10_0{participant_ID}.xlsx	4	block2	B	1																1	0	1	B	4	9	None	None	None																	0	1	1	1	0	0	0	0					0	7	7	7	2393.422954599955																																																																																																																																																																																																																																2393.4094901999924	2393.422954599955	2393.809106199944	2393.7748559999745	2393.78885719995	2393.809106199944	2393.809106199944	2394.8228638999863	2394.8228638999863	2394.8085178999463	2394.808550399961	2394.8228638999863	2394.8228638999863	2395.0588643999654	2395.102913699986	2395.1298494999646	2395.1298494999646	2396.1378299999633	2396.1378299999633	2396.1255765999667	2396.1256097999867	2396.1378299999633	2396.1378299999633	2396.389283799974	2396.389283799974	2396.3753225999535	2396.3753499999875	2396.389283799974	2396.389283799974	2398.588426799979	2398.588426799979	2398.524849999987	2398.5536249999423	2398.588426799979	2398.588426799979	2398.588426799979	2398.588426799979	2398.588426799979	2398.588426799979	2401.5582567999954	None	2401.5610138999764	2401.570936599979	2402.1027435999713	2402.0571845999802	2402.0595680999686	2402.1027435999713	2402.1027435999713	2402.1027435999713	2402.1027435999713	2402.1027435999713	2402.1027435999713	2402.5702383999596	2405.572981299949	None			2405.575441599998	2406.0722237999435					2405.1030597999925	2405.1030597999925	2405.1030597999925	2405.1030597999925	2405.1030597999925	2405.1030597999925	2405.5845146999927	2405.5845146999927	2406.085463699943															0	2026-07-26_20h00.33.820	TSRlearn_main-blocks		2025.1.1	60.53902740190511	2026-07-26 20h00.42.798974 +0200	
								8	8	0				1	stimuli/bread/bread_37.jpg	stimuli/hammer/hammer_02.jpg	None	yes	no	left	left	4	1.2	0.2		0.39	1.96	sequences/learning_block2_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block2_fixed-middle-10_0{participant_ID}.xlsx	4	block2	B	1																2	1	1	B	3	7	None	None	None																	0	1	1	1	0	0	0	0					0	8	8	8	2406.085463699943																																																																																																																																																																																																																																2406.0727699999698	2406.085463699943	2406.5387530999724	2406.4722686999594	2406.5219235999975	2406.5387530999724	2406.5387530999724	2407.552195499942	2407.552195499942	2407.5375932999887	2407.537636999972	2407.552195499942	2407.552195499942	2407.804119299981	2407.8196854999987	2407.8388762999675	2407.8388762999675	2408.851874099986	2408.851874099986	2408.8371552999597	2408.837191599945	2408.851874099986	2408.851874099986			2409.087725499994	2409.087781899958	2409.101995199977	2409.101995199977	2411.099521199998	2411.099521199998	2411.054121299996	2411.068764299969	2411.099521199998	2411.099521199998	2411.099521199998	2411.099521199998	2411.099521199998	2411.099521199998	2414.0719730999554	None	2414.074120999954	2414.084414599987	2414.6318314999808	2414.5854125999613	2414.588200099999	2414.6318314999808	2414.6318314999808	2414.6318314999808	2414.6318314999808	2414.6318314999808	2414.6318314999808	2415.0983110999805	2418.086042799987	None			2418.088027699967	2418.600792399957					2417.632090499974	2417.632090499974	2417.632090499974	2417.632090499974	2417.632090499974	2417.632090499974	2418.0991736999713	2418.0991736999713	2418.6153358999873															0	2026-07-26_20h00.33.820	TSRlearn_main-blocks		2025.1.1	60.53902740190511	2026-07-26 20h00.42.798974 +0200	
								9	9	0				1	stimuli/chair/chair_23.jpg	stimuli/jacket/jacket_16.jpg	None	yes	no	right	right	5	1.2	0.2		0.44	1.91	sequences/learning_block2_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block2_fixed-middle-10_0{participant_ID}.xlsx	4	block2	B	1																2	0	1	B	4	10	None	None	None																	0	1	1	1	0	0	0	0					0	9	9	9	2418.6153358999873																																																																																																																																																																																																																																2418.6012696999824	2418.6153358999873	2419.084354599996	2419.0496438999544	2419.0631563999923	2419.084354599996	2419.084354599996	2420.0982413999736	2420.0982413999736	2420.0836468999623	2420.083701799973	2420.0982413999736	2420.0982413999736	2420.3340567999985	2420.3517229999998	2420.3674848999945	2420.3674848999945	2421.380193399964	2421.380193399964	2421.366083199973	2421.3661289999727	2421.380193399964	2421.380193399964			2421.6165769999498	2421.6166350999847	2421.6315305999597	2421.6315305999597	2423.578920299944	2423.578920299944	2423.5324828999583	2423.5527686999994	2423.578920299944	2423.578920299944	2423.578920299944	2423.578920299944	2423.578920299944	2423.578920299944	2426.5675161999534	None	2426.5693896999583	2426.5792308999808	2427.1279258999857	2427.0819100999506	2427.084693999961	2427.1279258999857	2427.1279258999857	2427.1279258999857	2427.1279258999857	2427.1279258999857	2427.1279258999857	2427.5944671999896	2430.5994807999814	None			2430.6015190999606	2431.097338999971					2430.1270057999645	2430.1270057999645	2430.1270057999645	2430.1270057999645	2430.1270057999645	2430.1270057999645	2430.6114113999647	2430.6114113999647	2431.1114193999674	2426.5792308999808	2426.5792308999808	2426.5792308999808	2426.5792308999808											0	2026-07-26_20h00.33.820	TSRlearn_main-blocks		2025.1.1	60.53902740190511	2026-07-26 20h00.42.798974 +0200	
								10	10	0				1	stimuli/house/house_42.jpg	stimuli/ball/ball_05.jpg	None	no	yes	right	right	3	1.2	0.2		0.31	2.04	sequences/learning_block2_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block2_fixed-middle-10_0{participant_ID}.xlsx	4	block2	B	1																2	1	1	B	9	1	None	None	None																	0	1	1	1	0	0	0	0					0	10	10	10	2431.1114193999674																																																																																																																																																																																																																																2431.097760499979	2431.1114193999674	2431.4861742999637	2431.413569699973	2431.4597825999954	2431.4861742999637	2431.4861742999637	2432.4927870999672	2432.4927870999672	2432.479940999998	2432.479991899978	2432.4927870999672	2432.4927870999672	2432.730274499976	2432.8163298	2432.8639264999656	2432.8639264999656	2433.877036299964	2433.877036299964	2433.86352189997	2433.8635641	2433.877036299964	2433.877036299964	2434.125527899945	2434.125527899945	2434.1129631999647	2434.1129964999855	2434.125527899945	2434.125527899945	2436.2100664999452	2436.2100664999452	2436.162768499984	2436.1818702999735	2436.2100664999452	2436.2100664999452	2436.2100664999452	2436.2100664999452	2436.2100664999452	2436.2100664999452	2439.195259699947	None	2439.1973003999447	2439.2076545999735	2439.7406258999836	2439.7091404999956	2439.7112343999906	2439.7406258999836	2439.7406258999836	2439.7406258999836	2439.7406258999836	2439.7406258999836	2439.7406258999836	2440.2069822999765	2443.194917499961	None			2443.197123699996	2443.6934649999603					2442.7409777999856	2442.7409777999856	2442.7409777999856	2442.7409777999856	2442.7409777999856	2442.7409777999856	2443.2061972999945	2443.2061972999945	2443.7075745999464															0	2026-07-26_20h00.33.820	TSRlearn_main-blocks		2025.1.1	60.53902740190511	2026-07-26 20h00.42.798974 +0200	
								11	11	0				1	stimuli/dog/dog_09.jpg	stimuli/hand/hand_29.jpg	None	no	yes	left	left	2	1.2	0.2		0.65	2.08	sequences/learning_block2_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block2_fixed-middle-10_0{participant_ID}.xlsx	4	block2	B	1																2	0	1	B	5	8	None	None	None																	0	1	1	1	0	0	0	0					0	11	11	11	2443.7075745999464																																																																																																																																																																																																																																2443.693971699977	2443.7075745999464	2444.4103422999615	2444.358128199994	2444.3931211999734	2444.4103422999615	2444.4103422999615	2445.423805999977	2445.423805999977	2445.4102986999787	2445.410344199976	2445.423805999977	2445.423805999977	2445.6595564999734	2445.6739992999937	2445.6940525999526	2445.6940525999526	2446.706440399983	2446.706440399983	2446.6941420999938	2446.6941915999632	2446.706440399983	2446.706440399983	2446.9565918999724	2446.9565918999724	2446.942670099961	2446.9427026999765	2446.9565918999724	2446.9565918999724	2449.0877550999867	2449.0877550999867	2449.025495299953	2449.053897899983	2449.0877550999867	2449.0877550999867	2449.0877550999867	2449.0877550999867	2449.0877550999867	2449.0877550999867	2452.0584867	None	2452.0603493999806	2452.071463399974	2452.6219482999877	2452.573935799999	2452.576769999985	2452.6219482999877	2452.6219482999877	2452.6219482999877	2452.6219482999877	2452.6219482999877	2452.6219482999877	2453.088023499993	2456.0748736999813	None			2456.076857499953	2456.590420099965			2445.6940525999526	2445.6940525999526	2455.6368496999494	2455.6368496999494	2455.6368496999494	2455.6368496999494	2455.6368496999494	2455.6368496999494	2456.086943799979	2456.086943799979	2456.603247299965															0	2026-07-26_20h00.33.820	TSRlearn_main-blocks		2025.1.1	60.53902740190511	2026-07-26 20h00.42.798974 +0200	
								12	12	0				1	stimuli/flower/flower_08.jpg	stimuli/chair/chair_23.jpg	None	yes	no	left	left	2	1.2	0.2		0.63	1.92	sequences/learning_block2_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block2_fixed-middle-10_0{participant_ID}.xlsx	4	block2	B	1																3	1	1	B	6	4	None	None	None																	0	1	1	1	0	0	0	0					0	12	12	12	2456.603247299965																																																																																																																																																																																																																																2456.590965099982	2456.603247299965	2457.2729082999867	2457.2213531999732	2457.2491289999452	2457.2729082999867	2457.2729082999867	2458.286259799963	2458.286259799963	2458.272486599977	2458.272532199975	2458.286259799963	2458.286259799963	2458.522273699986	2458.538920299965	2458.5556370999548	2458.5556370999548	2459.5690865999786	2459.5690865999786	2459.5552364999894	2459.5552808999782	2459.5690865999786	2459.5690865999786			2459.8218884999515	2459.82193179999	2459.835982599994	2459.835982599994	2461.818629299989	2461.818629299989	2461.754805799981	2461.7831313999486	2461.818629299989	2461.818629299989	2461.818629299989	2461.818629299989	2461.818629299989	2461.818629299989	2464.788781899959	None	2464.7910114999977	2464.8006158999633	2465.350821399945	2465.303367699962	2465.3057603999623	2465.350821399945	2465.350821399945	2465.350821399945	2465.350821399945	2465.350821399945	2465.350821399945	2465.817966499948	2468.819293599983	None			2468.821911999956	2469.318656699965			2458.5556370999548	2458.5556370999548	2468.3658717999933	2468.3658717999933	2468.3658717999933	2468.3658717999933	2468.3658717999933	2468.3658717999933	2468.8314769999706	2468.8314769999706	2469.3327730999445															0	2026-07-26_20h00.33.820	TSRlearn_main-blocks		2025.1.1	60.53902740190511	2026-07-26 20h00.42.798974 +0200	
								13	13	0				1	stimuli/bicycle/bicycle_19.jpg	stimuli/house/house_42.jpg	None	yes	no	right	right	5	1.2	0.2		0.41	2.1	sequences/learning_block2_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block2_fixed-middle-10_0{participant_ID}.xlsx	4	block2	B	1																3	0	1	B	2	9	None	None	None																	0	1	1	1	0	0	0	0					0	13	13	13	2469.3327730999445																																																																																																																																																																																																																																2469.3191351999994	2469.3327730999445	2469.768428599986	2469.7347784999874	2469.752534499974	2469.768428599986	2469.768428599986	2470.780912199989	2470.780912199989	2470.768164499954	2470.768205499975	2470.780912199989	2470.780912199989	2471.017928199959	2471.058644499979	2471.0795881999657	2471.0795881999657	2472.080923399946	2472.080923399946	2472.0677864999743	2472.0678186999867	2472.080923399946	2472.080923399946	2472.331539899984	2472.331539899984	2472.3177813999937	2472.3178219999536	2472.331539899984	2472.331539899984	2474.4795626999694	2474.4795626999694	2474.417021299945	2474.445446299971	2474.4795626999694	2474.4795626999694	2474.4795626999694	2474.4795626999694	2474.4795626999694	2474.4795626999694	2477.451218399976	None	2477.453318899963	2477.4621606	2477.995193599956	2477.9485148999956	2477.9513777999673	2477.995193599956	2477.995193599956	2477.995193599956	2477.995193599956	2477.995193599956	2477.995193599956	2478.463130899996	2481.466033399978	None			2481.4678756999783	2481.9650592999533			2471.0795881999657	2471.0795881999657	2480.9957633999875	2480.9957633999875	2480.9957633999875	2480.9957633999875	2480.9957633999875	2480.9957633999875	2481.478565599944	2481.478565599944	2481.979123399942															0	2026-07-26_20h00.33.820	TSRlearn_main-blocks		2025.1.1	60.53902740190511	2026-07-26 20h00.42.798974 +0200	
								14	14	0				1	stimuli/ball/ball_05.jpg	stimuli/jacket/jacket_16.jpg	None	no	yes	left	left	4	1.2	0.2		0.47	1.77	sequences/learning_block2_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block2_fixed-middle-10_0{participant_ID}.xlsx	4	block2	B	1																3	0	1	B	1	10	None	None	None																	0	1	1	1	0	0	0	0					0	14	14	14	2481.979123399942																																																																																																																																																																																																																																2481.9653576999553	2481.979123399942	2482.609975599975	2482.447035899968	2482.545142899966	2482.609975599975	2482.609975599975	2483.611631799955	2483.611631799955	2483.5960984999547	2483.596147399978	2483.611631799955	2483.611631799955	2483.846497099963	2483.861901199969	2483.882741999987	2483.882741999987	2484.8950356999994	2484.8950356999994	2484.87948589999	2484.8795303999796	2484.8950356999994	2484.8950356999994			2485.130267099943	2485.130324699974	2485.142971399997	2485.142971399997	2486.9607482999563	2486.9607482999563	2486.911619599967	2486.9365966999903	2486.9607482999563	2486.9607482999563	2486.9607482999563	2486.9607482999563	2486.9607482999563	2486.9607482999563	2489.946142699977	None	2489.948621699994	2489.959496699972	2490.4913366999826	2490.4445863	2490.446723799978	2490.4913366999826	2490.4913366999826	2490.4913366999826	2490.4913366999826	2490.4913366999826	2490.4913366999826	2490.959334999963	2493.960278499988	None			2493.962881399959	2494.4756544999545					2493.5081807999522	2493.5081807999522	2493.5081807999522	2493.5081807999522	2493.5081807999522	2493.5081807999522	2493.9745773999603	2493.9745773999603	2494.4915140999947															0	2026-07-26_20h00.33.820	TSRlearn_main-blocks		2025.1.1	60.53902740190511	2026-07-26 20h00.42.798974 +0200	
								15	15	0				1	stimuli/dog/dog_09.jpg	stimuli/hammer/hammer_02.jpg	None	no	yes	right	right	3	1.2	0.2		0.49	2.11	sequences/learning_block2_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block2_fixed-middle-10_0{participant_ID}.xlsx	4	block2	B	1																3	1	1	B	5	7	None	None	None																	0	1	1	1	0	0	0	0					0	15	15	15	2494.4915140999947																																																																																																																																																																																																																																2494.4759740999434	2494.4915140999947	2495.0278683999786	2494.9767434999812	2495.0119221999776	2495.0278683999786	2495.0278683999786	2496.041185899987	2496.041185899987	2496.0266196999582	2496.0266627999954	2496.041185899987	2496.041185899987	2496.2767356999684	2496.294122499996	2496.310306499945	2496.310306499945	2497.324218199996	2497.324218199996	2497.309125199972	2497.3091763999546	2497.324218199996	2497.324218199996			2497.5592867999803	2497.559344899957	2497.5727850999683	2497.5727850999683	2499.723932899942	2499.723932899942	2499.6762478999444	2499.690183299943	2499.723932899942	2499.723932899942	2499.723932899942	2499.723932899942	2499.723932899942	2499.723932899942	2502.693322199979	None	2502.6959812999703	2502.7057811999694	2503.2385007999837	2503.1919101999956	2503.1945594999706	2503.2385007999837	2503.2385007999837	2503.2385007999837	2503.2385007999837	2503.2385007999837	2503.2385007999837	2503.703795199981	2506.690701499989	None			2506.6932919999817	2507.189733499952					2506.237597099971	2506.237597099971	2506.237597099971	2506.237597099971	2506.237597099971	2506.237597099971	2506.7039802999934	2506.7039802999934	2507.204467099975															0	2026-07-26_20h00.33.820	TSRlearn_main-blocks		2025.1.1	60.53902740190511	2026-07-26 20h00.42.798974 +0200	
								16	16	0				1	stimuli/house/house_42.jpg	stimuli/bread/bread_37.jpg	None	no	yes	left	left	3	1.2	0.2		0.61	1.79	sequences/learning_block2_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block2_fixed-middle-10_0{participant_ID}.xlsx	4	block2	B	1																4	0	1	B	9	3	None	None	None																	0	1	1	1	0	0	0	0					0	16	16	16	2507.204467099975																																																																																																																																																																																																																																2507.1901797999744	2507.204467099975	2507.8773929999443	2507.806819899997	2507.850736799999	2507.8773929999443	2507.8773929999443	2508.8855191999464	2508.8855191999464	2508.872000899981	2508.872046899982	2508.8855191999464	2508.8855191999464	2509.1218674999545	2509.162816099997	2509.1718912999495	2509.1718912999495	2510.1865256999736	2510.1865256999736	2510.172002999985	2510.1720620999695	2510.1865256999736	2510.1865256999736			2510.422772699967	2510.4228264999692	2510.4363780999556	2510.4363780999556	2512.26940369996	2512.26940369996	2512.222010999976	2512.2489687999478	2512.26940369996	2512.26940369996	2512.26940369996	2512.26940369996	2512.26940369996	2512.26940369996	2515.2557136999676	None	2515.257690499944	2515.2682893999736	2515.8011263999506	2515.7701838999637	2515.7723169999663	2515.8011263999506	2515.8011263999506	2515.8011263999506	2515.8011263999506	2515.8011263999506	2515.8011263999506	2516.2831206999836	2519.2733766999445	None			2519.276984899945	2519.7690030999947			2509.1718912999495	2509.1718912999495	2518.8166996999644	2518.8166996999644	2518.8166996999644	2518.8166996999644	2518.8166996999644	2518.8166996999644	2519.283610499988	2519.283610499988	2519.783400999964															0	2026-07-26_20h00.33.820	TSRlearn_main-blocks		2025.1.1	60.53902740190511	2026-07-26 20h00.42.798974 +0200	
