promptFile	correctFile	dist_01File	dist_02File	correct_pos	dist01_pos	dist02_pos	correct_ans	thisN	thisTrialN	thisRepN	key_resp_2.keys	key_resp_2.rt	key_resp_2.duration	trial_type	img_first	img_second	img_third	opt_left	opt_right	correct_side	correct_key	distance_correct	image_dur_retr	fix_dur_retr	ImageExamplePath	iti_dur_retr	reflection_win_dur	condFileLearning	condFileRetrieval	n_routes_block	block	learningSeq	runIndexWithinSeq	currPosInSeq	promptConcept	correctConcept	dist01Concept	dist02Concept	dist01_diff	dist02_diff	pairTargetPosInSeq	buf1Concept	buf1Exemplar	buf1File	buf2Concept	buf2Exemplar	buf2File	buf13Concept	buf13Exemplar	buf13File	buf14Concept	buf14Exemplar	buf14File	promptTrigNumber	correctTrigNumber	dist01TrigNumber	dist02TrigNumber	key_resp.keys	key_resp.rt	key_resp.duration	miniblockWithinRun	coupleIndexWithinRoute	is_yes	routeIndexWithinBlock	seqOfRoute	retrIm1Trig	retrIm2Trig	continue_button_18.keys	resp.keys	resp_4.keys	practice_learning.thisRepN	practice_learning.thisTrialN	practice_learning.thisN	practice_learning.thisIndex	retrieval_prc_loop.thisRepN	retrieval_prc_loop.thisTrialN	retrieval_prc_loop.thisN	retrieval_prc_loop.thisIndex	retry_loop.thisRepN	retry_loop.thisTrialN	retry_loop.thisN	retry_loop.thisIndex	Block.thisRepN	Block.thisTrialN	Block.thisN	Block.thisIndex	miniblocks.thisRepN	miniblocks.thisTrialN	miniblocks.thisN	miniblocks.thisIndex	learning_trials.thisRepN	learning_trials.thisTrialN	learning_trials.thisN	learning_trials.thisIndex	retrieval_trials.thisRepN	retrieval_trials.thisTrialN	retrieval_trials.thisN	retrieval_trials.thisIndex	thisRow.t	notes	startup_settings.started	startup_settings.stopped	instructions_01.started	instruction_part1.started	continue_button.started	instructions_01.stopped	continue_button.keys	continue_button.rt	continue_button.duration	instructions_02.started	instruction_part2.started	continue_button_3.started	instructions_02.stopped	continue_button_3.keys	continue_button_3.rt	continue_button_3.duration	instructions_03.started	instruction_part3.started	continue_button_4.started	instructions_03.stopped	continue_button_4.keys	continue_button_4.rt	continue_button_4.duration	instructions_04.started	instruction_part4.started	continue_button_5.started	instructions_04.stopped	continue_button_5.keys	continue_button_5.rt	continue_button_5.duration	instructions_05.started	instruction_part5.started	continue_button_6.started	instructions_05.stopped	continue_button_6.keys	continue_button_6.rt	continue_button_6.duration	instructions_06.started	instruction_part6.started	continue_button_7.started	instructions_06.stopped	continue_button_7.keys	continue_button_7.rt	continue_button_7.duration	instructions_replay_break.started	instructions_part16.started	continue_button_22.started	instructions_replay_break.stopped	continue_button_22.keys	continue_button_22.rt	continue_button_22.duration	practice_choice_display.started	polygon.started	prompt_prc.started	dist_01_prc.started	dist_02_prc.started	correct_prc.started	key_resp_2.started	instructions_choose_2.started	practice_choice_display.stopped	practice_learning.key_resp_2.keys	practice_learning.key_resp_2.rt	practice_learning.key_resp_2.duration	practice_feedback.started	polygon_7.started	prompt_prc_2.started	dist_01_prc_2.started	dist_02_prc_2.started	correct_prc_2.started	practice_feedback.stopped	rest_practice.started	fix_cross_2.started	rest_instruction.started	fix_cross_2.stopped	rest_instruction.stopped	rest_practice.stopped	instruction_retrieval_trials.started	instruction_part7.started	continue_button_8.started	instruction_part7.stopped	continue_button_8.stopped	instruction_retrieval_trials.stopped	continue_button_8.keys	instruction_retrievalques1.started	instruction_part10.started	continue_button_10.started	instruction_retrievalques1.stopped	continue_button_10.keys	continue_button_10.rt	continue_button_10.duration	instruction_retrievalques1_02.started	instruction_part13.started	continue_button_19.started	instruction_retrievalques1_02.stopped	continue_button_19.keys	continue_button_19.rt	continue_button_19.duration	instruction_retrievalques2.started	instruction_part11.started	continue_button_11.started	instruction_retrievalques2.stopped	continue_button_11.keys	continue_button_11.rt	continue_button_11.duration	instruction_retrievalques2_02.started	instruction_part14.started	continue_button_20.started	instruction_retrievalques2_02.stopped	continue_button_20.keys	continue_button_20.rt	continue_button_20.duration	instruction_refl_period.started	instruction_part12.started	continue_button_14.started	instruction_refl_period.stopped	continue_button_14.keys	continue_button_14.rt	continue_button_14.duration	instruction_refl_period_02.started	instruction_part15.started	continue_button_21.started	instruction_refl_period_02.stopped	continue_button_21.keys	continue_button_21.rt	continue_button_21.duration	retrieval_backg_info.started	instruction_info.started	continue_button_15.started	retrieval_backg_info.stopped	continue_button_15.keys	continue_button_15.rt	continue_button_15.duration	instruction_practice_type1.started	instruction_part8.started	continue_button_9.started	instruction_practice_type1.stopped	continue_button_9.keys	continue_button_9.rt	continue_button_9.duration	retrieval_type1_practice.started	fix_cross_retrbegin.started	fix_cross_retrbegin.stopped	retrieval_type1_practice.stopped	first_image_prc.started	image_1_prc.started	info_example_3.started	image_1_prc.stopped	info_example_3.stopped	first_image_prc.stopped	mask_retr1_prc.started	mask_img1.started	info_example_4.started	mask_img1.stopped	info_example_4.stopped	mask_retr1_prc.stopped	second_image_prc.started	image_2_prc.started	info_example_5.started	image_2_prc.stopped	info_example_5.stopped	second_image_prc.stopped	mask_retr2_prc.started	mask_img2.started	info_example_6.started	mask_img2.stopped	info_example_6.stopped	mask_retr2_prc.stopped	reflection_period.started	fix_cross_reflretr_2.started	text.started	fix_cross_reflretr_2.stopped	text.stopped	reflection_period.stopped	retr_response_order_prc.started	yes_txt_3.started	no_txt_3.started	polygon_9.started	resp_3.started	info_example_7.started	retr_response_order_prc.stopped	retry_loop.resp_3.keys	retry_loop.resp_3.rt	retry_loop.resp_3.duration	retr_response_distance_prc.started	resp_2.started	info_example.started	opt_2_prc.started	opt_3_prc.started	opt_4_prc.started	opt_5_prc.started	retr_response_distance_prc.stopped	retry_loop.resp_2.keys	retry_loop.resp_2.rt	retry_loop.resp_2.duration	retr_response_feedback.started	text_feedback.started	text_continue.started	continue_button_16.started	retr_response_feedback.stopped	retry_loop.continue_button_16.keys	retry_loop.continue_button_16.rt	retry_loop.continue_button_16.duration	instructions_07.started	instructions_part7.started	continue_button_13.started	instructions_07.stopped	continue_button_13.keys	continue_button_13.rt	continue_button_13.duration	reset_rows_to_select.started	reset_rows_to_select.stopped	set_learning_rows.started	set_learning_rows.stopped	show_context.started	scene_image.started	show_context.stopped	choice_display.started	scene_image_2.started	polygon_4.started	prompt.started	dist_01.started	dist_02.started	correct.started	chooseNowText.started	key_resp.started	choice_display.stopped	learning_trials.key_resp.keys	feedback.started	scene_image_3.started	polygon_8.started	prompt_2.started	dist_01_2.started	dist_02_2.started	correct_2.started	feedback.stopped	too_slow_routine.started	scene_image_4.started	tooSlowtext.started	scene_image_4.stopped	tooSlowtext.stopped	too_slow_routine.stopped	scene_image.stopped	learning_trials.key_resp.rt	learning_trials.key_resp.duration	rest_period.started	fix_cross.started	fix_cross.stopped	rest_period.stopped	instruction_retr_start.started	instruction_now_retr.started	continue_button_18.started	instruction_now_retr.stopped	continue_button_18.stopped	instruction_retr_start.stopped	miniblocks.continue_button_18.keys	set_retrieval_rows.started	set_retrieval_rows.stopped	retr_ITI.started	fix_cross_retrbegin_2.started	fix_cross_retrbegin_2.stopped	retr_ITI.stopped	first_image.started	image_1.started	image_1.stopped	first_image.stopped	mask_retr1.started	mask_img1_2.started	mask_img1_2.stopped	mask_retr1.stopped	second_image.started	image_2.started	image_2.stopped	second_image.stopped	mask_retr2.started	mask_img2_2.started	mask_img2_2.stopped	mask_retr2.stopped	reflection_period_retr.started	fix_cross_reflretr.started	fix_cross_reflretr.stopped	reflection_period_retr.stopped	retr_response_order.started	polygon_6.started	yes_txt.started	no_txt.started	chooseNowText_2.started	resp.started	retr_response_order.stopped	retrieval_trials.resp.keys	too_slow_routine_1.started	tooSlowtext_4.started	tooSlowtext_4.stopped	too_slow_routine_1.stopped	retr_response_distance.started	chooseNowText_3.started	opt_2.started	opt_3.started	opt_4.started	opt_5.started	resp_4.started	chooseNowText_3.stopped	opt_2.stopped	opt_3.stopped	opt_4.stopped	opt_5.stopped	resp_4.stopped	retr_response_distance.stopped	retrieval_trials.resp_4.keys	too_slow_routine_2.started	tooSlowtext_2.started	tooSlowtext_2.stopped	too_slow_routine_2.stopped	yes_txt.stopped	no_txt.stopped	resp.stopped	participant_ID	date	expName	expVersion	psychopyVersion	frameRate	expStart	
stimuli/hammer/hammer_16.jpg	stimuli/pencil/pencil_01.jpg	stimuli/lamp/lamp_01.jpg	stimuli/jacket/jacket_44.jpg	center	right	left	center	11	11	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	12	hammer	pencil	lamp	jacket	0.8	0.4	13	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	7	16	14	10	None																									0	0	0	0	0	0	0	0	0	11	11	11					345.87228579999646																																																																																																																																																																																																																							345.86213939997833	345.87228579999646	346.3552481000079	346.5120666999719	346.5722710000118	346.5722710000118	346.5722710000118	346.5722710000118	346.5722710000118	346.5722710000118	346.5722710000118	0.1567833999870345	351.3734604999772	None	351.5685450999881	351.6207652000012	351.6207652000012	351.6207652000012	351.6207652000012	351.6207652000012	351.6207652000012	352.60368499998003	352.61533699999563	352.63686400000006	352.63686400000006	353.1367752000224	353.1367752000224	353.1199235999957	346.5722710000118																																																																										3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
stimuli/pencil/pencil_01.jpg	stimuli/phone/phone_01.jpg	stimuli/hand/hand_16.jpg	stimuli/bread/bread_29.jpg	left	center	right	left	12	12	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	13	pencil	phone	hand	bread	0.73	0.27	14	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	16	17	8	3	None																									0	0	0	0	0	0	0	0	0	12	12	12					353.1367752000224																																																																																																																																																																																																																							353.1278157000197	353.1367752000224	353.6203123999876	353.74775440001395	353.80335960001685	353.80335960001685	353.80335960001685	353.80335960001685	353.80335960001685	353.80335960001685	353.80335960001685	0.12781979999272153	358.63844070001505	None	358.77510720002465	358.81802579999203	358.81802579999203	358.81802579999203	358.81802579999203	358.81802579999203	358.81802579999203	359.8018519000034	359.8139615000109	359.8342662000214	359.8342662000214	360.33382870000787	360.33382870000787	360.31814599997597	353.80335960001685																																																																										3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
								0	0	0				1	stimuli/bread/bread_29.jpg	stimuli/dog/dog_49.jpg	None	no	yes	left	left	5	1.2	0.2		0.32	2.11	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												0	0	0	1	A	3	5	None	None	None													0	0	0	0	0	0	0	0					0	0	0	0	366.6152103000204																																																																																																																																																																																																																																																						360.3282155999914	360.33382870000787	365.3322369999951	365.31659519998357	365.3215550999739	365.3322369999951	365.3322369999951	366.6152103000204	366.6152103000204	366.3163264999748	None	366.3164643999771	366.3165067000082	366.60339750000276	366.6152103000204	366.9985469999956	366.940068099997	366.9836295999703	366.9985469999956	367.99890359997516	367.98307269997895	367.98314329999266	367.99890359997516	368.33206480002264	368.2316625000094	368.3034230999765	368.33206480002264	369.34769670001697	369.331911700021	369.3319688999909	369.34769670001697	369.5982679000008	369.58114550000755	369.5811989000067	369.5982679000008	371.747046399978	371.6978940999834	371.71493159997044	371.747046399978	371.747046399978	371.747046399978	371.747046399978	371.747046399978	374.71611109998776	None	374.71882960002404	374.7299471999868	375.2464657999808	375.21270289999666	375.2164218000253	375.2464657999808	375.2464657999808	375.2464657999808	375.2464657999808	375.2464657999808	375.7130136999767	378.2616651999997	378.2616651999997	378.2616651999997	378.2616651999997	378.2616651999997	378.72812430001795	378.71591339999577	None	378.7192285999772	378.72812430001795	379.22880059998715	379.2117832999793				3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
								1	1	0				1	stimuli/flower/flower_17.jpg	stimuli/hand/hand_16.jpg	None	yes	no	right	right	3	1.2	0.2		0.26	1.82	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												0	1	0	1	A	6	8	None	None	None													0	0	0	0	0	0	0	0					0	1	1	1	379.22880059998715																																																																																																																																																																																																																																																																			379.21232729998883	379.22880059998715	379.5619989000261	379.47960909997346	379.5422153000254	379.5619989000261	380.5777369000134	380.56212840002263	380.5622123000212	380.5777369000134	380.8780705999816	380.81121120002354	380.8539445999777	380.8780705999816	381.8778061000048	381.86119369999506	381.861262099992	381.8778061000048	382.12764329998754	382.1109141000197	382.11098110000603	382.12764329998754	383.9938486000174	383.94396619999316	383.9601702999789	383.9938486000174	383.9938486000174	383.9938486000174	383.9938486000174	383.9938486000174	386.9633483000216	None	386.96652219997486	386.97546510002576	387.4920757000218	387.4595765999984	387.46480459999293	387.4920757000218	387.4920757000218	387.4920757000218	387.4920757000218	387.4920757000218	387.9584688000032	390.49102720001247	390.49102720001247	390.49102720001247	390.49102720001247	390.49102720001247	390.95756150002126	390.94561039999826	None	390.9492492999998	390.95756150002126	391.4578527000267	391.4416351999971				3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
								2	2	0				1	stimuli/bicycle/bicycle_06.jpg	stimuli/hammer/hammer_16.jpg	None	no	yes	right	right	4	1.2	0.2		0.73	2.2	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												0	2	1	1	A	2	7	None	None	None													0	0	0	0	0	0	0	0					0	2	2	2	391.4578527000267																																																																																																																																																																																																																																																																			391.4424093000125	391.4578527000267	392.20718039997155	392.1750834999839	392.19821320002666	392.20718039997155	393.20698790001916	393.19129049999174	393.19138340000063	393.20698790001916	393.4740324000013	393.4404595000087	393.4596125999815	393.4740324000013	394.4739356000209	394.4568869000068	394.4569587999722	394.4739356000209		394.7076043999987	394.7077291000169	394.7232041999814	396.95579209999414	396.9068236000021	396.921899900015	396.95579209999414	396.95579209999414	396.95579209999414	396.95579209999414	396.95579209999414	399.9753548000008	None	399.9789672999759	399.98804520000704	400.50447510002414	400.47199430002365	400.4756354999845	400.50447510002414	400.50447510002414	400.50447510002414	400.50447510002414	400.50447510002414	400.97135890001664	403.5042313999729	403.5042313999729	403.5042313999729	403.5042313999729	403.5042313999729	403.9867425999837	403.9734518000041	None	403.9766126999748	403.9867425999837	404.48665500001516	404.4709028999787	399.98804520000704	399.98804520000704	399.98804520000704	3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
								3	3	0				1	stimuli/jacket/jacket_44.jpg	stimuli/chair/chair_11.jpg	None	yes	no	left	left	2	1.2	0.2		0.43	1.76	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												0	3	1	1	A	10	4	None	None	None													0	0	0	0	0	0	0	0					0	3	3	3	404.48665500001516																																																																																																																																																																																																																																																																			404.4716901999782	404.48665500001516	405.0030638999888	404.90406570001505	404.9574850000208	405.0030638999888	406.00351439998485	405.9871771999751	405.98724180000136	406.00351439998485	406.26996810000855	406.23631509998813	406.25302720000036	406.26996810000855	407.26970469998196	407.252682499995	407.25275430001784	407.26970469998196		407.50304280000273	407.50313049997203	407.51900620001834	409.3185320000048	409.26957850001054	409.2844118999783	409.3185320000048	409.3185320000048	409.3185320000048	409.3185320000048	409.3185320000048	412.28758740000194	None	412.29170579998754	412.30142540001543	412.81799499999033	412.7842894999776	412.7884508999996	412.81799499999033	412.81799499999033	412.81799499999033	412.81799499999033	412.81799499999033	413.28452410001773	415.8329784999951	415.8329784999951	415.8329784999951	415.8329784999951	415.8329784999951	416.2995874999906	416.2862262999988	None	416.28923439997016	416.2995874999906	416.7995904000127	416.7841161999968				3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
								4	4	0				1	stimuli/bicycle/bicycle_06.jpg	stimuli/ball/ball_11.jpg	None	no	yes	left	left	4	1.2	0.2		0.45	1.95	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												1	4	0	1	A	2	1	None	None	None													0	0	0	0	0	0	0	0					0	4	4	4	416.7995904000127																																																																																																																																																																																																																																																																			416.78504589997465	416.7995904000127	417.26648380002007	417.23284060001606	417.25264530000277	417.26648380002007	418.2668243999942	418.2491350999917	418.2491975000012	418.2668243999942		418.4995493000024	418.58158220001496	418.6321584000252	419.6320739000221	419.61611190001713	419.61618890002137	419.6320739000221	419.88231409998843	419.8654490999761	419.8655078000156	419.88231409998843	421.8646418999997	421.81565060000867	421.8332196000265	421.8646418999997	421.8646418999997	421.8646418999997	421.8646418999997	421.8646418999997	424.8330586000229	None	424.8362936999765	424.84742689999985	425.3639726000256	425.3304553999915	425.3356734000263	425.3639726000256	425.3639726000256	425.3639726000256	425.3639726000256	425.3639726000256	425.8305065999739	428.379411300004	428.379411300004	428.379411300004	428.379411300004	428.379411300004	428.84551329998067	428.8331362999743	None	428.83716679998906	428.84551329998067	429.34539819997735	429.3297798000276				3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
								5	5	0				1	stimuli/house/house_35.jpg	stimuli/flower/flower_17.jpg	None	yes	no	right	right	5	1.2	0.2		0.64	2.15	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												1	5	0	1	A	9	6	None	None	None													0	0	0	0	0	0	0	0					0	5	5	5	429.34539819997735																																																																																																																																																																																																																																																																			429.330403800006	429.34539819997735	430.04576670000097	429.978866200021	430.02963180001825	430.04576670000097	431.0457451000111	431.0285499999882	431.02862980001373	431.0457451000111		431.2789407999953	431.3220378999831	431.34481679997407	432.344699600013	432.3287245000247	432.32879370002775	432.344699600013	432.5951082999818	432.57848740002373	432.57855590002146	432.5951082999818	434.7771664999891	434.72807279997505	434.74378840002464	434.7771664999891	434.7771664999891	434.7771664999891	434.7771664999891	434.7771664999891	437.74689650000073	None	437.7510866000084	437.7601987000089	438.2766097999993	438.2429405999719	438.2469980000169	438.2766097999993	438.2766097999993	438.2766097999993	438.2766097999993	438.2766097999993	438.74314129998675	441.29164599999785	441.29164599999785	441.29164599999785	441.29164599999785	441.29164599999785	441.7422153999796	441.7315892999759	None	441.736083100026	441.7422153999796	442.24208799999906	442.22523250000086				3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
								6	6	0				1	stimuli/dog/dog_49.jpg	stimuli/jacket/jacket_44.jpg	None	no	yes	right	right	2	1.2	0.2		0.28	1.95	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												1	6	1	1	A	5	10	None	None	None													0	0	0	0	0	0	0	0					0	6	6	6	442.24208799999906																																																																																																																																																																																																																																																																			442.22622319997754	442.24208799999906	442.6079415999702	442.5092808000045	442.5792550999904	442.6079415999702	443.60822019999614	443.5919650999713	443.5920524999965	443.60822019999614	443.9415292000049	443.8412415999919	443.8998276999919	443.9415292000049	444.95717860001605	444.94436780002434	444.94446319999406	444.95717860001605	445.2077456000261	445.19086119998246	445.19091950001894	445.2077456000261	447.1731261999812	447.1406281000236	447.15418579999823	447.1731261999812	447.1731261999812	447.1731261999812	447.1731261999812	447.1731261999812	450.1592469000025	None	450.16337989998283	450.17281969997566	450.6917179999873	450.65574050002033	450.6599492999958	450.6917179999873	450.6917179999873	450.6917179999873	450.6917179999873	450.6917179999873	451.1560199999949	453.70463069999823	453.70463069999823	453.70463069999823	453.70463069999823	453.70463069999823	454.17090229998576	454.1594623000128	None	454.16414100001566	454.17090229998576	454.67096000001766	454.65529470000183	450.17281969997566	450.17281969997566	450.17281969997566	3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
								7	7	0				1	stimuli/hammer/hammer_16.jpg	stimuli/chair/chair_11.jpg	None	no	yes	left	left	3	1.2	0.2		0.42	1.97	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												1	7	0	1	A	7	4	None	None	None													0	0	0	0	0	0	0	0					0	7	7	7	454.67096000001766																																																																																																																																																																																																																																																																			454.6561080000247	454.67096000001766	455.1373166000121	455.0886384000187	455.1184900000226	455.1373166000121	456.1375412999769	456.1214479000191	456.1215248000226	456.1375412999769	456.4041732000187	456.3705285000033	456.39122330001555	456.4041732000187	457.4046695000143	457.38701589999255	457.38708339998266	457.4046695000143		457.6374358999892	457.63756930001546	457.65318199998	459.65316919999896	459.61952010000823	459.63421669998206	459.65316919999896	459.65316919999896	459.65316919999896	459.65316919999896	459.65316919999896	462.6386187999742	None	462.6422255000216	462.65223489998607	463.1687731000129	463.1351366000017	463.13976900000125	463.1687731000129	463.1687731000129	463.1687731000129	463.1687731000129	463.1687731000129	463.6354002999724	466.1838514999836	466.1838514999836	466.1838514999836	466.1838514999836	466.1838514999836	466.6503040000098	466.6375262999791	None	466.6406898999703	466.6503040000098	467.15039750002325	467.1346833999851				3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
								8	8	0				1	stimuli/dog/dog_49.jpg	stimuli/hand/hand_16.jpg	None	yes	no	right	right	2	1.2	0.2		0.4	1.89	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												2	8	0	1	A	5	8	None	None	None													0	0	0	0	0	0	0	0					0	8	8	8	467.15039750002325																																																																																																																																																																																																																																																																			467.13525110000046	467.15039750002325	467.6166272999835	467.5343853000086	467.5976623999886	467.6166272999835	468.61711849999847	468.6006000000052	468.60067549999803	468.61711849999847	468.9001226000255	468.8499030999956	468.8831001999788	468.9001226000255	469.9001188999973	469.8830440000165	469.8831041000085	469.9001188999973		470.1332032000064	470.13332600001013	470.14924070000416	472.082067499985	472.0333687000093	472.0487412000075	472.082067499985	472.082067499985	472.082067499985	472.082067499985	472.082067499985	475.05085120000876	None	475.0540775000118	475.0649422000279	475.5815334999934	475.5476959000225	475.55144730000757	475.5815334999934	475.5815334999934	475.5815334999934	475.5815334999934	475.5815334999934	476.0480760000064	478.59652449999703	478.59652449999703	478.59652449999703	478.59652449999703	478.59652449999703	479.0631057000137	479.05031750001945	None	479.05334980000043	479.0631057000137	479.56306030001724	479.54745259997435				3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
								9	9	0				1	stimuli/flower/flower_17.jpg	stimuli/bread/bread_29.jpg	None	yes	no	left	left	4	1.2	0.2		0.6	1.76	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												2	9	1	1	A	6	3	None	None	None													0	0	0	0	0	0	0	0					0	9	9	9	479.56306030001724																																																																																																																																																																																																																																																																			479.54802649997873	479.56306030001724	480.19598090002546	480.14714529999765	480.17948479996994	480.19598090002546	481.19630720000714	481.1800094000064	481.18007910001324	481.19630720000714	481.47961460001534	481.4292250999715	481.46919279999565	481.47961460001534	482.47929240000667	482.4622756000026	482.462332599971	482.47929240000667		482.712795200001	482.71287290001055	482.72861900000134	484.51122520002536	484.4792690000031	484.49331330001587	484.51122520002536	484.51122520002536	484.51122520002536	484.51122520002536	484.51122520002536	487.4975706000114	None	487.50064669997664	487.5103728999966	488.02704070002073	487.9946094999905	487.9986967999721	488.02704070002073	488.02704070002073	488.02704070002073	488.02704070002073	488.02704070002073	488.49341170000844	491.02599130000453	491.02599130000453	491.02599130000453	491.02599130000453	491.02599130000453	491.49246829998447	491.47958579997066	None	491.48258220002754	491.49246829998447	491.99231519998284	491.97660529997665	487.5103728999966	487.5103728999966	487.5103728999966	3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
								10	10	0				1	stimuli/bicycle/bicycle_06.jpg	stimuli/house/house_35.jpg	None	no	yes	right	right	3	1.2	0.2		0.65	1.84	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												2	10	1	1	A	2	9	None	None	None													0	0	0	0	0	0	0	0					0	10	10	10	491.99231519998284																																																																																																																																																																																																																																																																			491.9773607000243	491.99231519998284	492.6593362999847	492.62615269998787	492.6474742999999	492.6593362999847	493.6592208999791	493.6421869000187	493.6422526999959	493.6592208999791		493.89262350002537	493.93836430000374	493.95848179998575	494.95805959997233	494.94239629997173	494.9424781000125	494.95805959997233	495.20872529997723	495.1918818000122	495.1919401999912	495.20872529997723	497.09074299997883	497.042017699976	497.0578519999981	497.09074299997883	497.09074299997883	497.09074299997883	497.09074299997883	497.09074299997883	500.06014080002205	None	500.06468559999485	500.0738975999993	500.5902727000066	500.55674939998426	500.5614895999897	500.5902727000066	500.5902727000066	500.5902727000066	500.5902727000066	500.5902727000066	501.05695609998656	503.6053214999847	503.6053214999847	503.6053214999847	503.6053214999847	503.6053214999847	504.08870810002554	504.06741830002284	None	504.0711589999846	504.08870810002554	504.5885840000119	504.5729836000246				3	2026-08-10_14h20.05.700	TSRlearn_main-blocks		2025.1.1	60.25167121811713	2026-08-10 14h20.11.687646 +0200	
