ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,concept_num_word,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.keys,continue_button_break.started,correct_response,date,exemplar_num,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_mismatch,is_prompt,key_resp.duration,key_resp.keys,key_resp.rt,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trials.continue_button_break.keys,trials.key_resp.duration,trials.key_resp.keys,trials.key_resp.rt,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
104.16781349999656,105.15099880000344,0.97,,,1,105.15110580000328,105.15115309999965,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,44,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,102.66526959999464,104.18374409999524,104.18374409999524,105.20277410000563,,,,59.6169254833667,101.90726340000401,102.66526959999464,,,101.87737529999868,102.65177019999828,,,bicycle\bicycle_44.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,102.66526959999464,,,,,None,,1,,,2025.2.4,,,102.65470899999491,104.16773000000103,,,102.66496736667274,103.38219620000746,,,17,0,2026-08-06_15:18:10.027109,17,18,None,,None,,17,17,0,17,,,,,,bicycle,Vélo,Fahrrad,
107.46612789999926,108.3483930999937,0.87,,,1,108.34848830000556,108.34853329999896,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,14,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,105.98073650000151,,107.4797036999953,108.41565769999579,,,,59.6169254833667,105.20277410000563,105.98073650000151,,,105.18722760000674,105.95263420000265,,,chair\chair_14.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,105.98073650000151,,,,,None,,1,,,2025.2.4,,,105.95928130000539,107.46604410000145,,,105.96571446666009,106.5471583000035,,,18,0,2026-08-06_15:18:13.322620,18,19,None,,None,,18,18,0,18,,,,,,chair,Chaise,Stuhl,
110.68269529999816,111.91416780000145,1.23,,,1,111.91423639999994,111.91427320000366,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,22,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,109.17933650000487,110.67978770000627,110.69537450000644,111.96605849999469,,,,59.6169254833667,108.41565769999579,109.17933650000487,,,108.40020669999649,109.16596739999659,,,jacket\jacket_22.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,109.17933650000487,,,,,None,,1,,,2025.2.4,,,109.1715366999997,110.68261230000644,,,109.17975146667256,109.72967830000562,,,19,0,2026-08-06_15:18:16.535504,19,20,None,,None,,19,19,0,19,,,,,,jacket,Veste,Jacke,
114.23214140000346,115.06386409999686,0.83,,,1,115.06397960000322,115.06405099999392,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,37,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,112.72853789999499,114.22820810000121,114.24535230000038,115.20041370000399,,,,59.6169254833667,111.96605849999469,112.72853789999499,,,111.95150229999854,112.7159268999967,,,flower\flower_37.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,112.72853789999499,,,,,None,,1,,,2025.2.4,,,112.71971479999775,114.23203800000192,,,112.72927296666991,113.62944669999706,,,20,0,2026-08-06_15:18:20.085904,20,21,None,,None,,20,20,0,20,,,,,,flower,Fleur,Blume,
117.67988369999512,118.93280249999953,1.24,,,1,118.93292930000462,118.93297520000488,,,ball,1,9,,,,,,,,,,,,,,,,,,,,,,,,,None,,r,2026-08-06_15h16.26.239,11,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,115.97669229999883,117.69291529999464,117.69291529999464,118.99873089999892,,,,59.6169254833667,115.20041370000399,115.97669229999883,,,115.15697229999932,115.94783469999675,,,ball\ball_11.jpg,,,,,,,,,,,,,,,,,,,,1,1,,None,,115.97669229999883,,,,,left,,1,,,2025.2.4,,,115.95409729999665,117.67980579999858,,,115.96050836667224,116.5114864000061,,,21,0,2026-08-06_15:18:23.320260,21,22,None,,None,,21,21,0,21,,,,,,house,Maison,Haus,
121.24689920000674,122.32743049999408,1.08,,,1,122.3274975999957,122.32753490000323,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,3,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,119.7609947000019,121.25887700000021,121.25887700000021,122.37674300000072,,,,59.6169254833667,118.99873089999892,119.7609947000019,,,118.9817902000068,119.74610410000605,,,bread\bread_03.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,119.7609947000019,,,,,None,,1,,,2025.2.4,,,119.75191720000294,121.2467869999964,,,119.759155766664,120.69319469999755,,,22,0,2026-08-06_15:18:27.118577,22,23,None,,None,,22,22,0,22,,,,,,bread,Pain,Brot,
124.64612039999338,125.86199900000065,1.21,,,1,125.86211640000693,125.86218769999687,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,7,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,123.15817749999405,124.65741240000352,124.65741240000352,125.92793150000216,,,,59.6169254833667,122.37674300000072,123.15817749999405,,,122.36710210000456,123.13177249999717,,,house\house_07.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,123.15817749999405,,,,,None,,1,,,2025.2.4,,,123.13913349999348,124.64604150000378,,,123.14475036666069,123.69337870000163,,,23,0,2026-08-06_15:18:30.496589,23,24,None,,None,,23,23,0,23,,,,,,house,Maison,Haus,
128.1944899999944,129.32743829999526,1.12,,,1,129.3275422000006,129.3275830000057,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,4,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,126.69037650000246,128.190726300003,128.20590089999314,129.4126019999967,,,,59.6169254833667,125.92793150000216,126.69037650000246,,,125.90399320000142,126.67749220000405,,,dog\dog_04.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,126.69037650000246,,,,,None,,1,,,2025.2.4,,,126.68310520000523,128.19440180000674,,,126.690326266664,127.19073960000242,,,24,0,2026-08-06_15:18:34.047777,24,25,None,,None,,24,24,0,24,,,,,,dog,Chien,Hund,
131.67510849999962,132.82435379999515,1.14,,,1,132.8244310000009,132.82446980000532,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,1,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,130.17663420000463,131.68871590000344,131.68871590000344,132.8920844999957,,,,59.6169254833667,129.4126019999967,130.17663420000463,,,129.36556770000607,130.160962199996,,,hand\hand_01.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,130.17663420000463,,,,,None,,1,,,2025.2.4,,,130.16522130000521,131.67503660000511,,,130.17522516666602,130.67496360000223,,,25,0,2026-08-06_15:18:37.532448,25,26,None,,None,,25,25,0,25,,,,,,hand,Main,Hand,
135.156570799998,135.92271630000323,0.76,,,1,135.92279500000586,135.92283929999394,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,19,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,133.65515099999902,135.1707979000057,135.1707979000057,135.97252539999317,,,,59.6169254833667,132.8920844999957,133.65515099999902,,,132.87399079999886,133.64168889999564,,,flower\flower_19.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,133.65515099999902,,,,,None,,1,,,2025.2.4,,,133.64588240000012,135.15650159999495,,,133.6552357666699,134.57618410000578,,,26,0,2026-08-06_15:18:41.011930,26,27,None,,None,,26,26,0,26,,,,,,flower,Fleur,Blume,
138.23893029999454,139.27187250000134,1.02,,,1,139.27193820000684,139.271974400006,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,38,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,136.73696009999549,138.23625440000615,138.25300419999985,139.33822340000188,,,,59.6169254833667,135.97252539999317,136.73696009999549,,,135.95141629999853,136.7226568000042,,,dog\dog_38.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,136.73696009999549,,,,,None,,1,,,2025.2.4,,,136.72616999999445,138.23885759999393,,,136.73679956666118,137.23657969999476,,,27,0,2026-08-06_15:18:44.092371,27,28,None,,None,,27,27,0,27,,,,,,dog,Chien,Hund,
141.60416319999786,142.68767610000214,1.07,,,1,142.6877422999969,142.68777980000596,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,39,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,140.1024422000046,141.60180099999707,141.61837229999946,142.77687400000286,,,,59.6169254833667,139.33822340000188,140.1024422000046,,,139.31547980000323,140.08795450000616,,,jacket\jacket_39.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,140.1024422000046,,,,,None,,1,,,2025.2.4,,,140.09294289999525,141.60409199999413,,,140.10249236667394,140.65205119999882,,,28,0,2026-08-06_15:18:47.458069,28,29,None,,None,,28,28,0,28,,,,,,jacket,Veste,Jacke,
145.03714390000096,146.07178280000517,1.02,,,1,146.07187850000628,146.07193039999402,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,49,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,143.5350499000051,145.03440590000537,145.05096239999693,146.21521249999932,,,,59.6169254833667,142.77687400000286,143.5350499000051,,,142.74804059999587,143.52098739999929,,,house\house_49.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,143.5350499000051,,,,,None,,1,,,2025.2.4,,,143.52631909999764,145.03706919999968,,,143.5349661666735,144.08440570000676,,,29,0,2026-08-06_15:18:50.896720,29,30,None,,None,,29,29,0,29,,,,,,house,Maison,Haus,
148.46990310000547,149.67086460000428,1.2,,,1,149.6709458999976,149.67099060000328,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,7,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,146.96714360000624,148.46672320000653,148.48336919999565,149.77221640000062,,,,59.6169254833667,146.21521249999932,146.96714360000624,,,146.15156749999733,146.95334720000392,,,ball\ball_07.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,146.96714360000624,,,,,None,,1,,,2025.2.4,,,146.9567207999935,148.46981680000317,,,146.96744516666902,147.7498806000076,,,30,0,2026-08-06_15:18:54.335058,30,31,None,,None,,30,30,0,30,,,,,,ball,Ballon,Ball,
152.0346384000004,153.21700710000005,1.17,,,1,153.21707199999946,153.21710639999947,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,44,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,150.5369234999962,152.04867610000656,152.04867610000656,153.26923330000136,,,,59.6169254833667,149.77221640000062,150.5369234999962,,,149.73802410000644,150.52159790000587,,,hammer\hammer_44.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,150.5369234999962,,,,,None,,1,,,2025.2.4,,,150.52568849999807,152.03456590000133,,,150.5356960666725,151.0490931999957,,,31,0,2026-08-06_15:18:57.892062,31,32,None,,None,,31,31,0,31,,,,,,hammer,Marteau,Hammer,
155.53336230000423,156.51621859999432,0.98,,,1,156.51628290000372,156.51631839999754,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,11,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,154.03140890000213,155.53077709999343,155.54744530000607,156.56647360000352,,,,59.6169254833667,153.26923330000136,154.03140890000213,,,153.2472637000028,154.01710159999493,,,bicycle\bicycle_11.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,154.03140890000213,,,,,None,,1,,,2025.2.4,,,154.01936239999486,155.5332907999982,,,154.0313930666637,154.74801789999765,,,32,0,2026-08-06_15:19:01.389079,32,33,None,,None,,32,32,0,32,,,,,,bicycle,Vélo,Fahrrad,
158.83278470000369,159.91487730000517,1.08,,,1,159.91494289999537,159.91497929999605,,,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,23,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,157.33039449999342,158.82991319999564,158.84635049999633,159.95002720000048,,,,59.6169254833667,156.56647360000352,157.33039449999342,,,156.54229369999666,157.31599750000169,,,chair\chair_23.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,157.33039449999342,,,,,None,,1,,,2025.2.4,,,157.32026439999754,158.83271160000004,,,157.3302747666642,157.89678169999388,,,33,0,2026-08-06_15:19:04.686319,33,34,None,,None,,33,33,0,33,,,,,,chair,Chaise,Stuhl,
162.21480339999835,163.19851709999784,0.97,,,1,163.1985902000015,163.19862969999667,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,2,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,160.71290430000226,162.21199720000732,162.22865410000668,163.24817400000757,,,,59.6169254833667,159.95002720000048,160.71290430000226,,,159.9310950000072,160.6997832000052,,,hand\hand_02.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,160.71290430000226,,,,,None,,1,,,2025.2.4,,,160.70398829999613,162.21472390000417,,,160.71296516666578,161.2122503999999,,,34,0,2026-08-06_15:19:08.069873,34,35,None,,None,,34,34,0,34,,,,,,hand,Main,Hand,
165.51365649999934,166.5965511999966,1.08,,,1,166.59661760000745,166.59665449999738,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,14,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,164.01160640000307,165.51099549999344,165.5279065000068,166.63039790000767,,,,59.6169254833667,163.24817400000757,164.01160640000307,,,163.23453950000112,163.99748869999894,,,flower\flower_14.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,164.01160640000307,,,,,None,,1,,,2025.2.4,,,164.00058969999372,165.51358179999806,,,164.01168266666744,164.91148320000502,,,35,0,2026-08-06_15:19:11.368020,35,36,None,,None,,35,35,0,35,,,,,,flower,Fleur,Blume,
168.89572380000027,169.69536230000085,0.79,,,1,169.6954304999963,169.69546730000002,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,10,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,167.39386229999945,168.89321609999752,168.9099220000062,169.76636360000703,,,,59.6169254833667,166.63039790000767,167.39386229999945,,,166.61261700000614,167.3798562000011,,,bicycle\bicycle_10.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,167.39386229999945,,,,,None,,1,,,2025.2.4,,,167.38217650000297,168.89565089999815,,,167.39391926666238,168.0938169000001,,,36,0,2026-08-06_15:19:14.750244,36,37,None,,None,,36,36,0,36,,,,,,bicycle,Vélo,Fahrrad,
172.2280383000034,173.19742589999805,0.96,,,1,173.19754180000746,173.1976064000046,,,hand,8,3,,,,,,,,,,,,,,,,,,,,,,,,,None,,r,2026-08-06_15h16.26.239,43,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,170.52628809999442,172.2422821000073,172.2422821000073,173.2476641999965,,,,59.6169254833667,169.76636360000703,170.52628809999442,,,169.7519658999954,170.51228559999436,,,hand\hand_43.jpg,,,,,,,,,,,,,,,,,,,,1,1,,None,,170.52628809999442,,,,,right,,1,,,2025.2.4,,,170.5158711999975,172.22797340000398,,,170.5264741666654,171.45912260000478,,,37,0,2026-08-06_15:19:17.886209,37,38,None,,None,,37,37,0,37,,,,,,bread,Pain,Brot,
174.97733730000618,176.8272081000032,0.85,,,1,176.8272816999961,176.82732110000507,,,hammer,7,7,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,2,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,174.00842369999737,,174.99136260000523,176.87718140000652,,,,59.6169254833667,173.2476641999965,174.00842369999737,,,173.2261800999986,173.9945000000007,,,hammer\hammer_02.jpg,,,,,,,,,,,,,,,,,,,,0,1,129.78424069999892,r,0.6435998000088148,174.00842369999737,,,,,None,,1,,,2025.2.4,,,173.9987179000018,174.97725789999822,,,174.00866186667216,174.52513880000333,,,38,0,2026-08-06_15:19:21.367510,38,39,None,129.78424069999892,r,0.6435998000088148,38,38,0,38,,,,,,hammer,Marteau,Hammer,
179.02614170000015,181.07582929999626,1.04,,,1,181.07590440000058,181.07594229999813,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,2,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,177.6411681000027,,179.0402893999999,181.12550579999515,,,,59.6169254833667,176.87718140000652,177.6411681000027,,,176.8580753999995,177.62684169999557,,,dog\dog_02.jpg,,,,,,,,,,,,,,,,,,,,0,1,4.2952211999945575,r,0.5135188999993261,177.6411681000027,,,,,None,,1,,,2025.2.4,,,177.63058779999847,179.02606269999524,,,177.64077136667427,178.14071059999696,,,39,0,2026-08-06_15:19:24.997027,39,40,None,4.2952211999945575,r,0.5135188999993261,39,39,0,39,,,,,,dog,Chien,Hund,
182.85825629999454,184.65790439999546,0.79,,,1,184.65797519999614,184.6580135999975,,,bicycle,2,2,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,23,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,181.88948789999995,,182.87250199999835,184.70741050000652,,,,59.6169254833667,181.12550579999515,181.88948789999995,,,181.10390950000146,181.8757301000005,,,bicycle\bicycle_23.jpg,,,,,,,,,,,,,,,,,,,,0,1,4.0225711000093725,r,0.9777097999904072,181.88948789999995,,,,,None,,1,,,2025.2.4,,,181.87827889999608,182.85817639999732,,,181.88979296666028,182.6057129999972,,,40,0,2026-08-06_15:19:29.245352,40,41,None,4.0225711000093725,r,0.9777097999904072,40,40,0,40,,,,,,bicycle,Vélo,Fahrrad,
186.97490659999312,188.00694150000345,1.02,,,1,188.00701319999644,188.00705270000617,,,jacket,10,10,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,9,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,185.47183470000164,186.97134170000209,186.9876593999943,188.0568318000005,,,,59.6169254833667,184.70741050000652,185.47183470000164,,,184.69802589999745,185.45823089999612,,,jacket\jacket_09.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,185.47183470000164,,,,,None,,1,,,2025.2.4,,,185.4641077999986,186.9747989000025,,,185.47199666666373,186.0213294999994,,,41,0,2026-08-06_15:19:32.827256,41,42,None,,None,,41,41,0,41,,,,,,jacket,Veste,Jacke,
190.32305039999483,191.35578939999687,1.02,,,1,191.35585490000085,191.35589019999315,,,dog,5,5,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,22,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,188.82050689999596,190.3201601000037,190.33676160000323,191.40562540000246,,,,59.6169254833667,188.0568318000005,188.82050689999596,,,188.03559980000136,188.80633320000197,,,dog\dog_22.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,188.82050689999596,,,,,None,,1,,,2025.2.4,,,188.8103570999956,190.32297039999685,,,188.82057206666312,189.321188300004,,,42,0,2026-08-06_15:19:36.176678,42,43,None,,None,,42,42,0,42,,,,,,dog,Chien,Hund,
193.6718416000076,194.80479700000433,1.12,,,1,194.80486469999596,194.8049014999997,,,hand,8,8,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,12,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,192.1699432000023,193.66902519999712,193.6857272000052,194.8544886000018,,,,59.6169254833667,191.40562540000246,192.1699432000023,,,191.3938063999958,192.15611929999432,,,hand\hand_12.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,192.1699432000023,,,,,None,,1,,,2025.2.4,,,192.16012630000478,193.67176589999872,,,192.17009476667252,192.6693019999948,,,43,0,2026-08-06_15:19:39.525471,43,44,None,,None,,43,43,0,43,,,,,,hand,Main,Hand,
197.12105830000655,198.3700347999984,1.24,,,1,198.37010119999468,198.37013819999993,,,ball,1,1,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,31,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,195.61847760000092,197.118106599999,197.134810500007,198.41982619999908,,,,59.6169254833667,194.8544886000018,195.61847760000092,,,194.83781680000538,195.60547189999488,,,ball\ball_31.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,195.61847760000092,,,,,None,,1,,,2025.2.4,,,195.60870330000762,197.12097649999487,,,195.61901536667236,196.40147969999816,,,44,0,2026-08-06_15:19:42.974334,44,45,None,,None,,44,44,0,44,,,,,,ball,Ballon,Ball,
200.90285969999968,201.952300799996,1.05,,,1,201.9523681999999,201.95240470000135,,,jacket,10,2,,,,,,,,,,,,,,,,,,,,,,,,,None,,r,2026-08-06_15h16.26.239,41,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,199.18416750000324,200.9167665999994,200.9167665999994,202.0019534000021,,,,59.6169254833667,198.41982619999908,199.18416750000324,,,198.402843200005,199.17087869999523,,,jacket\jacket_41.jpg,,,,,,,,,,,,,,,,,,,,1,1,,None,,199.18416750000324,,,,,right,,1,,,2025.2.4,,,199.17332990000432,200.90278869999747,,,199.18447746667178,199.88370479999867,,,45,0,2026-08-06_15:19:46.539672,45,46,None,,None,,45,45,0,45,,,,,,bicycle,Vélo,Fahrrad,
204.26987360000203,205.31788479999523,1.04,,,1,205.31795719999354,205.31799619999947,,,bread,3,3,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,40,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,202.76618920000328,204.26611240000057,204.28305090000504,205.36827740000444,,,,59.6169254833667,202.0019534000021,202.76618920000328,,,201.99151580000762,202.7522811999952,,,bread\bread_40.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,202.76618920000328,,,,,None,,1,,,2025.2.4,,,202.75536840000132,204.26978780000354,,,202.76629086667188,203.68256929999916,,,46,0,2026-08-06_15:19:50.121799,46,47,None,,None,,46,46,0,46,,,,,,bread,Pain,Brot,
207.63433319999604,208.8166002000071,1.17,,,1,208.8166673999949,208.81670369999483,,,house,9,9,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,24,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,206.13175289999344,207.6313586000033,207.6479518999986,208.90380440000445,,,,59.6169254833667,205.36827740000444,206.13175289999344,,,205.35301039999467,206.11824300000444,,,house\house_24.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,206.13175289999344,,,,,None,,1,,,2025.2.4,,,206.1234223000065,207.634258399994,,,206.13214996667037,206.68176269999822,,,47,0,2026-08-06_15:19:53.488123,47,48,None,,None,,47,47,0,47,,,,,,house,Maison,Haus,
211.16613789999974,212.11626569999498,0.95,,,1,212.11633689999871,212.116374300007,,,flower,6,6,,,,,,,,,,,,,,,,,,,,,,,,,None,,None,2026-08-06_15h16.26.239,48,TSRlearn_localizer-concepts,2026-08-06 15h16.28.139901 +0200,,209.66401249999763,211.1634333999973,211.1801231999998,212.169146500004,,,,59.6169254833667,208.90380440000445,209.66401249999763,,,208.88005219999468,209.6499283000012,,,flower\flower_48.jpg,,,,,,,,,,,,,,,,,,,,0,1,,None,,209.66401249999763,,,,,None,,1,,,2025.2.4,,,209.65296459999809,211.16606210000464,,,209.66416176666488,210.5638864000066,,,48,0,2026-08-06_15:19:57.023650,48,49,None,,None,,48,48,0,48,,,,,,flower,Fleur,Blume,
214.43203189999622,215.53918910000357,1.09,,,1,215.53926190000493,,215.5656134000019,230.58553359999496,chair,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,230.5583159999951,None,,11,,,,212.92997929999547,214.4291455000057,214.44579100000556,215.5656134000019,,,,,212.169146500004,212.92997929999547,,,212.14701950000017,212.9173868999933,,,chair\chair_11.jpg,230.5583159999951,,,,,,,,,,,,,,,,,,,0,1,,,,212.92997929999547,,,,,None,,,215.5656134000019,230.58553359999496,,,,212.92211090000637,214.43195830000332,,,212.930111666665,213.49619950000488,,,49,0,2026-08-06_15:20:00.288992,49,50,,,None,,49,49,0,49,,,,,,chair,Chaise,Stuhl,
