block,trial_in_block,trial_type,is_buffer,show_word,concept,concept_num,concept_num_word,exemplar_num,image_shown,word_shown_english,word_shown_german,word_shown_french,is_prompt,is_mismatch,ITI_length,correct_response,nonmatch_pres_side,source_sequence,source_sequence_position,ITI_length_raw,block_raw,concept_num_raw,concept_num_word_raw,concept_raw,continue_button_break.duration_raw,continue_button_break.keys_raw,continue_button_break.rt_raw,correct_response_raw,exemplar_num_raw,image_shown_raw,is_buffer_raw,is_mismatch_raw,is_prompt_raw,key_resp.duration_raw,key_resp.keys_raw,key_resp.rt_raw,nonmatch_pres_side_raw,show_word_raw,source_sequence_position_raw,source_sequence_raw,thisN_raw,thisRepN_raw,thisTrialN_raw,trial_in_block_raw,trial_type_raw,word_shown_english_raw,word_shown_french_raw,word_shown_german_raw
1,1,localizer,0,1,hammer,7,7,46,hammer\hammer_46.jpg,hammer,Hammer,Marteau,1,0,1.14,None,None,None,None,1.14,1,7,7,hammer,nan,,nan,,46,hammer\hammer_46.jpg,0,0,1,nan,,nan,,1,,,0,0,0,1,localizer,hammer,Marteau,Hammer
1,2,localizer,0,1,hand,8,2,46,hand\hand_46.jpg,bicycle,Fahrrad,Vélo,1,1,1.12,r,left,None,None,1.12,1,8,2,hand,nan,,nan,r,46,hand\hand_46.jpg,0,1,1,nan,,nan,left,1,,,1,0,1,2,localizer,bicycle,Vélo,Fahrrad
1,3,localizer,0,1,jacket,10,10,10,jacket\jacket_10.jpg,jacket,Jacke,Veste,1,0,1.01,None,None,None,None,1.01,1,10,10,jacket,nan,,nan,,10,jacket\jacket_10.jpg,0,0,1,nan,,nan,,1,,,2,0,2,3,localizer,jacket,Veste,Jacke
1,4,localizer,0,1,flower,6,6,1,flower\flower_01.jpg,flower,Blume,Fleur,1,0,1.11,None,None,None,None,1.11,1,6,6,flower,nan,,nan,,1,flower\flower_01.jpg,0,0,1,nan,,nan,,1,,,3,0,3,4,localizer,flower,Fleur,Blume
1,5,localizer,0,1,house,9,9,1,house\house_01.jpg,house,Haus,Maison,1,0,1.16,None,None,None,None,1.16,1,9,9,house,nan,,nan,,1,house\house_01.jpg,0,0,1,nan,,nan,,1,,,4,0,4,5,localizer,house,Maison,Haus
1,6,localizer,0,1,ball,1,1,1,ball\ball_01.jpg,ball,Ball,Ballon,1,0,1.11,None,None,None,None,1.11,1,1,1,ball,nan,,nan,,1,ball\ball_01.jpg,0,0,1,nan,,nan,,1,,,5,0,5,6,localizer,ball,Ballon,Ball
1,7,localizer,0,1,bread,3,3,15,bread\bread_15.jpg,bread,Brot,Pain,1,0,0.98,None,None,None,None,0.98,1,3,3,bread,nan,,nan,,15,bread\bread_15.jpg,0,0,1,nan,,nan,,1,,,6,0,6,7,localizer,bread,Pain,Brot
1,8,localizer,0,1,bicycle,2,2,23,bicycle\bicycle_23.jpg,bicycle,Fahrrad,Vélo,1,0,0.81,None,None,None,None,0.81,1,2,2,bicycle,nan,,nan,,23,bicycle\bicycle_23.jpg,0,0,1,nan,,nan,,1,,,7,0,7,8,localizer,bicycle,Vélo,Fahrrad
1,9,localizer,0,1,hand,8,8,12,hand\hand_12.jpg,hand,Hand,Main,1,0,0.84,None,None,None,None,0.84,1,8,8,hand,nan,,nan,,12,hand\hand_12.jpg,0,0,1,28.693039800040424,r,0.8561594999628142,,1,,,8,0,8,9,localizer,hand,Main,Hand
1,10,localizer,0,1,chair,4,4,14,chair\chair_14.jpg,chair,Stuhl,Chaise,1,0,0.78,None,None,None,None,0.78,1,4,4,chair,nan,,nan,,14,chair\chair_14.jpg,0,0,1,nan,,nan,,1,,,9,0,9,10,localizer,chair,Chaise,Stuhl
1,11,localizer,0,1,hammer,7,3,40,hammer\hammer_40.jpg,bread,Brot,Pain,1,1,0.8,r,right,None,None,0.8,1,7,3,hammer,nan,,nan,r,40,hammer\hammer_40.jpg,0,1,1,7.292607299983501,r,0.578583599999547,right,1,,,10,0,10,11,localizer,bread,Pain,Brot
1,12,localizer,0,1,chair,4,4,7,chair\chair_07.jpg,chair,Stuhl,Chaise,1,0,0.78,None,None,None,None,0.78,1,4,4,chair,nan,,nan,,7,chair\chair_07.jpg,0,0,1,nan,,nan,,1,,,11,0,11,12,localizer,chair,Chaise,Stuhl
1,13,localizer,0,1,ball,1,1,24,ball\ball_24.jpg,ball,Ball,Ballon,1,0,1.03,None,None,None,None,1.03,1,1,1,ball,nan,,nan,,24,ball\ball_24.jpg,0,0,1,nan,,nan,,1,,,12,0,12,13,localizer,ball,Ballon,Ball
1,14,localizer,0,1,dog,5,5,34,dog\dog_34.jpg,dog,Hund,Chien,1,0,1.2,None,None,None,None,1.2,1,5,5,dog,nan,,nan,,34,dog\dog_34.jpg,0,0,1,nan,,nan,,1,,,13,0,13,14,localizer,dog,Chien,Hund
1,15,localizer,0,1,bicycle,2,2,13,bicycle\bicycle_13.jpg,bicycle,Fahrrad,Vélo,1,0,1.25,None,None,None,None,1.25,1,2,2,bicycle,nan,,nan,,13,bicycle\bicycle_13.jpg,0,0,1,nan,,nan,,1,,,14,0,14,15,localizer,bicycle,Vélo,Fahrrad
1,16,localizer,0,1,bread,3,3,27,bread\bread_27.jpg,bread,Brot,Pain,1,0,1.08,None,None,None,None,1.08,1,3,3,bread,nan,,nan,,27,bread\bread_27.jpg,0,0,1,nan,,nan,,1,,,15,0,15,16,localizer,bread,Pain,Brot
1,17,localizer,0,1,flower,6,6,5,flower\flower_05.jpg,flower,Blume,Fleur,1,0,1.02,None,None,None,None,1.02,1,6,6,flower,nan,,nan,,5,flower\flower_05.jpg,0,0,1,nan,,nan,,1,,,16,0,16,17,localizer,flower,Fleur,Blume
1,18,localizer,0,1,house,9,9,19,house\house_19.jpg,house,Haus,Maison,1,0,0.91,None,None,None,None,0.91,1,9,9,house,nan,,nan,,19,house\house_19.jpg,0,0,1,nan,,nan,,1,,,17,0,17,18,localizer,house,Maison,Haus
1,19,localizer,0,1,jacket,10,10,5,jacket\jacket_05.jpg,jacket,Jacke,Veste,1,0,0.91,None,None,None,None,0.91,1,10,10,jacket,nan,,nan,,5,jacket\jacket_05.jpg,0,0,1,nan,,nan,,1,,,18,0,18,19,localizer,jacket,Veste,Jacke
1,20,localizer,0,1,hammer,7,7,22,hammer\hammer_22.jpg,hammer,Hammer,Marteau,1,0,1.12,None,None,None,None,1.12,1,7,7,hammer,nan,,nan,,22,hammer\hammer_22.jpg,0,0,1,nan,,nan,,1,,,19,0,19,20,localizer,hammer,Marteau,Hammer
1,21,localizer,0,1,bread,3,3,49,bread\bread_49.jpg,bread,Brot,Pain,1,0,1.22,None,None,None,None,1.22,1,3,3,bread,nan,,nan,,49,bread\bread_49.jpg,0,0,1,nan,,nan,,1,,,20,0,20,21,localizer,bread,Pain,Brot
1,22,localizer,0,1,dog,5,5,38,dog\dog_38.jpg,dog,Hund,Chien,1,0,0.91,None,None,None,None,0.91,1,5,5,dog,nan,,nan,,38,dog\dog_38.jpg,0,0,1,nan,,nan,,1,,,21,0,21,22,localizer,dog,Chien,Hund
1,23,localizer,0,1,chair,4,4,25,chair\chair_25.jpg,chair,Stuhl,Chaise,1,0,0.76,None,None,None,None,0.76,1,4,4,chair,nan,,nan,,25,chair\chair_25.jpg,0,0,1,nan,,nan,,1,,,22,0,22,23,localizer,chair,Chaise,Stuhl
1,24,localizer,0,1,bread,3,3,30,bread\bread_30.jpg,bread,Brot,Pain,1,0,1.25,None,None,None,None,1.25,1,3,3,bread,nan,,nan,,30,bread\bread_30.jpg,0,0,1,nan,,nan,,1,,,23,0,23,24,localizer,bread,Pain,Brot
1,25,localizer,0,1,chair,4,4,10,chair\chair_10.jpg,chair,Stuhl,Chaise,1,0,1.14,None,None,None,None,1.14,1,4,4,chair,nan,,nan,,10,chair\chair_10.jpg,0,0,1,nan,,nan,,1,,,24,0,24,25,localizer,chair,Chaise,Stuhl
1,26,localizer,0,1,house,9,9,25,house\house_25.jpg,house,Haus,Maison,1,0,0.86,None,None,None,None,0.86,1,9,9,house,nan,,nan,,25,house\house_25.jpg,0,0,1,nan,,nan,,1,,,25,0,25,26,localizer,house,Maison,Haus
1,27,localizer,0,1,jacket,10,10,13,jacket\jacket_13.jpg,jacket,Jacke,Veste,1,0,0.8,None,None,None,None,0.8,1,10,10,jacket,nan,,nan,,13,jacket\jacket_13.jpg,0,0,1,nan,,nan,,1,,,26,0,26,27,localizer,jacket,Veste,Jacke
1,28,localizer,0,1,ball,1,4,31,ball\ball_31.jpg,chair,Stuhl,Chaise,1,1,0.97,r,left,None,None,0.97,1,1,4,ball,nan,,nan,r,31,ball\ball_31.jpg,0,1,1,57.343594099977054,r,1.0629318000283092,left,1,,,27,0,27,28,localizer,chair,Chaise,Stuhl
1,29,localizer,0,1,hammer,7,7,48,hammer\hammer_48.jpg,hammer,Hammer,Marteau,1,0,0.87,None,None,None,None,0.87,1,7,7,hammer,nan,,nan,,48,hammer\hammer_48.jpg,0,0,1,nan,,nan,,1,,,28,0,28,29,localizer,hammer,Marteau,Hammer
1,30,localizer,0,1,flower,6,6,35,flower\flower_35.jpg,flower,Blume,Fleur,1,0,1.06,None,None,None,None,1.06,1,6,6,flower,nan,,nan,,35,flower\flower_35.jpg,0,0,1,nan,,nan,,1,,,29,0,29,30,localizer,flower,Fleur,Blume
1,31,localizer,0,1,jacket,10,1,24,jacket\jacket_24.jpg,ball,Ball,Ballon,1,1,1.03,r,left,None,None,1.03,1,10,1,jacket,nan,,nan,r,24,jacket\jacket_24.jpg,0,1,1,nan,,nan,left,1,,,30,0,30,31,localizer,ball,Ballon,Ball
1,32,localizer,0,1,hammer,7,7,16,hammer\hammer_16.jpg,hammer,Hammer,Marteau,1,0,0.78,None,None,None,None,0.78,1,7,7,hammer,nan,,nan,,16,hammer\hammer_16.jpg,0,0,1,nan,,nan,,1,,,31,0,31,32,localizer,hammer,Marteau,Hammer
1,33,localizer,0,1,bicycle,2,2,7,bicycle\bicycle_07.jpg,bicycle,Fahrrad,Vélo,1,0,1.09,None,None,None,None,1.09,1,2,2,bicycle,nan,,nan,,7,bicycle\bicycle_07.jpg,0,0,1,nan,,nan,,1,,,32,0,32,33,localizer,bicycle,Vélo,Fahrrad
1,34,localizer,0,1,dog,5,5,7,dog\dog_07.jpg,dog,Hund,Chien,1,0,1.06,None,None,None,None,1.06,1,5,5,dog,nan,,nan,,7,dog\dog_07.jpg,0,0,1,nan,,nan,,1,,,33,0,33,34,localizer,dog,Chien,Hund
1,35,localizer,0,1,hand,8,8,32,hand\hand_32.jpg,hand,Hand,Main,1,0,1.12,None,None,None,None,1.12,1,8,8,hand,nan,,nan,,32,hand\hand_32.jpg,0,0,1,nan,,nan,,1,,,34,0,34,35,localizer,hand,Main,Hand
1,36,localizer,0,1,ball,1,1,36,ball\ball_36.jpg,ball,Ball,Ballon,1,0,1.04,None,None,None,None,1.04,1,1,1,ball,nan,,nan,,36,ball\ball_36.jpg,0,0,1,nan,,nan,,1,,,35,0,35,36,localizer,ball,Ballon,Ball
1,37,localizer,0,1,dog,5,5,39,dog\dog_39.jpg,dog,Hund,Chien,1,0,1.07,None,None,None,None,1.07,1,5,5,dog,nan,,nan,,39,dog\dog_39.jpg,0,0,1,nan,,nan,,1,,,36,0,36,37,localizer,dog,Chien,Hund
1,38,localizer,0,1,bread,3,3,9,bread\bread_09.jpg,bread,Brot,Pain,1,0,0.97,None,None,None,None,0.97,1,3,3,bread,nan,,nan,,9,bread\bread_09.jpg,0,0,1,nan,,nan,,1,,,37,0,37,38,localizer,bread,Pain,Brot
1,39,localizer,0,1,bicycle,2,2,42,bicycle\bicycle_42.jpg,bicycle,Fahrrad,Vélo,1,0,0.9,None,None,None,None,0.9,1,2,2,bicycle,nan,,nan,,42,bicycle\bicycle_42.jpg,0,0,1,nan,,nan,,1,,,38,0,38,39,localizer,bicycle,Vélo,Fahrrad
1,40,localizer,0,1,chair,4,4,13,chair\chair_13.jpg,chair,Stuhl,Chaise,1,0,0.8,None,None,None,None,0.8,1,4,4,chair,nan,,nan,,13,chair\chair_13.jpg,0,0,1,nan,,nan,,1,,,39,0,39,40,localizer,chair,Chaise,Stuhl
1,41,localizer,0,1,house,9,5,10,house\house_10.jpg,dog,Hund,Chien,1,1,0.98,r,right,None,None,0.98,1,9,5,house,nan,,nan,r,10,house\house_10.jpg,0,1,1,nan,,nan,right,1,,,40,0,40,41,localizer,dog,Chien,Hund
1,42,localizer,0,1,ball,1,1,27,ball\ball_27.jpg,ball,Ball,Ballon,1,0,0.86,None,None,None,None,0.86,1,1,1,ball,nan,,nan,,27,ball\ball_27.jpg,0,0,1,nan,,nan,,1,,,41,0,41,42,localizer,ball,Ballon,Ball
1,43,localizer,0,1,flower,6,6,7,flower\flower_07.jpg,flower,Blume,Fleur,1,0,0.99,None,None,None,None,0.99,1,6,6,flower,nan,,nan,,7,flower\flower_07.jpg,0,0,1,nan,,nan,,1,,,42,0,42,43,localizer,flower,Fleur,Blume
1,44,localizer,0,1,jacket,10,10,6,jacket\jacket_06.jpg,jacket,Jacke,Veste,1,0,0.75,None,None,None,None,0.75,1,10,10,jacket,nan,,nan,,6,jacket\jacket_06.jpg,0,0,1,nan,,nan,,1,,,43,0,43,44,localizer,jacket,Veste,Jacke
1,45,localizer,0,1,house,9,9,31,house\house_31.jpg,house,Haus,Maison,1,0,0.88,None,None,None,None,0.88,1,9,9,house,nan,,nan,,31,house\house_31.jpg,0,0,1,nan,,nan,,1,,,44,0,44,45,localizer,house,Maison,Haus
1,46,localizer,0,1,hand,8,8,48,hand\hand_48.jpg,hand,Hand,Main,1,0,0.75,None,None,None,None,0.75,1,8,8,hand,nan,,nan,,48,hand\hand_48.jpg,0,0,1,nan,,nan,,1,,,45,0,45,46,localizer,hand,Main,Hand
1,47,localizer,0,1,flower,6,6,32,flower\flower_32.jpg,flower,Blume,Fleur,1,0,1.24,None,None,None,None,1.24,1,6,6,flower,nan,,nan,,32,flower\flower_32.jpg,0,0,1,nan,,nan,,1,,,46,0,46,47,localizer,flower,Fleur,Blume
1,48,localizer,0,1,dog,5,5,35,dog\dog_35.jpg,dog,Hund,Chien,1,0,1.04,None,None,None,None,1.04,1,5,5,dog,nan,,nan,,35,dog\dog_35.jpg,0,0,1,nan,,nan,,1,,,47,0,47,48,localizer,dog,Chien,Hund
1,49,localizer,0,1,hand,8,8,14,hand\hand_14.jpg,hand,Hand,Main,1,0,1.02,None,None,None,None,1.02,1,8,8,hand,nan,,nan,,14,hand\hand_14.jpg,0,0,1,nan,,nan,,1,,,48,0,48,49,localizer,hand,Main,Hand
1,50,localizer,0,1,bicycle,2,2,35,bicycle\bicycle_35.jpg,bicycle,Fahrrad,Vélo,1,0,0.79,None,None,None,None,0.79,1,2,2,bicycle,150.0898004999617,r,0.8354518000269309,,35,bicycle\bicycle_35.jpg,0,0,1,nan,,nan,,1,,,49,0,49,50,localizer,bicycle,Vélo,Fahrrad
2,1,localizer,0,1,jacket,10,10,42,jacket\jacket_42.jpg,jacket,Jacke,Veste,1,0,0.85,None,None,None,None,0.85,2,10,10,jacket,nan,,nan,,42,jacket\jacket_42.jpg,0,0,1,nan,,nan,,1,,,50,0,50,1,localizer,jacket,Veste,Jacke
2,2,localizer,0,1,bread,3,3,24,bread\bread_24.jpg,bread,Brot,Pain,1,0,0.84,None,None,None,None,0.84,2,3,3,bread,nan,,nan,,24,bread\bread_24.jpg,0,0,1,nan,,nan,,1,,,51,0,51,2,localizer,bread,Pain,Brot
2,3,localizer,0,1,hammer,7,7,9,hammer\hammer_09.jpg,hammer,Hammer,Marteau,1,0,0.95,None,None,None,None,0.95,2,7,7,hammer,nan,,nan,,9,hammer\hammer_09.jpg,0,0,1,nan,,nan,,1,,,52,0,52,3,localizer,hammer,Marteau,Hammer
2,4,localizer,0,1,bicycle,2,2,25,bicycle\bicycle_25.jpg,bicycle,Fahrrad,Vélo,1,0,1.23,None,None,None,None,1.23,2,2,2,bicycle,nan,,nan,,25,bicycle\bicycle_25.jpg,0,0,1,nan,,nan,,1,,,53,0,53,4,localizer,bicycle,Vélo,Fahrrad
2,5,localizer,0,1,chair,4,4,45,chair\chair_45.jpg,chair,Stuhl,Chaise,1,0,0.97,None,None,None,None,0.97,2,4,4,chair,nan,,nan,,45,chair\chair_45.jpg,0,0,1,nan,,nan,,1,,,54,0,54,5,localizer,chair,Chaise,Stuhl
2,6,localizer,0,1,jacket,10,3,26,jacket\jacket_26.jpg,bread,Brot,Pain,1,1,1.02,r,left,None,None,1.02,2,10,3,jacket,nan,,nan,r,26,jacket\jacket_26.jpg,0,1,1,nan,,nan,left,1,,,55,0,55,6,localizer,bread,Pain,Brot
2,7,localizer,0,1,chair,4,4,50,chair\chair_50.jpg,chair,Stuhl,Chaise,1,0,1.05,None,None,None,None,1.05,2,4,4,chair,nan,,nan,,50,chair\chair_50.jpg,0,0,1,nan,,nan,,1,,,56,0,56,7,localizer,chair,Chaise,Stuhl
2,8,localizer,0,1,ball,1,1,26,ball\ball_26.jpg,ball,Ball,Ballon,1,0,1.19,None,None,None,None,1.19,2,1,1,ball,nan,,nan,,26,ball\ball_26.jpg,0,0,1,nan,,nan,,1,,,57,0,57,8,localizer,ball,Ballon,Ball
2,9,localizer,0,1,bread,3,3,28,bread\bread_28.jpg,bread,Brot,Pain,1,0,0.95,None,None,None,None,0.95,2,3,3,bread,nan,,nan,,28,bread\bread_28.jpg,0,0,1,nan,,nan,,1,,,58,0,58,9,localizer,bread,Pain,Brot
2,10,localizer,0,1,flower,6,6,41,flower\flower_41.jpg,flower,Blume,Fleur,1,0,0.98,None,None,None,None,0.98,2,6,6,flower,nan,,nan,,41,flower\flower_41.jpg,0,0,1,nan,,nan,,1,,,59,0,59,10,localizer,flower,Fleur,Blume
2,11,localizer,0,1,hammer,7,7,42,hammer\hammer_42.jpg,hammer,Hammer,Marteau,1,0,1.1,None,None,None,None,1.1,2,7,7,hammer,nan,,nan,,42,hammer\hammer_42.jpg,0,0,1,nan,,nan,,1,,,60,0,60,11,localizer,hammer,Marteau,Hammer
2,12,localizer,0,1,dog,5,5,22,dog\dog_22.jpg,dog,Hund,Chien,1,0,1.07,None,None,None,None,1.07,2,5,5,dog,nan,,nan,,22,dog\dog_22.jpg,0,0,1,nan,,nan,,1,,,61,0,61,12,localizer,dog,Chien,Hund
2,13,localizer,0,1,flower,6,6,33,flower\flower_33.jpg,flower,Blume,Fleur,1,0,1.1,None,None,None,None,1.1,2,6,6,flower,nan,,nan,,33,flower\flower_33.jpg,0,0,1,nan,,nan,,1,,,62,0,62,13,localizer,flower,Fleur,Blume
2,14,localizer,0,1,house,9,9,7,house\house_07.jpg,house,Haus,Maison,1,0,1.21,None,None,None,None,1.21,2,9,9,house,nan,,nan,,7,house\house_07.jpg,0,0,1,nan,,nan,,1,,,63,0,63,14,localizer,house,Maison,Haus
2,15,localizer,0,1,chair,4,4,41,chair\chair_41.jpg,chair,Stuhl,Chaise,1,0,1.13,None,None,None,None,1.13,2,4,4,chair,nan,,nan,,41,chair\chair_41.jpg,0,0,1,nan,,nan,,1,,,64,0,64,15,localizer,chair,Chaise,Stuhl
2,16,localizer,0,1,flower,6,6,37,flower\flower_37.jpg,flower,Blume,Fleur,1,0,1.06,None,None,None,None,1.06,2,6,6,flower,nan,,nan,,37,flower\flower_37.jpg,0,0,1,nan,,nan,,1,,,65,0,65,16,localizer,flower,Fleur,Blume
2,17,localizer,0,1,bicycle,2,2,28,bicycle\bicycle_28.jpg,bicycle,Fahrrad,Vélo,1,0,0.96,None,None,None,None,0.96,2,2,2,bicycle,nan,,nan,,28,bicycle\bicycle_28.jpg,0,0,1,nan,,nan,,1,,,66,0,66,17,localizer,bicycle,Vélo,Fahrrad
2,18,localizer,0,1,hand,8,10,8,hand\hand_08.jpg,jacket,Jacke,Veste,1,1,0.8,r,left,None,None,0.8,2,8,10,hand,nan,,nan,r,8,hand\hand_08.jpg,0,1,1,nan,,nan,left,1,,,67,0,67,18,localizer,jacket,Veste,Jacke
2,19,localizer,0,1,house,9,9,43,house\house_43.jpg,house,Haus,Maison,1,0,0.96,None,None,None,None,0.96,2,9,9,house,nan,,nan,,43,house\house_43.jpg,0,0,1,nan,,nan,,1,,,68,0,68,19,localizer,house,Maison,Haus
2,20,localizer,0,1,bread,3,3,23,bread\bread_23.jpg,bread,Brot,Pain,1,0,0.91,None,None,None,None,0.91,2,3,3,bread,nan,,nan,,23,bread\bread_23.jpg,0,0,1,nan,,nan,,1,,,69,0,69,20,localizer,bread,Pain,Brot
2,21,localizer,0,1,jacket,10,10,1,jacket\jacket_01.jpg,jacket,Jacke,Veste,1,0,1.16,None,None,None,None,1.16,2,10,10,jacket,nan,,nan,,1,jacket\jacket_01.jpg,0,0,1,nan,,nan,,1,,,70,0,70,21,localizer,jacket,Veste,Jacke
2,22,localizer,0,1,house,9,9,21,house\house_21.jpg,house,Haus,Maison,1,0,1.19,None,None,None,None,1.19,2,9,9,house,nan,,nan,,21,house\house_21.jpg,0,0,1,nan,,nan,,1,,,71,0,71,22,localizer,house,Maison,Haus
2,23,localizer,0,1,ball,1,2,37,ball\ball_37.jpg,bicycle,Fahrrad,Vélo,1,1,1.09,r,right,None,None,1.09,2,1,2,ball,nan,,nan,r,37,ball\ball_37.jpg,0,1,1,nan,,nan,right,1,,,72,0,72,23,localizer,bicycle,Vélo,Fahrrad
2,24,localizer,0,1,jacket,10,10,7,jacket\jacket_07.jpg,jacket,Jacke,Veste,1,0,0.79,None,None,None,None,0.79,2,10,10,jacket,nan,,nan,,7,jacket\jacket_07.jpg,0,0,1,nan,,nan,,1,,,73,0,73,24,localizer,jacket,Veste,Jacke
2,25,localizer,0,1,chair,4,4,20,chair\chair_20.jpg,chair,Stuhl,Chaise,1,0,1.06,None,None,None,None,1.06,2,4,4,chair,nan,,nan,,20,chair\chair_20.jpg,0,0,1,nan,,nan,,1,,,74,0,74,25,localizer,chair,Chaise,Stuhl
2,26,localizer,0,1,hand,8,8,16,hand\hand_16.jpg,hand,Hand,Main,1,0,1.12,None,None,None,None,1.12,2,8,8,hand,nan,,nan,,16,hand\hand_16.jpg,0,0,1,nan,,nan,,1,,,75,0,75,26,localizer,hand,Main,Hand
2,27,localizer,0,1,jacket,10,10,8,jacket\jacket_08.jpg,jacket,Jacke,Veste,1,0,0.89,None,None,None,None,0.89,2,10,10,jacket,nan,,nan,,8,jacket\jacket_08.jpg,0,0,1,nan,,nan,,1,,,76,0,76,27,localizer,jacket,Veste,Jacke
2,28,localizer,0,1,dog,5,5,25,dog\dog_25.jpg,dog,Hund,Chien,1,0,0.79,None,None,None,None,0.79,2,5,5,dog,nan,,nan,,25,dog\dog_25.jpg,0,0,1,nan,,nan,,1,,,77,0,77,28,localizer,dog,Chien,Hund
2,29,localizer,0,1,ball,1,1,23,ball\ball_23.jpg,ball,Ball,Ballon,1,0,1.22,None,None,None,None,1.22,2,1,1,ball,nan,,nan,,23,ball\ball_23.jpg,0,0,1,nan,,nan,,1,,,78,0,78,29,localizer,ball,Ballon,Ball
2,30,localizer,0,1,hammer,7,7,39,hammer\hammer_39.jpg,hammer,Hammer,Marteau,1,0,0.82,None,None,None,None,0.82,2,7,7,hammer,nan,,nan,,39,hammer\hammer_39.jpg,0,0,1,nan,,nan,,1,,,79,0,79,30,localizer,hammer,Marteau,Hammer
2,31,localizer,0,1,bread,3,3,46,bread\bread_46.jpg,bread,Brot,Pain,1,0,0.81,None,None,None,None,0.81,2,3,3,bread,nan,,nan,,46,bread\bread_46.jpg,0,0,1,nan,,nan,,1,,,80,0,80,31,localizer,bread,Pain,Brot
2,32,localizer,0,1,dog,5,5,14,dog\dog_14.jpg,dog,Hund,Chien,1,0,0.85,None,None,None,None,0.85,2,5,5,dog,nan,,nan,,14,dog\dog_14.jpg,0,0,1,nan,,nan,,1,,,81,0,81,32,localizer,dog,Chien,Hund
2,33,localizer,0,1,hand,8,8,22,hand\hand_22.jpg,hand,Hand,Main,1,0,1.01,None,None,None,None,1.01,2,8,8,hand,nan,,nan,,22,hand\hand_22.jpg,0,0,1,nan,,nan,,1,,,82,0,82,33,localizer,hand,Main,Hand
2,34,localizer,0,1,bicycle,2,2,12,bicycle\bicycle_12.jpg,bicycle,Fahrrad,Vélo,1,0,1.09,None,None,None,None,1.09,2,2,2,bicycle,nan,,nan,,12,bicycle\bicycle_12.jpg,0,0,1,nan,,nan,,1,,,83,0,83,34,localizer,bicycle,Vélo,Fahrrad
2,35,localizer,0,1,bread,3,3,18,bread\bread_18.jpg,bread,Brot,Pain,1,0,0.99,None,None,None,None,0.99,2,3,3,bread,nan,,nan,,18,bread\bread_18.jpg,0,0,1,nan,,nan,,1,,,84,0,84,35,localizer,bread,Pain,Brot
2,36,localizer,0,1,flower,6,6,42,flower\flower_42.jpg,flower,Blume,Fleur,1,0,0.85,None,None,None,None,0.85,2,6,6,flower,nan,,nan,,42,flower\flower_42.jpg,0,0,1,nan,,nan,,1,,,85,0,85,36,localizer,flower,Fleur,Blume
2,37,localizer,0,1,hammer,7,7,29,hammer\hammer_29.jpg,hammer,Hammer,Marteau,1,0,0.93,None,None,None,None,0.93,2,7,7,hammer,nan,,nan,,29,hammer\hammer_29.jpg,0,0,1,nan,,nan,,1,,,86,0,86,37,localizer,hammer,Marteau,Hammer
2,38,localizer,0,1,hand,8,8,15,hand\hand_15.jpg,hand,Hand,Main,1,0,0.77,None,None,None,None,0.77,2,8,8,hand,nan,,nan,,15,hand\hand_15.jpg,0,0,1,nan,,nan,,1,,,87,0,87,38,localizer,hand,Main,Hand
2,39,localizer,0,1,ball,1,1,15,ball\ball_15.jpg,ball,Ball,Ballon,1,0,0.83,None,None,None,None,0.83,2,1,1,ball,nan,,nan,,15,ball\ball_15.jpg,0,0,1,nan,,nan,,1,,,88,0,88,39,localizer,ball,Ballon,Ball
2,40,localizer,0,1,bicycle,2,8,45,bicycle\bicycle_45.jpg,hand,Hand,Main,1,1,1.09,r,right,None,None,1.09,2,2,8,bicycle,nan,,nan,r,45,bicycle\bicycle_45.jpg,0,1,1,nan,,nan,right,1,,,89,0,89,40,localizer,hand,Main,Hand
2,41,localizer,0,1,house,9,9,15,house\house_15.jpg,house,Haus,Maison,1,0,0.85,None,None,None,None,0.85,2,9,9,house,nan,,nan,,15,house\house_15.jpg,0,0,1,nan,,nan,,1,,,90,0,90,41,localizer,house,Maison,Haus
2,42,localizer,0,1,hammer,7,7,27,hammer\hammer_27.jpg,hammer,Hammer,Marteau,1,0,0.95,None,None,None,None,0.95,2,7,7,hammer,nan,,nan,,27,hammer\hammer_27.jpg,0,0,1,nan,,nan,,1,,,91,0,91,42,localizer,hammer,Marteau,Hammer
2,43,localizer,0,1,ball,1,1,40,ball\ball_40.jpg,ball,Ball,Ballon,1,0,0.91,None,None,None,None,0.91,2,1,1,ball,nan,,nan,,40,ball\ball_40.jpg,0,0,1,nan,,nan,,1,,,92,0,92,43,localizer,ball,Ballon,Ball
2,44,localizer,0,1,flower,6,6,40,flower\flower_40.jpg,flower,Blume,Fleur,1,0,1.1,None,None,None,None,1.1,2,6,6,flower,nan,,nan,,40,flower\flower_40.jpg,0,0,1,nan,,nan,,1,,,93,0,93,44,localizer,flower,Fleur,Blume
2,45,localizer,0,1,chair,4,4,42,chair\chair_42.jpg,chair,Stuhl,Chaise,1,0,0.78,None,None,None,None,0.78,2,4,4,chair,nan,,nan,,42,chair\chair_42.jpg,0,0,1,nan,,nan,,1,,,94,0,94,45,localizer,chair,Chaise,Stuhl
2,46,localizer,0,1,dog,5,5,23,dog\dog_23.jpg,dog,Hund,Chien,1,0,1.16,None,None,None,None,1.16,2,5,5,dog,nan,,nan,,23,dog\dog_23.jpg,0,0,1,nan,,nan,,1,,,95,0,95,46,localizer,dog,Chien,Hund
