ITI.started,ITI.stopped,ITI_length,ITI_prc.started,ITI_prc.stopped,block,break_3.started,break_3.stopped,breaks_instruction.started,breaks_instruction.stopped,concept,concept_num,continue_button.duration,continue_button.keys,continue_button.rt,continue_button.started,continue_button_3.duration,continue_button_3.keys,continue_button_3.rt,continue_button_3.started,continue_button_4.duration,continue_button_4.keys,continue_button_4.rt,continue_button_4.started,continue_button_6.duration,continue_button_6.keys,continue_button_6.rt,continue_button_6.started,continue_button_8.duration,continue_button_8.keys,continue_button_8.rt,continue_button_8.started,continue_button_9.duration,continue_button_9.keys,continue_button_9.rt,continue_button_9.started,continue_button_break.duration,continue_button_break.keys,continue_button_break.rt,continue_button_break.started,correct_response,date,expName,expStart,expVersion,fix_cross.started,fix_cross.stopped,fix_cross_2.started,fix_cross_2.stopped,fix_cross_2_prc.started,fix_cross_2_prc.stopped,fix_cross_prc.started,frameRate,image.started,image.stopped,image_prc.started,image_prc.stopped,image_pres.started,image_pres.stopped,image_pres_prc.started,image_pres_prc.stopped,image_shown,instruction_continuebreak.started,instruction_part1.started,instruction_part2.started,instruction_part3.started,instruction_part4.started,instruction_startexp.started,instruction_startexp_2.started,instructions.started,instructions.stopped,instructions_02.started,instructions_02.stopped,instructions_03.started,instructions_03.stopped,instructions_04.started,instructions_04.stopped,instructions_startexp.started,instructions_startexp.stopped,instructions_startexp_02.started,instructions_startexp_02.stopped,is_mismatch,is_prompt,key_resp.keys,key_resp.started,key_resp_prc.keys,key_resp_prc.started,key_resp_prc.stopped,match_idx,nonmatch_pres_side,notes,participant,progress_bar_breaks.started,progress_bar_breaks.stopped,psychopyVersion,settings.started,settings.stopped,sound_pres.started,sound_pres.stopped,sound_pres_prc.started,sound_pres_prc.stopped,spoken_word.started,spoken_word.stopped,spoken_word_prc.started,spoken_word_prc.stopped,thisN,thisRepN,thisRow.t,thisTrialN,trial_in_block,trials.continue_button_break.duration,trials.continue_button_break.keys,trials.continue_button_break.rt,trials.key_resp.keys,trials.thisIndex,trials.thisN,trials.thisRepN,trials.thisTrialN,trials_practice.key_resp_prc.keys,trials_practice.thisIndex,trials_practice.thisN,trials_practice.thisRepN,trials_practice.thisTrialN,word_shown_english,word_shown_french,word_shown_german,
231.33744690000094,232.45394719999967,1.11,,,1,232.454013999999,232.45404889999918,,,ball,1,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,229.65547739999965,231.35009939999873,231.35009939999873,232.51463239999794,,,,59.934539495083506,228.88352690000102,229.65547739999965,,,228.84522300000026,229.63541310000073,,,ball\ball_32.jpg,,,,,,,,,,,,,,,,,,,,1,1,None,229.65547739999965,,,,,right,,0,,,2025.2.4,,,229.63842889999796,231.33737889999975,,,229.65185926666553,230.54771179999807,,,37,0,2026-07-12_21:59:55.904161,37,38,,None,,None,37,37,0,37,,,,,,bread,Pain,Brot,
234.94980130000113,235.80554409999968,0.85,,,1,235.80563489999986,235.80568370000037,,,chair,4,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,233.26367989999926,234.9659642000006,234.9659642000006,235.843104399999,,,,59.934539495083506,232.51463239999794,233.26367989999926,,,232.49423079999906,233.2479714000001,,,chair\chair_48.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,233.26367989999926,,,,,None,,0,,,2025.2.4,,,233.25087559999884,234.94974490000095,,,233.26448526666744,234.19851769999877,,,38,0,2026-07-12_21:59:59.535266,38,39,,None,,None,38,38,0,38,,,,,,chair,Chaise,Stuhl,
238.30793099999937,239.3957311999984,1.09,,,1,239.39581619999808,239.39585850000003,,,dog,5,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,236.6010524000012,238.32066599999962,238.32066599999962,239.46530239999993,,,,59.934539495083506,235.843104399999,236.6010524000012,,,235.82264099999884,236.5839589999996,,,dog\dog_11.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,236.6010524000012,,,,,None,,0,,,2025.2.4,,,236.5868464999985,238.3078534999986,,,236.60046666666702,237.52017839999826,,,39,0,2026-07-12_22:00:02.863738,39,40,,None,,None,39,39,0,39,,,,,,dog,Chien,Hund,
241.93819359999907,242.72254539999994,0.77,,,1,242.7226215999981,242.72266630000013,,,hand,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,240.230096700001,241.95447950000016,241.95447950000016,242.77907409999898,,,,59.934539495083506,239.46530239999993,240.230096700001,,,239.43886589999966,240.21042930000112,,,hand\hand_47.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,240.230096700001,,,,,None,,0,,,2025.2.4,,,240.21310869999797,241.93811930000084,,,240.22687976666592,241.07069079999928,,,40,0,2026-07-12_22:00:06.485936,40,41,,None,,None,40,40,0,40,,,,,,hand,Main,Hand,
245.23468909999792,246.33118100000138,1.09,,,1,246.33125709999877,246.33129980000012,,,bread,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,243.53985720000128,245.24912549999863,245.24912549999863,246.38773260000016,,,,59.934539495083506,242.77907409999898,243.53985720000128,,,242.75943069999994,243.5237562000002,,,bread\bread_45.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,243.53985720000128,,,,,None,,0,,,2025.2.4,,,243.52648520000002,245.2346096000001,,,243.54021976666652,244.42410449999807,,,41,0,2026-07-12_22:00:09.799708,41,42,,None,,None,41,41,0,41,,,,,,bread,Pain,Brot,
248.83419289999802,250.0005401999988,1.15,,,1,250.00061199999982,250.00064389999898,,,jacket,10,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,247.14378650000072,248.85180190000028,248.85180190000028,250.0373213999992,,,,59.934539495083506,246.38773260000016,247.14378650000072,,,246.36614030000055,247.1271087999994,,,jacket\jacket_35.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,247.14378650000072,,,,,None,,0,,,2025.2.4,,,247.130148799999,248.83413139999902,,,247.1435676666663,248.11762960000124,,,42,0,2026-07-12_22:00:13.408366,42,43,,None,,None,42,42,0,42,,,,,,jacket,Veste,Jacke,
252.49755670000013,253.67105439999796,1.17,,,1,253.67112930000076,253.67117140000119,,,chair,4,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,250.79577100000097,252.51392670000132,252.51392670000132,253.71835089999877,,,,59.934539495083506,250.0373213999992,250.79577100000097,,,250.01877439999953,250.78262729999915,,,chair\chair_33.jpg,,,,,,,,,,,,,,,,,,,,1,1,None,250.79577100000097,,,,,left,,0,,,2025.2.4,,,250.78571499999816,252.49748909999835,,,250.79906386666724,251.81317320000016,,,43,0,2026-07-12_22:00:17.057955,43,44,,None,,None,43,43,0,43,,,,,,bicycle,Vélo,Fahrrad,
256.1864887999982,257.2415857999986,1.04,,,1,257.241661,257.2417026000003,,,house,9,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,254.49003150000135,256.2033812000009,256.2033812000009,257.2852273999997,,,,59.934539495083506,253.71835089999877,254.49003150000135,,,253.6993153000003,254.4669959999992,,,house\house_19.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,254.49003150000135,,,,,None,,0,,,2025.2.4,,,254.47003269999914,256.1864182999998,,,254.48347496666636,255.45630470000106,,,44,0,2026-07-12_22:00:20.738985,44,45,,None,,None,44,44,0,44,,,,,,house,Maison,Haus,
259.75337579999905,260.8211889000013,1.06,,,1,260.8212554999991,260.82129390000046,,,hand,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,258.0386999000002,259.76986810000017,259.76986810000017,260.8699831999984,,,,59.934539495083506,257.2852273999997,258.0386999000002,,,257.26672189999954,258.0238920999982,,,hand\hand_03.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,258.0386999000002,,,,,None,,0,,,2025.2.4,,,258.0266077999986,259.75330699999904,,,258.040322766665,258.885801299999,,,45,0,2026-07-12_22:00:24.305861,45,46,,None,,None,45,45,0,45,,,,,,hand,Main,Hand,
263.3240619999997,264.33062489999793,1,,,1,264.3306893000008,264.3307234999993,,,house,9,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,261.6309919999985,263.34727790000034,263.34727790000034,264.365675699999,,,,59.934539495083506,260.8699831999984,261.6309919999985,,,260.85688540000046,261.61047699999835,,,house\house_48.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,261.6309919999985,,,,,None,,0,,,2025.2.4,,,261.6136497999978,263.3239934999983,,,261.6269391666649,262.59949380000035,,,46,0,2026-07-12_22:00:27.890617,46,47,,None,,None,46,46,0,46,,,,,,house,Maison,Haus,
266.8339472999978,268.09468259999994,1.25,,,1,268.0947715000002,268.0948074000007,,,hammer,7,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,265.12440720000086,266.8495746000008,266.8495746000008,268.14138230000026,,,,59.934539495083506,264.365675699999,265.12440720000086,,,264.34568389999913,265.1076820999988,,,hammer\hammer_32.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,265.12440720000086,,,,,None,,0,,,2025.2.4,,,265.1106957000011,266.8338689000011,,,265.12416996666457,266.0730193999989,,,47,0,2026-07-12_22:00:31.386310,47,48,,None,,None,47,47,0,47,,,,,,hammer,Marteau,Hammer,
270.6005335000009,271.5544831999978,0.95,,,1,271.55455639999855,271.55459699999847,,,jacket,10,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,268.89953460000106,270.6152288999983,270.6152288999983,271.617229200001,,,,59.934539495083506,268.14138230000026,268.89953460000106,,,268.1226300999988,268.88123509999787,,,jacket\jacket_40.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,268.89953460000106,,,,,None,,0,,,2025.2.4,,,268.88397540000005,270.60046109999894,,,268.8977812666674,269.8613065999998,,,48,0,2026-07-12_22:00:35.162016,48,49,,None,,None,48,48,0,48,,,,,,jacket,Veste,Jacke,
274.0834705999987,275.17285790000096,1.08,,,1,275.17293829999835,540.281803599999,275.18395529999907,290.195850600001,hand,8,,,,,,,,,,,,,,,,,,,,,,,,,0.2481751000013901,g,249.84988320000048,290.1790488000006,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,272.3748549999982,274.1065094000005,274.1065094000005,275.18395529999907,,,,59.934539495083506,271.617229200001,272.3748549999982,,,271.5944006999998,272.35354670000015,,,hand\hand_04.jpg,290.1790488000006,,,,,,,,,,,,,,,,,,,0,1,None,272.3748549999982,,,,,None,,0,275.18395529999907,290.195850600001,2025.2.4,,,272.35691659999793,274.08340509999834,,,272.36988336666786,273.23416219999854,,,49,0,2026-07-12_22:00:38.637863,49,50,0.2481751000013901,g,249.84988320000048,None,49,49,0,49,,,,,,hand,Main,Hand,
542.7838902000003,543.6871265000009,0.9,,,2,543.6911914000011,543.691240600001,,,bread,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,541.0926865000001,542.802491800001,542.802491800001,543.729222599999,,,,59.934539495083506,540.3422628000008,541.0926865000001,,,540.3206877999983,541.0766700999993,,,bread\bread_08.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,541.0926865000001,,,,,None,,0,,,2025.2.4,,,541.0793775999991,542.7838133000005,,,541.0931846666647,541.9779495000002,,,50,0,2026-07-12_22:05:07.362897,50,1,,None,,None,50,50,0,50,,,,,,bread,Pain,Brot,
546.1697328000009,547.3863309999979,1.22,,,2,547.3864080999992,547.3864491999993,,,bicycle,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,544.4868810000007,546.1836417999984,546.1836417999984,547.4216167000013,,,,59.934539495083506,543.729222599999,544.4868810000007,,,543.708625700001,544.4675069000004,,,bicycle\bicycle_10.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,544.4868810000007,,,,,None,,0,,,2025.2.4,,,544.4706504999995,546.1696468000009,,,544.483954866668,545.501209099999,,,51,0,2026-07-12_22:05:10.749856,51,2,,None,,None,51,51,0,51,,,,,,bicycle,Vélo,Fahrrad,
549.8834683999994,550.9175909000005,1.02,,,2,550.9176803999981,550.9177204999978,,,ball,1,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,548.1814424000004,549.9003297999989,549.9003297999989,550.9493426000008,,,,59.934539495083506,547.4216167000013,548.1814424000004,,,547.4094374999986,548.1663976999989,,,ball\ball_26.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,548.1814424000004,,,,,None,,0,,,2025.2.4,,,548.1694203999978,549.8833656999996,,,548.1828800666665,549.1327921000011,,,52,0,2026-07-12_22:05:14.442251,52,3,,None,,None,52,52,0,52,,,,,,ball,Ballon,Ball,
553.409286099999,554.5896205999998,1.17,,,2,554.5896890000004,554.589724999998,,,flower,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,551.7105282000011,553.4257986999983,553.4257986999983,554.6229055000003,,,,59.934539495083506,550.9493426000008,551.7105282000011,,,550.9402828999991,551.6915502000011,,,flower\flower_36.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,551.7105282000011,,,,,None,,0,,,2025.2.4,,,551.6943724999983,553.4092167999988,,,551.7079847666648,552.6724633000013,,,53,0,2026-07-12_22:05:17.969976,53,4,,None,,None,53,53,0,53,,,,,,flower,Fleur,Blume,
557.0793156,558.0072287000003,0.92,,,2,558.0072947999979,558.0073331999993,,,bicycle,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,555.3814848000002,557.0955031000012,557.0955031000012,558.0567950000004,,,,59.934539495083506,554.6229055000003,555.3814848000002,,,554.6054162,555.361299199998,,,bicycle\bicycle_11.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,555.3814848000002,,,,,None,,0,,,2025.2.4,,,555.364635599999,557.0792441000012,,,555.3777133666665,556.3948840999983,,,54,0,2026-07-12_22:05:21.643539,54,5,,None,,None,54,54,0,54,,,,,,bicycle,Vélo,Fahrrad,
560.5156767999979,561.7498314000004,1.23,,,2,561.7499071999991,561.7499485999979,,,hammer,7,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,558.8083564999979,560.532019899998,560.532019899998,561.795601400001,,,,59.934539495083506,558.0567950000004,558.8083564999979,,,558.0459561999996,558.7907344999985,,,hammer\hammer_17.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,558.8083564999979,,,,,None,,0,,,2025.2.4,,,558.7936327999996,560.5156074000006,,,558.8072148666654,559.7582355000013,,,55,0,2026-07-12_22:05:25.077429,55,6,,None,,None,55,55,0,55,,,,,,hammer,Marteau,Hammer,
564.254559500001,565.3862921,1.12,,,2,565.3863669999992,565.3864080999992,,,chair,4,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,562.550780900001,564.2671098999999,564.2671098999999,565.4287579999982,,,,59.934539495083506,561.795601400001,562.550780900001,,,561.7784167999998,562.5312615000003,,,chair\chair_34.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,562.550780900001,,,,,None,,0,,,2025.2.4,,,562.5343869999997,564.2544817999988,,,562.5477002666669,563.4939616999982,,,56,0,2026-07-12_22:05:28.816235,56,7,,None,,None,56,56,0,56,,,,,,chair,Chaise,Stuhl,
567.8829330000008,568.7665821999981,0.87,,,2,568.7666566999978,568.7666996999978,,,flower,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,566.186837199999,567.898919700001,567.898919700001,568.8372648000004,,,,59.934539495083506,565.4287579999982,566.186837199999,,,565.4114317999993,566.1683843999999,,,flower\flower_28.jpg,,,,,,,,,,,,,,,,,,,,1,1,None,566.186837199999,,,,,left,,0,,,2025.2.4,,,566.1710972000001,567.8828584000003,,,566.1849186666661,567.114338899999,,,57,0,2026-07-12_22:05:32.449392,57,8,,None,,None,57,57,0,57,,,,,,ball,Ballon,Ball,
571.2771169999978,572.1213635999993,0.84,,,2,572.1214436000009,572.1214856000006,,,hammer,7,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,569.5878699999994,571.2887908000012,571.2887908000012,572.2121565999987,,,,59.934539495083506,568.8372648000004,569.5878699999994,,,568.8256058000006,569.5704423999996,,,hammer\hammer_14.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,569.5878699999994,,,,,None,,0,,,2025.2.4,,,569.5736218999991,571.2770419000008,,,569.5868187666676,570.5309214999979,,,58,0,2026-07-12_22:05:35.857899,58,9,,None,,None,58,58,0,58,,,,,,hammer,Marteau,Hammer,
574.6714528000011,575.5049518999986,0.82,,,2,575.5050392999983,575.5050871999993,,,ball,1,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,572.974194800001,574.6877189000006,574.6877189000006,575.5320423000012,,,,59.934539495083506,572.2121565999987,572.974194800001,,,572.1777782999998,572.9564645999999,,,ball\ball_17.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,572.974194800001,,,,,None,,0,,,2025.2.4,,,572.9593784999997,574.6713913999993,,,572.9729597666667,573.9266977999978,,,59,0,2026-07-12_22:05:39.232790,59,10,,None,,None,59,59,0,59,,,,,,ball,Ballon,Ball,
577.9925626000004,579.2150249000006,1.22,,,2,579.2151765999988,579.2152394000004,,,chair,4,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,576.2932786999991,578.0114724999985,578.0114724999985,579.2556359000009,,,,59.934539495083506,575.5320423000012,576.2932786999991,,,575.520463599998,576.2743485999999,,,chair\chair_23.jpg,,,,,,,,,,,,,,,,,,,,1,1,None,576.2932786999991,,,,,right,,0,,,2025.2.4,,,576.2768577999996,577.992497700001,,,576.2908577666678,577.1902577000001,,,60,0,2026-07-12_22:05:42.552676,60,11,,None,,None,60,60,0,60,,,,,,bread,Pain,Brot,
581.7003938999987,582.8319650000012,1.12,,,2,582.8320497999994,582.832093699999,,,dog,5,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,580.0159700000004,581.7165796000008,581.7165796000008,582.8698203999993,,,,59.934539495083506,579.2556359000009,580.0159700000004,,,579.2356093999988,579.9954952999979,,,dog\dog_29.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,580.0159700000004,,,,,None,,0,,,2025.2.4,,,579.9985803999989,581.7003183999987,,,580.0119384666652,580.9325425999996,,,61,0,2026-07-12_22:05:46.276270,61,12,,None,,None,61,61,0,61,,,,,,dog,Chien,Hund,
585.3142544000002,586.197654399999,0.88,,,2,586.1977394999994,586.1977784999981,,,bicycle,2,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,583.6285352000014,585.3310997999979,585.3310997999979,586.2388700999982,,,,59.934539495083506,582.8698203999993,583.6285352000014,,,582.8514384000009,583.6121605999979,,,bicycle\bicycle_32.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,583.6285352000014,,,,,None,,0,,,2025.2.4,,,583.6153076999981,585.3141785000007,,,583.6286604666677,584.6467821000006,,,62,0,2026-07-12_22:05:49.890454,62,13,,None,,None,62,62,0,62,,,,,,bicycle,Vélo,Fahrrad,
588.7226693000011,589.6843268999983,0.96,,,2,589.6844386000012,589.6844870999994,,,flower,6,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,587.0032934999981,588.7392106999978,588.7392106999978,589.7762771999987,,,,59.934539495083506,586.2388700999982,587.0032934999981,,,586.2278727999983,586.9871251000004,,,flower\flower_33.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,587.0032934999981,,,,,None,,0,,,2025.2.4,,,586.9898252999992,588.7226114000005,,,587.0035712666652,587.9702971000006,,,63,0,2026-07-12_22:05:53.259504,63,14,,None,,None,63,63,0,63,,,,,,flower,Fleur,Blume,
592.2360903999979,593.0371290000003,0.8,,,2,593.0372051999984,593.0372424999987,,,bread,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,590.5431290999986,592.253575499999,592.253575499999,593.0923664000002,,,,59.934539495083506,589.7762771999987,590.5431290999986,,,589.744593899999,590.5242399999988,,,bread\bread_15.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,590.5431290999986,,,,,None,,0,,,2025.2.4,,,590.527285199998,592.2360187000013,,,590.5407353666671,591.4392167000005,,,64,0,2026-07-12_22:05:56.796911,64,15,,None,,None,64,64,0,64,,,,,,bread,Pain,Brot,
595.5392514000014,596.6296320000001,1.09,,,2,596.6297086999984,596.629751299999,,,hand,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,593.8543654999994,595.5560727000011,595.5560727000011,596.6832359,,,,59.934539495083506,593.0923664000002,593.8543654999994,,,593.0787119999986,593.8373740999996,,,hand\hand_20.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,593.8543654999994,,,,,None,,0,,,2025.2.4,,,593.8402533000008,595.5391694999998,,,593.8538696666658,594.7053492999985,,,65,0,2026-07-12_22:06:00.113000,65,16,,None,,None,65,65,0,65,,,,,,hand,Main,Hand,
599.1483945,600.2324790999992,1.07,,,2,600.2325477000013,600.2325835999982,,,bread,3,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,597.442452299998,599.1646163000005,599.1646163000005,600.306764500001,,,,59.934539495083506,596.6832359,597.442452299998,,,596.6633447999993,597.427827200001,,,bread\bread_31.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,597.442452299998,,,,,None,,0,,,2025.2.4,,,597.4303990000008,599.1483238000001,,,597.444309566665,598.3473392999986,,,66,0,2026-07-12_22:06:03.703870,66,17,,None,,None,66,66,0,66,,,,,,bread,Pain,Brot,
602.7622878000002,603.9506985999978,1.18,,,2,603.9507731999984,603.9508137000012,,,jacket,10,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,601.0607342000003,602.7786416999988,602.7786416999988,604.0185080999981,,,,59.934539495083506,600.306764500001,601.0607342000003,,,600.2834148000002,601.0441533999983,,,jacket\jacket_46.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,601.0607342000003,,,,,None,,0,,,2025.2.4,,,601.0471628999985,602.7622230999987,,,601.0606683666667,602.0272607999977,,,67,0,2026-07-12_22:06:07.327399,67,18,,None,,None,67,67,0,67,,,,,,jacket,Veste,Jacke,
606.4569780999991,607.4743760999991,1.02,,,2,607.4744561000007,607.4744986000005,,,hand,8,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,604.7715805999978,606.4692945999996,606.4692945999996,607.5285666999989,,,,59.934539495083506,604.0185080999981,604.7715805999978,,,603.9968860000008,604.7520598999981,,,hand\hand_25.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,604.7715805999978,,,,,None,,0,,,2025.2.4,,,604.7550536999988,606.4569096999985,,,604.7684748666654,605.6203556,,,68,0,2026-07-12_22:06:11.039142,68,19,,None,,None,68,68,0,68,,,,,,hand,Main,Hand,
609.9743081999986,610.9528347999985,0.97,,,2,610.9529139000006,610.9529607000004,,,jacket,10,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,608.2912609999985,609.9905728999984,609.9905728999984,610.9931293000009,,,,59.934539495083506,607.5285666999989,608.2912609999985,,,607.5079760000008,608.2726483000006,,,jacket\jacket_19.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,608.2912609999985,,,,,None,,0,,,2025.2.4,,,608.2754932999997,609.9742316999982,,,608.2891263666645,609.2590598999996,,,69,0,2026-07-12_22:06:14.549201,69,20,,None,,None,69,69,0,69,,,,,,jacket,Veste,Jacke,
613.4438487000007,614.2740062999983,0.82,,,2,614.2740859000005,614.2741333999984,,,ball,1,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,None,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,611.7537340999988,613.4602651999994,613.4602651999994,614.2997953999984,,,,59.934539495083506,610.9931293000009,611.7537340999988,,,610.9798518999996,611.7364094000004,,,ball\ball_13.jpg,,,,,,,,,,,,,,,,,,,,0,1,None,611.7537340999988,,,,,None,,0,,,2025.2.4,,,611.7393598999988,613.4437816999998,,,611.7529141666676,612.685749799999,,,70,0,2026-07-12_22:06:18.013763,70,21,,None,,None,70,70,0,70,,,,,,ball,Ballon,Ball,
616.763474899999,617.7305965999985,0.95,,,2,617.7306634999986,617.7306994999999,,,hammer,7,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,r,2026-07-12_21h56.05.978,TSRlearn_localizer-concepts,2026-07-12 21h56.07.033648 +0200,,615.0645764000001,616.7798259999981,616.7798259999981,617.7919203999991,,,,59.934539495083506,614.2997953999984,615.0645764000001,,,614.2888717999995,615.0453052999983,,,hammer\hammer_16.jpg,,,,,,,,,,,,,,,,,,,,1,1,None,615.0645764000001,,,,,right,,0,,,2025.2.4,,,615.0482752999997,616.7634126999983,,,615.0617592666679,616.0237672000003,,,71,0,2026-07-12_22:06:21.320429,71,22,,None,,None,71,71,0,71,,,,,,flower,Fleur,Blume,
