block,trial_in_block,trial_type,is_buffer,show_word,concept,concept_num,concept_num_word,exemplar_num,image_shown,word_shown_english,word_shown_german,word_shown_french,is_prompt,is_mismatch,ITI_length,correct_response,nonmatch_pres_side,source_sequence,source_sequence_position,ITI_length_raw,block_raw,concept_num_raw,concept_num_word_raw,concept_raw,continue_button_break.duration_raw,continue_button_break.keys_raw,continue_button_break.rt_raw,correct_response_raw,exemplar_num_raw,image_shown_raw,is_buffer_raw,is_mismatch_raw,is_prompt_raw,key_resp.duration_raw,key_resp.keys_raw,key_resp.rt_raw,nonmatch_pres_side_raw,show_word_raw,source_sequence_position_raw,source_sequence_raw,thisN_raw,thisRepN_raw,thisTrialN_raw,trial_in_block_raw,trial_type_raw,word_shown_english_raw,word_shown_french_raw,word_shown_german_raw
2,44,localizer,0,1,hammer,7,7,8,hammer\hammer_08.jpg,hammer,Hammer,Marteau,1,0,0.85,None,None,None,None,0.85,2,7,7,hammer,nan,,nan,,8,hammer\hammer_08.jpg,0,0,1,nan,,nan,,1,,,93,0,93,44,localizer,hammer,Marteau,Hammer
2,45,localizer,0,1,house,9,9,40,house\house_40.jpg,house,Haus,Maison,1,0,0.89,None,None,None,None,0.89,2,9,9,house,nan,,nan,,40,house\house_40.jpg,0,0,1,nan,,nan,,1,,,94,0,94,45,localizer,house,Maison,Haus
2,46,localizer,0,1,chair,4,4,36,chair\chair_36.jpg,chair,Stuhl,Chaise,1,0,0.9,None,None,None,None,0.9,2,4,4,chair,nan,,nan,,36,chair\chair_36.jpg,0,0,1,nan,,nan,,1,,,95,0,95,46,localizer,chair,Chaise,Stuhl
2,47,localizer,0,1,bread,3,3,25,bread\bread_25.jpg,bread,Brot,Pain,1,0,0.97,None,None,None,None,0.97,2,3,3,bread,nan,,nan,,25,bread\bread_25.jpg,0,0,1,nan,,nan,,1,,,96,0,96,47,localizer,bread,Pain,Brot
2,48,localizer,0,1,dog,5,5,6,dog\dog_06.jpg,dog,Hund,Chien,1,0,0.84,None,None,None,None,0.84,2,5,5,dog,nan,,nan,,6,dog\dog_06.jpg,0,0,1,nan,,nan,,1,,,97,0,97,48,localizer,dog,Chien,Hund
2,49,localizer,0,1,hand,8,4,3,hand\hand_03.jpg,chair,Stuhl,Chaise,1,1,1.05,r,left,None,None,1.05,2,8,4,hand,nan,,nan,r,3,hand\hand_03.jpg,0,1,1,nan,,nan,left,1,,,98,0,98,49,localizer,chair,Chaise,Stuhl
2,50,localizer,0,1,ball,1,1,11,ball\ball_11.jpg,ball,Ball,Ballon,1,0,0.85,None,None,None,None,0.85,2,1,1,ball,0.08750129997497424,r,6.719650499988347,,11,ball\ball_11.jpg,0,0,1,nan,,nan,,1,,,99,0,99,50,localizer,ball,Ballon,Ball
3,1,localizer,0,1,dog,5,5,41,dog\dog_41.jpg,dog,Hund,Chien,1,0,0.84,None,None,None,None,0.84,3,5,5,dog,nan,,nan,,41,dog\dog_41.jpg,0,0,1,nan,,nan,,1,,,100,0,100,1,localizer,dog,Chien,Hund
3,2,localizer,0,1,chair,4,4,11,chair\chair_11.jpg,chair,Stuhl,Chaise,1,0,1.08,None,None,None,None,1.08,3,4,4,chair,nan,,nan,,11,chair\chair_11.jpg,0,0,1,nan,,nan,,1,,,101,0,101,2,localizer,chair,Chaise,Stuhl
3,3,localizer,0,1,hammer,7,7,32,hammer\hammer_32.jpg,hammer,Hammer,Marteau,1,0,0.93,None,None,None,None,0.93,3,7,7,hammer,nan,,nan,,32,hammer\hammer_32.jpg,0,0,1,nan,,nan,,1,,,102,0,102,3,localizer,hammer,Marteau,Hammer
3,4,localizer,0,1,jacket,10,1,16,jacket\jacket_16.jpg,ball,Ball,Ballon,1,1,0.8,r,left,None,None,0.8,3,10,1,jacket,nan,,nan,r,16,jacket\jacket_16.jpg,0,1,1,nan,,nan,left,1,,,103,0,103,4,localizer,ball,Ballon,Ball
3,5,localizer,0,1,bicycle,2,2,28,bicycle\bicycle_28.jpg,bicycle,Fahrrad,Vélo,1,0,0.96,None,None,None,None,0.96,3,2,2,bicycle,nan,,nan,,28,bicycle\bicycle_28.jpg,0,0,1,nan,,nan,,1,,,104,0,104,5,localizer,bicycle,Vélo,Fahrrad
3,6,localizer,0,1,house,9,9,35,house\house_35.jpg,house,Haus,Maison,1,0,1.18,None,None,None,None,1.18,3,9,9,house,nan,,nan,,35,house\house_35.jpg,0,0,1,nan,,nan,,1,,,105,0,105,6,localizer,house,Maison,Haus
3,7,localizer,0,1,hand,8,8,2,hand\hand_02.jpg,hand,Hand,Main,1,0,0.76,None,None,None,None,0.76,3,8,8,hand,nan,,nan,,2,hand\hand_02.jpg,0,0,1,nan,,nan,,1,,,106,0,106,7,localizer,hand,Main,Hand
3,8,localizer,0,1,flower,6,6,2,flower\flower_02.jpg,flower,Blume,Fleur,1,0,0.86,None,None,None,None,0.86,3,6,6,flower,nan,,nan,,2,flower\flower_02.jpg,0,0,1,nan,,nan,,1,,,107,0,107,8,localizer,flower,Fleur,Blume
3,9,localizer,0,1,bread,3,3,36,bread\bread_36.jpg,bread,Brot,Pain,1,0,0.9,None,None,None,None,0.9,3,3,3,bread,nan,,nan,,36,bread\bread_36.jpg,0,0,1,nan,,nan,,1,,,108,0,108,9,localizer,bread,Pain,Brot
3,10,localizer,0,1,dog,5,5,7,dog\dog_07.jpg,dog,Hund,Chien,1,0,0.94,None,None,None,None,0.94,3,5,5,dog,nan,,nan,,7,dog\dog_07.jpg,0,0,1,nan,,nan,,1,,,109,0,109,10,localizer,dog,Chien,Hund
3,11,localizer,0,1,ball,1,1,19,ball\ball_19.jpg,ball,Ball,Ballon,1,0,0.79,None,None,None,None,0.79,3,1,1,ball,nan,,nan,,19,ball\ball_19.jpg,0,0,1,nan,,nan,,1,,,110,0,110,11,localizer,ball,Ballon,Ball
3,12,localizer,0,1,jacket,10,10,44,jacket\jacket_44.jpg,jacket,Jacke,Veste,1,0,1.05,None,None,None,None,1.05,3,10,10,jacket,nan,,nan,,44,jacket\jacket_44.jpg,0,0,1,nan,,nan,,1,,,111,0,111,12,localizer,jacket,Veste,Jacke
3,13,localizer,0,1,bicycle,2,2,48,bicycle\bicycle_48.jpg,bicycle,Fahrrad,Vélo,1,0,0.96,None,None,None,None,0.96,3,2,2,bicycle,nan,,nan,,48,bicycle\bicycle_48.jpg,0,0,1,nan,,nan,,1,,,112,0,112,13,localizer,bicycle,Vélo,Fahrrad
3,14,localizer,0,1,hammer,7,7,8,hammer\hammer_08.jpg,hammer,Hammer,Marteau,1,0,1.21,None,None,None,None,1.21,3,7,7,hammer,nan,,nan,,8,hammer\hammer_08.jpg,0,0,1,nan,,nan,,1,,,113,0,113,14,localizer,hammer,Marteau,Hammer
3,15,localizer,0,1,bread,3,3,25,bread\bread_25.jpg,bread,Brot,Pain,1,0,1.01,None,None,None,None,1.01,3,3,3,bread,nan,,nan,,25,bread\bread_25.jpg,0,0,1,nan,,nan,,1,,,114,0,114,15,localizer,bread,Pain,Brot
3,16,localizer,0,1,chair,4,4,3,chair\chair_03.jpg,chair,Stuhl,Chaise,1,0,0.87,None,None,None,None,0.87,3,4,4,chair,nan,,nan,,3,chair\chair_03.jpg,0,0,1,nan,,nan,,1,,,115,0,115,16,localizer,chair,Chaise,Stuhl
3,17,localizer,0,1,ball,1,1,42,ball\ball_42.jpg,ball,Ball,Ballon,1,0,1.23,None,None,None,None,1.23,3,1,1,ball,nan,,nan,,42,ball\ball_42.jpg,0,0,1,nan,,nan,,1,,,116,0,116,17,localizer,ball,Ballon,Ball
3,18,localizer,0,1,hand,8,8,19,hand\hand_19.jpg,hand,Hand,Main,1,0,1.02,None,None,None,None,1.02,3,8,8,hand,nan,,nan,,19,hand\hand_19.jpg,0,0,1,nan,,nan,,1,,,117,0,117,18,localizer,hand,Main,Hand
3,19,localizer,0,1,flower,6,6,14,flower\flower_14.jpg,flower,Blume,Fleur,1,0,0.78,None,None,None,None,0.78,3,6,6,flower,nan,,nan,,14,flower\flower_14.jpg,0,0,1,nan,,nan,,1,,,118,0,118,19,localizer,flower,Fleur,Blume
3,20,localizer,0,1,ball,1,9,29,ball\ball_29.jpg,house,Haus,Maison,1,1,1.04,r,right,None,None,1.04,3,1,9,ball,nan,,nan,r,29,ball\ball_29.jpg,0,1,1,nan,,nan,right,1,,,119,0,119,20,localizer,house,Maison,Haus
3,21,localizer,0,1,hand,8,8,44,hand\hand_44.jpg,hand,Hand,Main,1,0,0.83,None,None,None,None,0.83,3,8,8,hand,nan,,nan,,44,hand\hand_44.jpg,0,0,1,nan,,nan,,1,,,120,0,120,21,localizer,hand,Main,Hand
3,22,localizer,0,1,chair,4,4,13,chair\chair_13.jpg,chair,Stuhl,Chaise,1,0,1.16,None,None,None,None,1.16,3,4,4,chair,nan,,nan,,13,chair\chair_13.jpg,0,0,1,nan,,nan,,1,,,121,0,121,22,localizer,chair,Chaise,Stuhl
3,23,localizer,0,1,house,9,7,32,house\house_32.jpg,hammer,Hammer,Marteau,1,1,0.96,r,left,None,None,0.96,3,9,7,house,nan,,nan,r,32,house\house_32.jpg,0,1,1,nan,,nan,left,1,,,122,0,122,23,localizer,hammer,Marteau,Hammer
3,24,localizer,0,1,jacket,10,10,29,jacket\jacket_29.jpg,jacket,Jacke,Veste,1,0,0.92,None,None,None,None,0.92,3,10,10,jacket,nan,,nan,,29,jacket\jacket_29.jpg,0,0,1,nan,,nan,,1,,,123,0,123,24,localizer,jacket,Veste,Jacke
3,25,localizer,0,1,flower,6,6,1,flower\flower_01.jpg,flower,Blume,Fleur,1,0,1.06,None,None,None,None,1.06,3,6,6,flower,nan,,nan,,1,flower\flower_01.jpg,0,0,1,nan,,nan,,1,,,124,0,124,25,localizer,flower,Fleur,Blume
3,26,localizer,0,1,bread,3,3,42,bread\bread_42.jpg,bread,Brot,Pain,1,0,1.12,None,None,None,None,1.12,3,3,3,bread,nan,,nan,,42,bread\bread_42.jpg,0,0,1,nan,,nan,,1,,,125,0,125,26,localizer,bread,Pain,Brot
3,27,localizer,0,1,dog,5,5,44,dog\dog_44.jpg,dog,Hund,Chien,1,0,0.84,None,None,None,None,0.84,3,5,5,dog,nan,,nan,,44,dog\dog_44.jpg,0,0,1,nan,,nan,,1,,,126,0,126,27,localizer,dog,Chien,Hund
3,28,localizer,0,1,ball,1,1,12,ball\ball_12.jpg,ball,Ball,Ballon,1,0,0.78,None,None,None,None,0.78,3,1,1,ball,nan,,nan,,12,ball\ball_12.jpg,0,0,1,nan,,nan,,1,,,127,0,127,28,localizer,ball,Ballon,Ball
3,29,localizer,0,1,jacket,10,10,3,jacket\jacket_03.jpg,jacket,Jacke,Veste,1,0,1.08,None,None,None,None,1.08,3,10,10,jacket,nan,,nan,,3,jacket\jacket_03.jpg,0,0,1,nan,,nan,,1,,,128,0,128,29,localizer,jacket,Veste,Jacke
3,30,localizer,0,1,bread,3,3,3,bread\bread_03.jpg,bread,Brot,Pain,1,0,0.97,None,None,None,None,0.97,3,3,3,bread,nan,,nan,,3,bread\bread_03.jpg,0,0,1,nan,,nan,,1,,,129,0,129,30,localizer,bread,Pain,Brot
3,31,localizer,0,1,hand,8,8,16,hand\hand_16.jpg,hand,Hand,Main,1,0,1.19,None,None,None,None,1.19,3,8,8,hand,nan,,nan,,16,hand\hand_16.jpg,0,0,1,nan,,nan,,1,,,130,0,130,31,localizer,hand,Main,Hand
3,32,localizer,0,1,ball,1,1,14,ball\ball_14.jpg,ball,Ball,Ballon,1,0,1.24,None,None,None,None,1.24,3,1,1,ball,nan,,nan,,14,ball\ball_14.jpg,0,0,1,nan,,nan,,1,,,131,0,131,32,localizer,ball,Ballon,Ball
3,33,localizer,0,1,dog,5,5,24,dog\dog_24.jpg,dog,Hund,Chien,1,0,1.17,None,None,None,None,1.17,3,5,5,dog,nan,,nan,,24,dog\dog_24.jpg,0,0,1,nan,,nan,,1,,,132,0,132,33,localizer,dog,Chien,Hund
3,34,localizer,0,1,flower,6,6,24,flower\flower_24.jpg,flower,Blume,Fleur,1,0,0.84,None,None,None,None,0.84,3,6,6,flower,nan,,nan,,24,flower\flower_24.jpg,0,0,1,nan,,nan,,1,,,133,0,133,34,localizer,flower,Fleur,Blume
3,35,localizer,0,1,bicycle,2,2,20,bicycle\bicycle_20.jpg,bicycle,Fahrrad,Vélo,1,0,0.91,None,None,None,None,0.91,3,2,2,bicycle,nan,,nan,,20,bicycle\bicycle_20.jpg,0,0,1,nan,,nan,,1,,,134,0,134,35,localizer,bicycle,Vélo,Fahrrad
3,36,localizer,0,1,hammer,7,7,16,hammer\hammer_16.jpg,hammer,Hammer,Marteau,1,0,0.95,None,None,None,None,0.95,3,7,7,hammer,nan,,nan,,16,hammer\hammer_16.jpg,0,0,1,nan,,nan,,1,,,135,0,135,36,localizer,hammer,Marteau,Hammer
3,37,localizer,0,1,house,9,9,7,house\house_07.jpg,house,Haus,Maison,1,0,1,None,None,None,None,1.0,3,9,9,house,nan,,nan,,7,house\house_07.jpg,0,0,1,nan,,nan,,1,,,136,0,136,37,localizer,house,Maison,Haus
3,38,localizer,0,1,hammer,7,7,22,hammer\hammer_22.jpg,hammer,Hammer,Marteau,1,0,0.83,None,None,None,None,0.83,3,7,7,hammer,nan,,nan,,22,hammer\hammer_22.jpg,0,0,1,nan,,nan,,1,,,137,0,137,38,localizer,hammer,Marteau,Hammer
3,39,localizer,0,1,bicycle,2,5,30,bicycle\bicycle_30.jpg,dog,Hund,Chien,1,1,1.04,r,right,None,None,1.04,3,2,5,bicycle,nan,,nan,r,30,bicycle\bicycle_30.jpg,0,1,1,nan,,nan,right,1,,,138,0,138,39,localizer,dog,Chien,Hund
3,40,localizer,0,1,house,9,9,40,house\house_40.jpg,house,Haus,Maison,1,0,0.76,None,None,None,None,0.76,3,9,9,house,nan,,nan,,40,house\house_40.jpg,0,0,1,nan,,nan,,1,,,139,0,139,40,localizer,house,Maison,Haus
3,41,localizer,0,1,bread,3,7,12,bread\bread_12.jpg,hammer,Hammer,Marteau,1,1,0.92,r,left,None,None,0.92,3,3,7,bread,nan,,nan,r,12,bread\bread_12.jpg,0,1,1,nan,,nan,left,1,,,140,0,140,41,localizer,hammer,Marteau,Hammer
3,42,localizer,0,1,house,9,9,9,house\house_09.jpg,house,Haus,Maison,1,0,0.8,None,None,None,None,0.8,3,9,9,house,nan,,nan,,9,house\house_09.jpg,0,0,1,nan,,nan,,1,,,141,0,141,42,localizer,house,Maison,Haus
3,43,localizer,0,1,jacket,10,10,15,jacket\jacket_15.jpg,jacket,Jacke,Veste,1,0,1.2,None,None,None,None,1.2,3,10,10,jacket,nan,,nan,,15,jacket\jacket_15.jpg,0,0,1,nan,,nan,,1,,,142,0,142,43,localizer,jacket,Veste,Jacke
3,44,localizer,0,1,hand,8,8,25,hand\hand_25.jpg,hand,Hand,Main,1,0,1.09,None,None,None,None,1.09,3,8,8,hand,nan,,nan,,25,hand\hand_25.jpg,0,0,1,nan,,nan,,1,,,143,0,143,44,localizer,hand,Main,Hand
3,45,localizer,0,1,chair,4,4,4,chair\chair_04.jpg,chair,Stuhl,Chaise,1,0,1.18,None,None,None,None,1.18,3,4,4,chair,nan,,nan,,4,chair\chair_04.jpg,0,0,1,nan,,nan,,1,,,144,0,144,45,localizer,chair,Chaise,Stuhl
3,46,localizer,0,1,dog,5,5,6,dog\dog_06.jpg,dog,Hund,Chien,1,0,0.81,None,None,None,None,0.81,3,5,5,dog,nan,,nan,,6,dog\dog_06.jpg,0,0,1,nan,,nan,,1,,,145,0,145,46,localizer,dog,Chien,Hund
3,47,localizer,0,1,hammer,7,7,23,hammer\hammer_23.jpg,hammer,Hammer,Marteau,1,0,1.1,None,None,None,None,1.1,3,7,7,hammer,nan,,nan,,23,hammer\hammer_23.jpg,0,0,1,nan,,nan,,1,,,146,0,146,47,localizer,hammer,Marteau,Hammer
3,48,localizer,0,1,flower,6,6,17,flower\flower_17.jpg,flower,Blume,Fleur,1,0,1.23,None,None,None,None,1.23,3,6,6,flower,nan,,nan,,17,flower\flower_17.jpg,0,0,1,nan,,nan,,1,,,147,0,147,48,localizer,flower,Fleur,Blume
3,49,localizer,0,1,chair,4,4,12,chair\chair_12.jpg,chair,Stuhl,Chaise,1,0,1.21,None,None,None,None,1.21,3,4,4,chair,nan,,nan,,12,chair\chair_12.jpg,0,0,1,nan,,nan,,1,,,148,0,148,49,localizer,chair,Chaise,Stuhl
3,50,localizer,0,1,bicycle,2,2,11,bicycle\bicycle_11.jpg,bicycle,Fahrrad,Vélo,1,0,1.15,None,None,None,None,1.15,3,2,2,bicycle,0.07541210000636056,r,20.054218699980993,,11,bicycle\bicycle_11.jpg,0,0,1,nan,,nan,,1,,,149,0,149,50,localizer,bicycle,Vélo,Fahrrad
4,1,localizer,0,1,hammer,7,7,6,hammer\hammer_06.jpg,hammer,Hammer,Marteau,1,0,1.1,None,None,None,None,1.1,4,7,7,hammer,nan,,nan,,6,hammer\hammer_06.jpg,0,0,1,nan,,nan,,1,,,150,0,150,1,localizer,hammer,Marteau,Hammer
4,2,localizer,0,1,jacket,10,10,37,jacket\jacket_37.jpg,jacket,Jacke,Veste,1,0,1.12,None,None,None,None,1.12,4,10,10,jacket,nan,,nan,,37,jacket\jacket_37.jpg,0,0,1,nan,,nan,,1,,,151,0,151,2,localizer,jacket,Veste,Jacke
4,3,localizer,0,1,bicycle,2,2,40,bicycle\bicycle_40.jpg,bicycle,Fahrrad,Vélo,1,0,0.85,None,None,None,None,0.85,4,2,2,bicycle,nan,,nan,,40,bicycle\bicycle_40.jpg,0,0,1,nan,,nan,,1,,,152,0,152,3,localizer,bicycle,Vélo,Fahrrad
4,4,localizer,0,1,house,9,9,33,house\house_33.jpg,house,Haus,Maison,1,0,1.13,None,None,None,None,1.13,4,9,9,house,nan,,nan,,33,house\house_33.jpg,0,0,1,nan,,nan,,1,,,153,0,153,4,localizer,house,Maison,Haus
4,5,localizer,0,1,ball,1,1,4,ball\ball_04.jpg,ball,Ball,Ballon,1,0,1.24,None,None,None,None,1.24,4,1,1,ball,nan,,nan,,4,ball\ball_04.jpg,0,0,1,nan,,nan,,1,,,154,0,154,5,localizer,ball,Ballon,Ball
4,6,localizer,0,1,dog,5,5,43,dog\dog_43.jpg,dog,Hund,Chien,1,0,1.05,None,None,None,None,1.05,4,5,5,dog,nan,,nan,,43,dog\dog_43.jpg,0,0,1,nan,,nan,,1,,,155,0,155,6,localizer,dog,Chien,Hund
4,7,localizer,0,1,ball,1,1,3,ball\ball_03.jpg,ball,Ball,Ballon,1,0,1.2,None,None,None,None,1.2,4,1,1,ball,nan,,nan,,3,ball\ball_03.jpg,0,0,1,nan,,nan,,1,,,156,0,156,7,localizer,ball,Ballon,Ball
4,8,localizer,0,1,chair,4,3,6,chair\chair_06.jpg,bread,Brot,Pain,1,1,0.8,r,right,None,None,0.8,4,4,3,chair,nan,,nan,r,6,chair\chair_06.jpg,0,1,1,nan,,nan,right,1,,,157,0,157,8,localizer,bread,Pain,Brot
4,9,localizer,0,1,flower,6,6,25,flower\flower_25.jpg,flower,Blume,Fleur,1,0,0.9,None,None,None,None,0.9,4,6,6,flower,nan,,nan,,25,flower\flower_25.jpg,0,0,1,nan,,nan,,1,,,158,0,158,9,localizer,flower,Fleur,Blume
4,10,localizer,0,1,bread,3,3,29,bread\bread_29.jpg,bread,Brot,Pain,1,0,0.93,None,None,None,None,0.93,4,3,3,bread,nan,,nan,,29,bread\bread_29.jpg,0,0,1,nan,,nan,,1,,,159,0,159,10,localizer,bread,Pain,Brot
4,11,localizer,0,1,dog,5,5,35,dog\dog_35.jpg,dog,Hund,Chien,1,0,1.21,None,None,None,None,1.21,4,5,5,dog,nan,,nan,,35,dog\dog_35.jpg,0,0,1,nan,,nan,,1,,,160,0,160,11,localizer,dog,Chien,Hund
4,12,localizer,0,1,bicycle,2,2,39,bicycle\bicycle_39.jpg,bicycle,Fahrrad,Vélo,1,0,0.77,None,None,None,None,0.77,4,2,2,bicycle,nan,,nan,,39,bicycle\bicycle_39.jpg,0,0,1,nan,,nan,,1,,,161,0,161,12,localizer,bicycle,Vélo,Fahrrad
4,13,localizer,0,1,chair,4,4,24,chair\chair_24.jpg,chair,Stuhl,Chaise,1,0,0.99,None,None,None,None,0.99,4,4,4,chair,nan,,nan,,24,chair\chair_24.jpg,0,0,1,nan,,nan,,1,,,162,0,162,13,localizer,chair,Chaise,Stuhl
4,14,localizer,0,1,hammer,7,7,17,hammer\hammer_17.jpg,hammer,Hammer,Marteau,1,0,0.82,None,None,None,None,0.82,4,7,7,hammer,nan,,nan,,17,hammer\hammer_17.jpg,0,0,1,nan,,nan,,1,,,163,0,163,14,localizer,hammer,Marteau,Hammer
4,15,localizer,0,1,bread,3,3,24,bread\bread_24.jpg,bread,Brot,Pain,1,0,1.19,None,None,None,None,1.19,4,3,3,bread,nan,,nan,,24,bread\bread_24.jpg,0,0,1,nan,,nan,,1,,,164,0,164,15,localizer,bread,Pain,Brot
4,16,localizer,0,1,jacket,10,8,41,jacket\jacket_41.jpg,hand,Hand,Main,1,1,1.24,r,left,None,None,1.24,4,10,8,jacket,nan,,nan,r,41,jacket\jacket_41.jpg,0,1,1,nan,,nan,left,1,,,165,0,165,16,localizer,hand,Main,Hand
4,17,localizer,0,1,house,9,9,38,house\house_38.jpg,house,Haus,Maison,1,0,0.77,None,None,None,None,0.77,4,9,9,house,nan,,nan,,38,house\house_38.jpg,0,0,1,nan,,nan,,1,,,166,0,166,17,localizer,house,Maison,Haus
4,18,localizer,0,1,jacket,10,10,28,jacket\jacket_28.jpg,jacket,Jacke,Veste,1,0,1.13,None,None,None,None,1.13,4,10,10,jacket,nan,,nan,,28,jacket\jacket_28.jpg,0,0,1,nan,,nan,,1,,,167,0,167,18,localizer,jacket,Veste,Jacke
4,19,localizer,0,1,flower,6,6,30,flower\flower_30.jpg,flower,Blume,Fleur,1,0,1.13,None,None,None,None,1.13,4,6,6,flower,nan,,nan,,30,flower\flower_30.jpg,0,0,1,nan,,nan,,1,,,168,0,168,19,localizer,flower,Fleur,Blume
4,20,localizer,0,1,bicycle,2,2,6,bicycle\bicycle_06.jpg,bicycle,Fahrrad,Vélo,1,0,0.97,None,None,None,None,0.97,4,2,2,bicycle,nan,,nan,,6,bicycle\bicycle_06.jpg,0,0,1,nan,,nan,,1,,,169,0,169,20,localizer,bicycle,Vélo,Fahrrad
4,21,localizer,0,1,bread,3,3,4,bread\bread_04.jpg,bread,Brot,Pain,1,0,1.18,None,None,None,None,1.18,4,3,3,bread,nan,,nan,,4,bread\bread_04.jpg,0,0,1,nan,,nan,,1,,,170,0,170,21,localizer,bread,Pain,Brot
4,22,localizer,0,1,bicycle,2,9,8,bicycle\bicycle_08.jpg,house,Haus,Maison,1,1,1.01,r,left,None,None,1.01,4,2,9,bicycle,nan,,nan,r,8,bicycle\bicycle_08.jpg,0,1,1,nan,,nan,left,1,,,171,0,171,22,localizer,house,Maison,Haus
4,23,localizer,0,1,hand,8,8,3,hand\hand_03.jpg,hand,Hand,Main,1,0,1.16,None,None,None,None,1.16,4,8,8,hand,nan,,nan,,3,hand\hand_03.jpg,0,0,1,nan,,nan,,1,,,172,0,172,23,localizer,hand,Main,Hand
4,24,localizer,0,1,chair,4,4,34,chair\chair_34.jpg,chair,Stuhl,Chaise,1,0,1.12,None,None,None,None,1.12,4,4,4,chair,nan,,nan,,34,chair\chair_34.jpg,0,0,1,nan,,nan,,1,,,173,0,173,24,localizer,chair,Chaise,Stuhl
4,25,localizer,0,1,hammer,7,7,37,hammer\hammer_37.jpg,hammer,Hammer,Marteau,1,0,0.79,None,None,None,None,0.79,4,7,7,hammer,nan,,nan,,37,hammer\hammer_37.jpg,0,0,1,nan,,nan,,1,,,174,0,174,25,localizer,hammer,Marteau,Hammer
4,26,localizer,0,1,flower,6,6,44,flower\flower_44.jpg,flower,Blume,Fleur,1,0,1.12,None,None,None,None,1.12,4,6,6,flower,nan,,nan,,44,flower\flower_44.jpg,0,0,1,nan,,nan,,1,,,175,0,175,26,localizer,flower,Fleur,Blume
4,27,localizer,0,1,hand,8,8,21,hand\hand_21.jpg,hand,Hand,Main,1,0,0.99,None,None,None,None,0.99,4,8,8,hand,nan,,nan,,21,hand\hand_21.jpg,0,0,1,nan,,nan,,1,,,176,0,176,27,localizer,hand,Main,Hand
4,28,localizer,0,1,ball,1,1,34,ball\ball_34.jpg,ball,Ball,Ballon,1,0,0.87,None,None,None,None,0.87,4,1,1,ball,nan,,nan,,34,ball\ball_34.jpg,0,0,1,nan,,nan,,1,,,177,0,177,28,localizer,ball,Ballon,Ball
4,29,localizer,0,1,dog,5,5,12,dog\dog_12.jpg,dog,Hund,Chien,1,0,0.83,None,None,None,None,0.83,4,5,5,dog,nan,,nan,,12,dog\dog_12.jpg,0,0,1,nan,,nan,,1,,,178,0,178,29,localizer,dog,Chien,Hund
4,30,localizer,0,1,hammer,7,7,13,hammer\hammer_13.jpg,hammer,Hammer,Marteau,1,0,0.78,None,None,None,None,0.78,4,7,7,hammer,nan,,nan,,13,hammer\hammer_13.jpg,0,0,1,nan,,nan,,1,,,179,0,179,30,localizer,hammer,Marteau,Hammer
4,31,localizer,0,1,flower,6,6,39,flower\flower_39.jpg,flower,Blume,Fleur,1,0,1.07,None,None,None,None,1.07,4,6,6,flower,nan,,nan,,39,flower\flower_39.jpg,0,0,1,nan,,nan,,1,,,180,0,180,31,localizer,flower,Fleur,Blume
4,32,localizer,0,1,house,9,9,48,house\house_48.jpg,house,Haus,Maison,1,0,1.18,None,None,None,None,1.18,4,9,9,house,nan,,nan,,48,house\house_48.jpg,0,0,1,nan,,nan,,1,,,181,0,181,32,localizer,house,Maison,Haus
4,33,localizer,0,1,bread,3,1,43,bread\bread_43.jpg,ball,Ball,Ballon,1,1,0.76,r,right,None,None,0.76,4,3,1,bread,nan,,nan,r,43,bread\bread_43.jpg,0,1,1,nan,,nan,right,1,,,182,0,182,33,localizer,ball,Ballon,Ball
4,34,localizer,0,1,hand,8,8,46,hand\hand_46.jpg,hand,Hand,Main,1,0,0.94,None,None,None,None,0.94,4,8,8,hand,nan,,nan,,46,hand\hand_46.jpg,0,0,1,nan,,nan,,1,,,183,0,183,34,localizer,hand,Main,Hand
4,35,localizer,0,1,chair,4,4,47,chair\chair_47.jpg,chair,Stuhl,Chaise,1,0,1.22,None,None,None,None,1.22,4,4,4,chair,nan,,nan,,47,chair\chair_47.jpg,0,0,1,nan,,nan,,1,,,184,0,184,35,localizer,chair,Chaise,Stuhl
4,36,localizer,0,1,dog,5,5,49,dog\dog_49.jpg,dog,Hund,Chien,1,0,1.16,None,None,None,None,1.16,4,5,5,dog,nan,,nan,,49,dog\dog_49.jpg,0,0,1,nan,,nan,,1,,,185,0,185,36,localizer,dog,Chien,Hund
4,37,localizer,0,1,hammer,7,7,19,hammer\hammer_19.jpg,hammer,Hammer,Marteau,1,0,1.09,None,None,None,None,1.09,4,7,7,hammer,nan,,nan,,19,hammer\hammer_19.jpg,0,0,1,nan,,nan,,1,,,186,0,186,37,localizer,hammer,Marteau,Hammer
4,38,localizer,0,1,bread,3,3,27,bread\bread_27.jpg,bread,Brot,Pain,1,0,1.02,None,None,None,None,1.02,4,3,3,bread,nan,,nan,,27,bread\bread_27.jpg,0,0,1,nan,,nan,,1,,,187,0,187,38,localizer,bread,Pain,Brot
4,39,localizer,0,1,hand,8,8,33,hand\hand_33.jpg,hand,Hand,Main,1,0,0.79,None,None,None,None,0.79,4,8,8,hand,nan,,nan,,33,hand\hand_33.jpg,0,0,1,nan,,nan,,1,,,188,0,188,39,localizer,hand,Main,Hand
