promptFile	correctFile	dist_01File	dist_02File	correct_pos	dist01_pos	dist02_pos	correct_ans	thisN	thisTrialN	thisRepN	key_resp_2.keys	key_resp_2.rt	key_resp_2.duration	trial_type	img_first	img_second	img_third	opt_left	opt_right	correct_side	correct_key	distance_correct	image_dur_retr	fix_dur_retr	ImageExamplePath	iti_dur_retr	reflection_win_dur	condFileLearning	condFileRetrieval	n_routes_block	block	learningSeq	runIndexWithinSeq	currPosInSeq	promptConcept	correctConcept	dist01Concept	dist02Concept	dist01_diff	dist02_diff	pairTargetPosInSeq	buf1Concept	buf1Exemplar	buf1File	buf2Concept	buf2Exemplar	buf2File	buf13Concept	buf13Exemplar	buf13File	buf14Concept	buf14Exemplar	buf14File	promptTrigNumber	correctTrigNumber	dist01TrigNumber	dist02TrigNumber	key_resp.keys	key_resp.rt	key_resp.duration	miniblockWithinRun	coupleIndexWithinRoute	is_yes	routeIndexWithinBlock	seqOfRoute	retrIm1Trig	retrIm2Trig	continue_button_18.keys	continue_button_18.rt	continue_button_18.duration	resp.keys	resp.rt	resp.duration	resp_4.keys	resp_4.rt	resp_4.duration	practice_learning.thisRepN	practice_learning.thisTrialN	practice_learning.thisN	practice_learning.thisIndex	retrieval_prc_loop.thisRepN	retrieval_prc_loop.thisTrialN	retrieval_prc_loop.thisN	retrieval_prc_loop.thisIndex	retry_loop.thisRepN	retry_loop.thisTrialN	retry_loop.thisN	retry_loop.thisIndex	Block.thisRepN	Block.thisTrialN	Block.thisN	Block.thisIndex	miniblocks.thisRepN	miniblocks.thisTrialN	miniblocks.thisN	miniblocks.thisIndex	learning_trials.thisRepN	learning_trials.thisTrialN	learning_trials.thisN	learning_trials.thisIndex	retrieval_trials.thisRepN	retrieval_trials.thisTrialN	retrieval_trials.thisN	retrieval_trials.thisIndex	thisRow.t	notes	startup_settings.started	startup_settings.stopped	instructions_01.started	instruction_part1.started	continue_button.started	instructions_01.stopped	continue_button.keys	continue_button.rt	continue_button.duration	instructions_02.started	instruction_part2.started	continue_button_3.started	instructions_02.stopped	continue_button_3.keys	continue_button_3.rt	continue_button_3.duration	instructions_03.started	instruction_part3.started	continue_button_4.started	instructions_03.stopped	continue_button_4.keys	continue_button_4.rt	continue_button_4.duration	instructions_04.started	instruction_part4.started	continue_button_5.started	instructions_04.stopped	continue_button_5.keys	continue_button_5.rt	continue_button_5.duration	instructions_05.started	instruction_part5.started	continue_button_6.started	instructions_05.stopped	continue_button_6.keys	continue_button_6.rt	continue_button_6.duration	instructions_06.started	instruction_part6.started	continue_button_7.started	instructions_06.stopped	continue_button_7.keys	continue_button_7.rt	continue_button_7.duration	instructions_replay_break.started	instructions_part16.started	continue_button_22.started	instructions_replay_break.stopped	continue_button_22.keys	continue_button_22.rt	continue_button_22.duration	practice_choice_display.started	polygon.started	prompt_prc.started	dist_01_prc.started	dist_02_prc.started	correct_prc.started	key_resp_2.started	instructions_choose_2.started	practice_choice_display.stopped	practice_learning.key_resp_2.keys	practice_learning.key_resp_2.rt	practice_learning.key_resp_2.duration	practice_feedback.started	polygon_7.started	prompt_prc_2.started	dist_01_prc_2.started	dist_02_prc_2.started	correct_prc_2.started	practice_feedback.stopped	rest_practice.started	fix_cross_2.started	rest_instruction.started	fix_cross_2.stopped	rest_instruction.stopped	rest_practice.stopped	instruction_retrieval_trials.started	instruction_part7.started	continue_button_8.started	instruction_retrieval_trials.stopped	continue_button_8.keys	continue_button_8.rt	continue_button_8.duration	instruction_retrievalques1.started	instruction_part10.started	continue_button_10.started	instruction_retrievalques1.stopped	continue_button_10.keys	continue_button_10.rt	continue_button_10.duration	instruction_retrievalques1_02.started	instruction_part13.started	continue_button_19.started	instruction_retrievalques1_02.stopped	continue_button_19.keys	continue_button_19.rt	continue_button_19.duration	instruction_retrievalques2.started	instruction_part11.started	continue_button_11.started	instruction_retrievalques2.stopped	continue_button_11.keys	continue_button_11.rt	continue_button_11.duration	instruction_retrievalques2_02.started	instruction_part14.started	continue_button_20.started	instruction_retrievalques2_02.stopped	continue_button_20.keys	continue_button_20.rt	continue_button_20.duration	instruction_refl_period.started	instruction_part12.started	continue_button_14.started	instruction_refl_period.stopped	continue_button_14.keys	continue_button_14.rt	continue_button_14.duration	instruction_refl_period_02.started	instruction_part15.started	continue_button_21.started	instruction_refl_period_02.stopped	continue_button_21.keys	continue_button_21.rt	continue_button_21.duration	retrieval_backg_info.started	instruction_info.started	continue_button_15.started	retrieval_backg_info.stopped	continue_button_15.keys	continue_button_15.rt	continue_button_15.duration	instruction_practice_type1.started	instruction_part8.started	continue_button_9.started	instruction_practice_type1.stopped	continue_button_9.keys	continue_button_9.rt	continue_button_9.duration	retrieval_type1_practice.started	fix_cross_retrbegin.started	fix_cross_retrbegin.stopped	retrieval_type1_practice.stopped	first_image_prc.started	image_1_prc.started	info_example_3.started	image_1_prc.stopped	info_example_3.stopped	first_image_prc.stopped	mask_retr1_prc.started	mask_img1.started	info_example_4.started	mask_img1.stopped	info_example_4.stopped	mask_retr1_prc.stopped	second_image_prc.started	image_2_prc.started	info_example_5.started	image_2_prc.stopped	info_example_5.stopped	second_image_prc.stopped	mask_retr2_prc.started	mask_img2.started	info_example_6.started	mask_retr2_prc.stopped	reflection_period.started	fix_cross_reflretr_2.started	text.started	fix_cross_reflretr_2.stopped	text.stopped	reflection_period.stopped	retr_response_order_prc.started	yes_txt_3.started	no_txt_3.started	polygon_9.started	resp_3.started	info_example_7.started	text_question_order.started	retr_response_order_prc.stopped	retry_loop.resp_3.keys	retry_loop.resp_3.rt	retry_loop.resp_3.duration	retr_response_distance_prc.started	resp_2.started	info_example.started	opt_2_prc.started	opt_3_prc.started	opt_4_prc.started	opt_5_prc.started	text_question_retrieval.started	retr_response_distance_prc.stopped	retry_loop.resp_2.keys	retry_loop.resp_2.rt	retry_loop.resp_2.duration	retr_response_feedback.started	text_feedback.started	text_continue.started	continue_button_16.started	retr_response_feedback.stopped	retry_loop.continue_button_16.keys	retry_loop.continue_button_16.rt	retry_loop.continue_button_16.duration	mask_img2.stopped	info_example_6.stopped	info_example_2.started	instructions_07.started	instructions_part7.started	continue_button_13.started	instructions_07.stopped	continue_button_13.keys	continue_button_13.rt	continue_button_13.duration	reset_rows_to_select.started	reset_rows_to_select.stopped	set_learning_rows.started	set_learning_rows.stopped	show_context.started	scene_image.started	show_context.stopped	choice_display.started	scene_image_2.started	polygon_4.started	prompt.started	dist_01.started	dist_02.started	correct.started	chooseNowText.started	key_resp.started	choice_display.stopped	learning_trials.key_resp.keys	learning_trials.key_resp.rt	learning_trials.key_resp.duration	feedback.started	scene_image_3.started	polygon_8.started	prompt_2.started	dist_01_2.started	dist_02_2.started	correct_2.started	feedback.stopped	too_slow_routine.started	too_slow_routine.stopped	rest_period.started	fix_cross.started	fix_cross.stopped	rest_period.stopped	instruction_retr_start.started	instruction_now_retr.started	continue_button_18.started	instruction_retr_start.stopped	miniblocks.continue_button_18.keys	miniblocks.continue_button_18.rt	miniblocks.continue_button_18.duration	set_retrieval_rows.started	set_retrieval_rows.stopped	retr_ITI.started	fix_cross_retrbegin_2.started	fix_cross_retrbegin_2.stopped	retr_ITI.stopped	first_image.started	image_1.started	image_1.stopped	first_image.stopped	mask_retr1.started	mask_img1_2.started	mask_img1_2.stopped	mask_retr1.stopped	second_image.started	image_2.started	image_2.stopped	second_image.stopped	mask_retr2.started	mask_img2_2.started	mask_img2_2.stopped	mask_retr2.stopped	reflection_period_retr.started	fix_cross_reflretr.started	fix_cross_reflretr.stopped	reflection_period_retr.stopped	retr_response_order.started	polygon_6.started	yes_txt.started	no_txt.started	chooseNowText_2.started	resp.started	yes_txt.stopped	no_txt.stopped	resp.stopped	retr_response_order.stopped	retrieval_trials.resp.keys	retrieval_trials.resp.rt	retrieval_trials.resp.duration	too_slow_routine_1.started	too_slow_routine_1.stopped	retr_response_distance.started	chooseNowText_3.started	opt_2.started	opt_3.started	opt_4.started	opt_5.started	resp_4.started	retr_response_distance.stopped	retrieval_trials.resp_4.keys	retrieval_trials.resp_4.rt	retrieval_trials.resp_4.duration	too_slow_routine_2.started	too_slow_routine_2.stopped	tooSlowtext_4.started	tooSlowtext_4.stopped	chooseNowText_3.stopped	opt_2.stopped	opt_3.stopped	opt_4.stopped	opt_5.stopped	resp_4.stopped	tooSlowtext_2.started	tooSlowtext_2.stopped	participant_ID	date	expName	expVersion	psychopyVersion	frameRate	expStart	
stimuli/pencil/pencil_01.jpg	stimuli/phone/phone_01.jpg	stimuli/hand/hand_16.jpg	stimuli/bread/bread_29.jpg	left	center	right	left	12	12	0																		sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	1.0	A	1	13	pencil	phone	hand	bread	0.73	0.27	14	lamp	1	stimuli/lamp/lamp_01.jpg	key	1	stimuli/key/key_01.jpg	pencil	1	stimuli/pencil/pencil_01.jpg	phone	1	stimuli/phone/phone_01.jpg	16	17	8	3	b	0.2411327000008896	None																													0	0	0	0	0	0	0	0	0	12	12	12					138.73243840003852																																																																																																																																																																																																																													138.6858248000499	138.73243840003852	138.73243840003852	138.73243840003852	138.73243840003852	138.73243840003852	138.73243840003852	138.73243840003852	0.09197589999530464	139.0700348999817	b	0.2411327000008896	None	139.16011350008193	139.18284829996992	139.18284829996992	139.18284829996992	139.18284829996992	139.18284829996992	139.18284829996992	140.16888760006987	140.17803910002112	140.17810170003213																																																																												3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
								0	0	0				1	stimuli/bread/bread_29.jpg	stimuli/dog/dog_49.jpg	None	no	yes	left	left	5	1.2	0.2		0.32	2.11	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												0	0	0	1	A	3	5	b	0.8197119999676943	None	g	2.218773400061764	0.22460750001482666	3	0.9532883999636397	None													0	0	0	0	0	0	0	0					0	0	0	0	146.17993370001204																																																																																																																																																																																																																																																				140.18455500004347	140.1993978000246	145.21429000003263	145.19974790001288	145.20277620002162	145.21429000003263	145.21429000003263	146.04952860006597	b	0.8197119999676943	None	146.0496581000043	146.04969080002047	146.1630768000614	146.17993370001204	146.55193630000576	146.499512600014	146.52728739997838	146.55193630000576	147.56373759999406	147.54951939999592	147.54955560003873	147.56373759999406	147.85342080006376	147.79918009997346	147.84161250002217	147.85342080006376	148.86290240008384	148.84869070001878	148.84872460004408	148.86290240008384	149.11282530007884	149.0982292999979	149.09825380006805	149.11282530007884	151.26192820002325	151.21491249999963	151.2302853000583	151.26192820002325	151.26192820002325	151.26192820002325	151.26192820002325	151.26192820002325	154.27753970003687	154.27753970003687	154.27753970003687	154.24706099997275	g	2.218773400061764	0.22460750001482666	154.24907630006783	154.24910630006343	154.25107950007077	154.27753970003687	154.27753970003687	154.27753970003687	154.27753970003687	154.27753970003687	154.7612779000774	155.84649520006496	3	0.9532883999636397	None	155.84848270006478	155.8485155000817											3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
								1	1	0				1	stimuli/flower/flower_17.jpg	stimuli/hand/hand_16.jpg	None	yes	no	right	right	3	1.2	0.2		0.26	1.82	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												0	1	0	1	A	6	8	b	0.8197119999676943	None	g	0.5695688999257982	None	3	0.0791488999966532	None													0	0	0	0	0	0	0	0					0	1	1	1	155.86093710002024																																																																																																																																																																																																																																																																	155.84886120003648	155.86093710002024	156.14649950002786	156.1134408999933	156.13901260006242	156.14649950002786	157.16065059998073	157.14654190000147	157.14657790004276	157.16065059998073	157.43488249997608	157.3960927000735	157.4201837000437	157.43488249997608	158.4433780000545	158.42924630001653	158.4292803000426	158.4433780000545	158.69340870005544	158.6788737999741	158.67890010005794	158.69340870005544	160.54220250004437	160.51157530001365	160.52472900005523	160.54220250004437	160.54220250004437	160.54220250004437	160.54220250004437	160.54220250004437				161.24497660005	g	0.5695688999257982	None	161.2473879000172	161.2474236000562	161.2494491999969	161.27538230002392	161.27538230002392	161.27538230002392	161.27538230002392	161.27538230002392	161.7588601000607	161.96140410006046	3	0.0791488999966532	None	161.96383430005517	161.9638743000105											3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
								2	2	0				1	stimuli/bicycle/bicycle_06.jpg	stimuli/hammer/hammer_16.jpg	None	no	yes	right	right	4	1.2	0.2		0.73	2.2	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												0	2	1	1	A	2	7	b	0.8197119999676943	None	g	0.8429715000092983	None	2	1.400777900009416	None													0	0	0	0	0	0	0	0					0	2	2	2	161.9757495999802																																																																																																																																																																																																																																																																	161.96424750005826	161.9757495999802	162.72798870003317	162.69439040008	162.70871060003992	162.72798870003317	163.74164620006923	163.7275190000655	163.72756080003455	163.74164620006923	164.01066919998266	163.9772673000116	163.98983710003085	164.01066919998266	165.02479100006167	165.01021440001205	165.0102466000244	165.02479100006167	165.2744662000332	165.26006200001575	165.26010130008217	165.2744662000332	167.49007820000406	167.45963579998352	167.47256690007634	167.49007820000406	167.49007820000406	167.49007820000406	167.49007820000406	167.49007820000406				168.45950580004137	g	0.8429715000092983	None	168.46290619997308	168.46296729997266	168.46680629998446	168.48996020003688	168.48996020003688	168.48996020003688	168.48996020003688	168.48996020003688	168.97328839998227	169.0091887000017	2	1.400777900009416	None	169.0114303000737	169.01146299997345											3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
								3	3	0				1	stimuli/jacket/jacket_44.jpg	stimuli/chair/chair_11.jpg	None	yes	no	left	left	2	1.2	0.2		0.43	1.76	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												0	3	1	1	A	10	4	b	0.8197119999676943	None	b	0.7479392000241205	None	5	1.2946956999367103	None													0	0	0	0	0	0	0	0					0	3	3	3	169.02356640005019																																																																																																																																																																																																																																																																	169.01187130005565	169.02356640005019	169.49709520000033	169.44260379998013	169.4799985999707	169.49709520000033	170.50643649999984	170.49201869999524	170.49205370002892	170.50643649999984		170.7422861000523	170.75568489998113	170.77506910008378	171.7890959000215	171.7747601000592	171.7747935000807	171.7890959000215	172.0391967999749	172.02485619997606	172.02488699997775	172.0391967999749	173.82128600007854	173.7910050000064	173.80428390007	173.82128600007854	173.82128600007854	173.82128600007854	173.82128600007854	173.82128600007854				174.6906886000652	b	0.7479392000241205	None	174.69294109998737	174.69297370000277	174.6949014000129	174.7211020999821	174.7211020999821	174.7211020999821	174.7211020999821	174.7211020999821	175.2047198000364	175.2240596000338	5	1.2946956999367103	None	175.2264056999702	175.22644460003357											3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
								4	4	0				1	stimuli/bicycle/bicycle_06.jpg	stimuli/ball/ball_11.jpg	None	no	yes	left	left	4	1.2	0.2		0.45	1.95	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												1	4	0	1	A	2	1	b	0.8197119999676943	None	b	0.5569641999900341	None	5	1.074683399987407	None													0	0	0	0	0	0	0	0					0	4	4	4	175.2380342000397																																																																																																																																																																																																																																																																	175.226808300009	175.2380342000397	175.70964730007108	175.6738804000197	175.6874638000736	175.70964730007108	176.72087109996937	176.70698630006518	176.7070305000525	176.72087109996937	177.03833360003773	176.95627249998506	177.00872020004317	177.03833360003773	178.0539979999885	178.03940440004226	178.0394392000744	178.0539979999885	178.30400050000753	178.28940450004302	178.28943000000436	178.30400050000753	180.2694552000612	180.2391885999823	180.25244000006933	180.2694552000612	180.2694552000612	180.2694552000612	180.2694552000612	180.2694552000612				180.95500940002967	b	0.5569641999900341	None	180.95798840001225	180.9580491000088	180.96080360002816	180.98617270006798	180.98617270006798	180.98617270006798	180.98617270006798	180.98617270006798	181.4695808000397	181.45533360005356	5	1.074683399987407	None	181.45758789998945	181.45761739998125											3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
								5	5	0				1	stimuli/house/house_35.jpg	stimuli/flower/flower_17.jpg	None	yes	no	right	right	5	1.2	0.2		0.64	2.15	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												1	5	0	1	A	9	6	b	0.8197119999676943	None	None			3	3.540118100005202	None													0	0	0	0	0	0	0	0					0	5	5	5	181.4695808000397																																																																																																																																																																																																																																																																	181.45798180007841	181.4695808000397	182.15514120005537	182.10495840001386	182.13555540004745	182.15514120005537	183.16891800006852	183.15431999997236	183.15435269998852	183.16891800006852		183.40442150004674	183.429375500069	183.43973370001186	184.4517556000501	184.4376044999808	184.43764170003124	184.4517556000501	184.70183719997294	184.68715110002086	184.6871775999898	184.70183719997294	186.8671861999901	186.8364617000334	186.850823600078	186.8671861999901	186.8671861999901	186.8671861999901	186.8671861999901	186.8671861999901	189.86703389999457	189.86703389999457	189.86703389999457	189.85424770007376	None			189.85618070000783	190.3528675000416	190.35508410003968	190.38310940004885	190.38310940004885	190.38310940004885	190.38310940004885	190.38310940004885		190.53606860002037	3	3.540118100005202	None	190.53837189998012	190.53840359998867	189.86703389999457	190.38310940004885									3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
								6	6	0				1	stimuli/dog/dog_49.jpg	stimuli/jacket/jacket_44.jpg	None	no	yes	right	right	2	1.2	0.2		0.28	1.95	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												1	6	1	1	A	5	10	b	0.8197119999676943	None	None			None															0	0	0	0	0	0	0	0					0	6	6	6	190.54995590006																																																																																																																																																																																																																																																																	190.53882230003364	190.54995590006	190.8902452000184	190.81894760008436	190.862709500012	190.8902452000184	191.89965030003805	191.88531370006967	191.88534739997704	191.89965030003805	192.1898943000706	192.1353258000454	192.17346020007972	192.1898943000706	193.19912060000934	193.18480629997794	193.18484150001314	193.19912060000934		193.4365399000235	193.43661269999575	193.44929190003313	195.4145872000372	195.3841799000511	195.3983612000011	195.4145872000372	195.4145872000372	195.4145872000372	195.4145872000372	195.4145872000372	198.4142087000655	198.4142087000655	198.4142087000655	198.4018583999714	None			198.40390899998602	198.89979860000312	198.90205819997936	198.9299914999865	198.9299914999865	198.9299914999865	198.9299914999865	198.9299914999865	199.41349110007286	202.40007400000468	None			202.40203760005534	202.89823890000116	198.4142087000655	198.9299914999865	201.9296676000813	201.9296676000813	201.9296676000813	201.9296676000813	201.9296676000813	202.41265650000423	202.41265650000423	202.91254400007892	3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
								7	7	0				1	stimuli/hammer/hammer_16.jpg	stimuli/chair/chair_11.jpg	None	no	yes	left	left	3	1.2	0.2		0.42	1.97	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												1	7	0	1	A	7	4	b	0.8197119999676943	None	None			None															0	0	0	0	0	0	0	0					0	7	7	7	202.91254400007892																																																																																																																																																																																																																																																																	202.89860389998648	202.91254400007892	203.3669430000009	203.33101710001938	203.34403260005638	203.3669430000009	204.3790042999899	204.36449329997413	204.36452870001085	204.3790042999899	204.65012530004606	204.61451890005264	204.6273530999897	204.65012530004606	205.66195400001016	205.64805120008532	205.64810590003617	205.66195400001016	205.91198099998292	205.8970436999807	205.8970696000615	205.91198099998292	207.91056600003503	207.8801075000083	207.8936112000374	207.91056600003503	207.91056600003503	207.91056600003503	207.91056600003503	207.91056600003503	210.9098197000567	210.9098197000567	210.9098197000567	210.89653440006077	None			210.89850110001862	211.3948711999692	211.3970052000368	211.42622750008013	211.42622750008013	211.42622750008013	211.42622750008013	211.42622750008013	211.90969460003544	214.8965356000699	None			214.8986106000375	215.3943323000567	210.9098197000567	211.42622750008013	214.4419289000798	214.4419289000798	214.4419289000798	214.4419289000798	214.4419289000798	214.9087475000415	214.9087475000415	215.40887000004295	3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
								8	8	0				1	stimuli/dog/dog_49.jpg	stimuli/hand/hand_16.jpg	None	yes	no	right	right	2	1.2	0.2		0.4	1.89	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												2	8	0	1	A	5	8	b	0.8197119999676943	None	None			None															0	0	0	0	0	0	0	0					0	8	8	8	215.40887000004295																																																																																																																																																																																																																																																																	215.39471750007942	215.40887000004295	215.84889750008006	215.79476419999264	215.83696460002102	215.84889750008006	216.85827369999606	216.84376950003207	216.84381019999273	216.85827369999606	217.12712850002572	217.09373459999915	217.11842150008306	217.12712850002572	218.14118630008306	218.12702030001674	218.1270543000428	218.14118630008306	218.39090660004877	218.37637060007546	218.3763961000368	218.39090660004877	220.306459799991	220.27576480002608	220.28836700005922	220.306459799991	220.306459799991	220.306459799991	220.306459799991	220.306459799991	223.30628520005848	223.30628520005848	223.30628520005848	223.29408350004815	None			223.29610689997207	223.79119140002877	223.79334710002877	223.82211140007712	223.82211140007712	223.82211140007712	223.82211140007712	223.82211140007712	224.30582600005437	227.291939000017	None			227.29384639998898	227.79039950005244	223.30628520005848	223.82211140007712	226.82183690008242	226.82183690008242	226.82183690008242	226.82183690008242	226.82183690008242	227.30478730006143	227.30478730006143	227.80471070006024	3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
								9	9	0				1	stimuli/flower/flower_17.jpg	stimuli/bread/bread_29.jpg	None	yes	no	left	left	4	1.2	0.2		0.6	1.76	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												2	9	1	1	A	6	3	b	0.8197119999676943	None	None			5	1.7377791000762954	None													0	0	0	0	0	0	0	0					0	9	9	9	227.80471070006024																																																																																																																																																																																																																																																																	227.79079810006078	227.80471070006024	228.44223200005945	228.3900219000643	228.417131000082	228.44223200005945	229.45403740007896	229.43953740003053	229.4395701000467	229.45403740007896	229.72328390006442	229.68934769998305	229.71600610006135	229.72328390006442	230.73794730007648	230.7230226000538	230.72305590007454	230.73794730007648		230.9903169000754	230.99035770003684	231.00368099997286	232.7860198999988	232.7555709000444	232.76858160004485	232.7860198999988	232.7860198999988	232.7860198999988	232.7860198999988	232.7860198999988	235.79028020007536	235.79028020007536	235.79028020007536	235.77303390007	None			235.77519329998177	236.2877215000335	236.28994500008412	236.3182430000743	236.3182430000743	236.3182430000743	236.3182430000743	236.3182430000743	236.80174440005794	238.67154920008034	5	1.7377791000762954	None	238.6740730999736	238.67411110003013	235.79028020007536	236.3182430000743									3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
								10	10	0				1	stimuli/bicycle/bicycle_06.jpg	stimuli/house/house_35.jpg	None	no	yes	right	right	3	1.2	0.2		0.65	1.84	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												2	10	1	1	A	2	9	b	0.8197119999676943	None	b	1.3607649999903515	None	2	0.31929749995470047	None													0	0	0	0	0	0	0	0					0	10	10	10	238.68485960003454																																																																																																																																																																																																																																																																	238.67450379999354	238.68485960003454	239.3537481999956	239.3197337000165	239.33233900007326	239.3537481999956	240.3678012000164	240.35240370000247	240.3524383000331	240.3678012000164		240.6028299999889	240.63182710006367	240.6533881999785	241.6674340000609	241.65291880001314	241.65295350004453	241.6674340000609	241.91690569999628	241.9022435999941	241.90226940007415	241.91690569999628	243.78252700006124	243.75275630003307	243.7655257000588	243.78252700006124	243.78252700006124	243.78252700006124	243.78252700006124	243.78252700006124				245.2675780999707	b	1.3607649999903515	None	245.26979110005777	245.2698166000191	245.27172359998804	245.2987014000537	245.2987014000537	245.2987014000537	245.2987014000537	245.2987014000537	245.782691600034	246.21822020004038	2	0.31929749995470047	None	246.2204606999876	246.22048500005621											3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
								11	11	0				1	stimuli/jacket/jacket_44.jpg	stimuli/hammer/hammer_16.jpg	None	yes	no	left	left	5	1.2	0.2		0.59	2.22	sequences/learning_block1_fixed-middle-10_0{participant_ID}.xlsx	sequences/retrieval_block1_fixed-middle-10_0{participant_ID}.xlsx	6	block1	A	1																												2	11	1	1	A	10	7	b	0.8197119999676943	None	g	1.3669005000265315	None	3	0.05310009990353137	None													0	0	0	0	0	0	0	0					0	11	11	11	246.23250320006628																																																																																																																																																																																																																																																																	246.22083000000566	246.23250320006628	246.88924150005914	246.81807959999423	246.86039899999741	246.88924150005914	247.89859290001914	247.88442580006085	247.88446169998497	247.89859290001914		248.13454810006078	248.14854159997776	248.16780699999072	249.18195090000518	249.16733690002002	249.1673719000537	249.18195090000518		249.41775290004443	249.41780340007972	249.43190490000416	251.68050010001753	251.64977160003036	251.6628081999952	251.68050010001753	251.68050010001753	251.68050010001753	251.68050010001753	251.68050010001753				253.1661552999867	g	1.3669005000265315	None	253.16864310007077	253.1686733000679	253.17083349998575	253.1963394000195	253.1963394000195	253.1963394000195	253.1963394000195	253.1963394000195	253.67995949997567	253.86493510007858	3	0.05310009990353137	None	253.86720990005415	253.8672359000193											3	2026-08-11_13h21.49.352	TSRlearn_main-blocks		2025.1.1	60.09535931468728	2026-08-11 13h21.56.128489 +0200	
